customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner,full_name,birth_year,has_children,Current_Age,Priority,Short_Country,House_Number
5778,"45330459475","Gene","Smith","5366 Pierce Court","Torrance","CA","94739","USA",1915-04-05 00:00:00.000,"S","$30K - $50K","F",0,0,"Partial High School",1991-04-15 00:00:00.000,"Bronze","Manual","N","Gene Smith",1915,"N",107,"Standard","USA","5366"
5885,"46115402600","Pierce","Villa","1005 Fremont Street","Colma","CA","78155","USA",1951-10-27 00:00:00.000,"S","$30K - $50K","F",0,0,"Partial High School",1993-10-18 00:00:00.000,"Bronze","Manual","N","Pierce Villa",1951,"N",71,"Standard","USA","1005"
6441,"50942971110","Patrick","Burris","5935 Seawind Dr.","Lincoln Acres","CA","30818","USA",1922-06-13 00:00:00.000,"M","$30K - $50K","F",0,0,"Partial High School",1993-08-22 00:00:00.000,"Bronze","Skilled Manual","Y","Patrick Burris",1922,"N",100,"Standard","USA","5935"
6644,"52781126499","Nichole","Sweet","5243 Brown St.","Berkeley","CA","40158","USA",1970-05-06 00:00:00.000,"S","$30K - $50K","M",0,0,"Partial High School",1992-07-07 00:00:00.000,"Bronze","Manual","N","Nichole Sweet",1970,"N",52,"Standard","USA","5243"
6836,"54390789866","Steven","Baca","3232 Virginia Hills Dr.","Altadena","CA","25997","USA",1935-09-10 00:00:00.000,"S","$30K - $50K","M",0,0,"Partial High School",1993-07-04 00:00:00.000,"Bronze","Skilled Manual","N","Steven Baca",1935,"N",87,"Standard","USA","3232"
7054,"56257231831","Robert","Cordova","791 South Villa Way","San Carlos","CA","52038","USA",1962-06-27 00:00:00.000,"S","$30K - $50K","M",0,0,"Partial High School",1990-07-28 00:00:00.000,"Bronze","Skilled Manual","N","Robert Cordova",1962,"N",60,"Standard","USA","791"
7400,"59026221000","Mike","Berdahl","9108 McElroy","Daly City","CA","70481","USA",1958-02-10 00:00:00.000,"S","$30K - $50K","M",0,0,"Partial High School",1993-06-27 00:00:00.000,"Bronze","Skilled Manual","Y","Mike Berdahl",1958,"N",64,"Standard","USA","9108"
58,"87986992001","Dave","Ratcliff","371 Ahneita Dr.","Oakland","CA","65362","USA",1956-04-04 00:00:00.000,"S","$30K - $50K","F",3,0,"Partial High School",1992-11-24 00:00:00.000,"Bronze","Skilled Manual","N","Dave Ratcliff",1956,"Y",66,"Standard","USA","371"
369,"91718824505","Dorothy","Robinson","1481 Near Ct.","Altadena","CA","52519","USA",1927-10-05 00:00:00.000,"M","$30K - $50K","F",1,0,"Partial High School",1992-11-19 00:00:00.000,"Bronze","Manual","Y","Dorothy Robinson",1927,"Y",95,"Standard","USA","1481"
529,"93897743821","Kyley","Arbelaez","6187 Barquentine Court","Chula Vista","CA","12832","USA",1951-02-15 00:00:00.000,"S","$30K - $50K","M",4,0,"Partial High School",1991-11-14 00:00:00.000,"Bronze","Skilled Manual","N","Kyley Arbelaez",1951,"Y",71,"Standard","USA","6187"
535,"93961097598","William","Richter","6615 Winterglenn Way","Redwood City","CA","37409","USA",1945-03-21 00:00:00.000,"S","$30K - $50K","M",1,0,"Partial High School",1994-07-20 00:00:00.000,"Bronze","Skilled Manual","Y","William Richter",1945,"Y",77,"Standard","USA","6615"
608,"94873365163","Mae","Black","2128 Holland Drive.","Coronado","CA","36974","USA",1980-06-23 00:00:00.000,"S","$30K - $50K","F",1,0,"Partial High School",1994-12-08 00:00:00.000,"Bronze","Skilled Manual","Y","Mae Black",1980,"Y",42,"Standard","USA","2128"
669,"95687796473","Tish","Duff","7178 Cancroft Road","Newport Beach","CA","23958","USA",1923-07-04 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial High School",1992-10-20 00:00:00.000,"Bronze","Manual","Y","Tish Duff",1923,"Y",99,"Standard","USA","7178"
846,"98011265397","Jacob","Azzolino","7515 Royal Oak Rd.","Chula Vista","CA","96762","USA",1927-02-10 00:00:00.000,"S","$30K - $50K","F",3,0,"Partial High School",1993-09-22 00:00:00.000,"Bronze","Manual","N","Jacob Azzolino",1927,"Y",95,"Standard","USA","7515"
967,"99701105356","Rachel","Hope","878 Amador Ct","Burbank","CA","26594","USA",1910-11-17 00:00:00.000,"S","$30K - $50K","F",1,0,"Partial High School",1993-03-19 00:00:00.000,"Bronze","Manual","Y","Rachel Hope",1910,"Y",112,"Standard","USA","878"
984,"99820050597","French","Wilson","6992 Mt. Whitney Way","Colma","CA","22064","USA",1959-03-23 00:00:00.000,"S","$30K - $50K","M",4,0,"Partial High School",1993-04-10 00:00:00.000,"Bronze","Skilled Manual","N","French Wilson",1959,"Y",63,"Standard","USA","6992"
1078,"10647297501","Beulah","Sowards","8932 Westwood Way","Richmond","CA","65232","USA",1930-04-03 00:00:00.000,"M","$30K - $50K","F",1,0,"Partial High School",1991-09-08 00:00:00.000,"Bronze","Manual","Y","Beulah Sowards",1930,"Y",92,"Standard","USA","8932"
1085,"10672805300","Robin","Dominica","1663 Park Glen Court","Lakewood","CA","40241","USA",1964-10-06 00:00:00.000,"S","$30K - $50K","F",4,0,"Partial High School",1992-06-04 00:00:00.000,"Bronze","Skilled Manual","N","Robin Dominica",1964,"Y",58,"Standard","USA","1663"
1230,"11662358000","Brian","Merlo","7266 Corcoran Road","Santa Cruz","CA","42269","USA",1928-02-18 00:00:00.000,"S","$30K - $50K","F",3,0,"Partial High School",1992-02-22 00:00:00.000,"Bronze","Manual","Y","Brian Merlo",1928,"Y",94,"Standard","USA","7266"
1630,"14268660545","William","Miller","5086 Nottingham Place","Richmond","CA","16982","USA",1927-08-22 00:00:00.000,"S","$30K - $50K","M",2,0,"Partial High School",1992-02-02 00:00:00.000,"Bronze","Manual","N","William Miller",1927,"Y",95,"Standard","USA","5086"
1943,"16496975421","Patrick","Hallahan","3457 Bel Air Drive","Redwood City","CA","56820","USA",1955-04-09 00:00:00.000,"M","$30K - $50K","M",2,0,"Partial High School",1992-05-15 00:00:00.000,"Bronze","Skilled Manual","Y","Patrick Hallahan",1955,"Y",67,"Standard","USA","3457"
1966,"16621177792","Robert","Macha","6118 Grasswood Circle","Arcadia","CA","93496","USA",1967-01-18 00:00:00.000,"S","$30K - $50K","F",5,0,"Partial High School",1993-09-13 00:00:00.000,"Bronze","Skilled Manual","N","Robert Macha",1967,"Y",55,"Standard","USA","6118"
2137,"17811370500","Sandra","Mishler","7020 Mayette Avenue","Santa Cruz","CA","59958","USA",1980-05-18 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial High School",1990-10-13 00:00:00.000,"Bronze","Skilled Manual","N","Sandra Mishler",1980,"Y",42,"Standard","USA","7020"
3120,"25004014400","Shannon","Germanson","1510 Bidwell Street","Colma","CA","93045","USA",1971-11-06 00:00:00.000,"M","$30K - $50K","M",1,0,"Partial High School",1993-06-15 00:00:00.000,"Bronze","Skilled Manual","Y","Shannon Germanson",1971,"Y",51,"Standard","USA","1510"
3341,"26677922000","Sharon","Standridge","2515 Bonifacio St","Richmond","CA","43351","USA",1932-12-14 00:00:00.000,"S","$30K - $50K","M",4,0,"Partial High School",1990-10-08 00:00:00.000,"Bronze","Manual","N","Sharon Standridge",1932,"Y",90,"Standard","USA","2515"
3380,"26905888300","Janet","Jacobs","4044 Pine Creek Way","Grossmont","CA","24793","USA",1942-06-28 00:00:00.000,"S","$30K - $50K","F",3,0,"Partial High School",1994-03-18 00:00:00.000,"Bronze","Manual","N","Janet Jacobs",1942,"Y",80,"Standard","USA","4044"
3868,"30854995800","Ingrid","Fisher","7475 Peachwillow Street","Santa Cruz","CA","33309","USA",1963-04-26 00:00:00.000,"S","$30K - $50K","F",3,0,"Partial High School",1990-02-03 00:00:00.000,"Bronze","Manual","N","Ingrid Fisher",1963,"Y",59,"Standard","USA","7475"
3903,"31021711200","Shandi","Brooks","3994 Reva Drive","Bellflower","CA","77886","USA",1965-10-24 00:00:00.000,"S","$30K - $50K","F",1,0,"Partial High School",1993-10-07 00:00:00.000,"Bronze","Skilled Manual","Y","Shandi Brooks",1965,"Y",57,"Standard","USA","3994"
3954,"31356536746","Leila","Carlisle","535 La Salle Street","Grossmont","CA","47773","USA",1943-02-18 00:00:00.000,"S","$30K - $50K","F",4,0,"Partial High School",1993-06-15 00:00:00.000,"Bronze","Manual","N","Leila Carlisle",1943,"Y",79,"Standard","USA","535"
4115,"32412377600","Brandi","Wilson","8817 Cynthia Drive","Newport Beach","CA","97814","USA",1979-03-12 00:00:00.000,"S","$30K - $50K","M",4,0,"Partial High School",1991-04-11 00:00:00.000,"Bronze","Skilled Manual","N","Brandi Wilson",1979,"Y",43,"Standard","USA","8817"
4193,"33043099000","Barrett","Younkin","7626 Oxford Place","Lemon Grove","CA","24017","USA",1973-10-21 00:00:00.000,"S","$30K - $50K","M",3,0,"Partial High School",1993-01-25 00:00:00.000,"Bronze","Manual","N","Barrett Younkin",1973,"Y",49,"Standard","USA","7626"
4232,"33263018727","Paul","Stolberg","1141 Rolling Hill Way","Glendale","CA","47879","USA",1967-07-21 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial High School",1992-05-14 00:00:00.000,"Bronze","Skilled Manual","N","Paul Stolberg",1967,"Y",55,"Standard","USA","1141"
4241,"33360130786","Helen","Schacter","9471 Laguna Circle","Berkeley","CA","3553","USA",1919-01-16 00:00:00.000,"S","$30K - $50K","M",2,0,"Partial High School",1993-09-25 00:00:00.000,"Bronze","Skilled Manual","Y","Helen Schacter",1919,"Y",103,"Standard","USA","9471"
4299,"33843067884","Bill","Vegiard","6480 Pimlico Drive","Concord","CA","85706","USA",1930-02-17 00:00:00.000,"S","$30K - $50K","F",3,0,"Partial High School",1992-10-05 00:00:00.000,"Bronze","Skilled Manual","N","Bill Vegiard",1930,"Y",92,"Standard","USA","6480"
4525,"35608353018","Maxine","Larkins","782 Walter Way","Arcadia","CA","56860","USA",1914-03-19 00:00:00.000,"S","$30K - $50K","F",5,0,"Partial High School",1992-08-05 00:00:00.000,"Bronze","Manual","Y","Maxine Larkins",1914,"Y",108,"Standard","USA","782"
4548,"35817554593","Everett","Putt","9517 Village Road","Los Angeles","CA","70049","USA",1959-08-15 00:00:00.000,"S","$30K - $50K","M",2,0,"Partial High School",1993-11-03 00:00:00.000,"Bronze","Skilled Manual","Y","Everett Putt",1959,"Y",63,"Standard","USA","9517"
4684,"36724699139","Trudy","Voeltz","7761 Azoras Cir","Colma","CA","30388","USA",1917-06-26 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial High School",1993-07-20 00:00:00.000,"Bronze","Skilled Manual","N","Trudy Voeltz",1917,"Y",105,"Standard","USA","7761"
4743,"37259907100","John","Davis","9104 Melody Drive","Long Beach","CA","64878","USA",1928-10-10 00:00:00.000,"M","$30K - $50K","F",4,0,"Partial High School",1993-06-16 00:00:00.000,"Bronze","Skilled Manual","Y","John Davis",1928,"Y",94,"Standard","USA","9104"
5001,"39192406500","Edna","Rappel","9455 Camino Estrada","Santa Monica","CA","19034","USA",1922-09-20 00:00:00.000,"S","$30K - $50K","M",5,0,"Partial High School",1990-10-20 00:00:00.000,"Bronze","Skilled Manual","Y","Edna Rappel",1922,"Y",100,"Standard","USA","9455"
5028,"39399312100","Holly","Collier","1770 Holiday Hills","Berkeley","CA","68166","USA",1924-03-03 00:00:00.000,"S","$30K - $50K","M",1,0,"Partial High School",1992-05-07 00:00:00.000,"Bronze","Skilled Manual","Y","Holly Collier",1924,"Y",98,"Standard","USA","1770"
5034,"39464146500","Michael","Cereghino","1690 K St.","Redwood City","CA","61421","USA",1961-07-08 00:00:00.000,"S","$30K - $50K","M",4,0,"Partial High School",1992-11-12 00:00:00.000,"Bronze","Manual","N","Michael Cereghino",1961,"Y",61,"Standard","USA","1690"
5103,"40005384100","Bertram","Klopfer","4659 Cape Cod Way","Coronado","CA","88879","USA",1954-05-21 00:00:00.000,"S","$30K - $50K","M",5,0,"Partial High School",1991-05-20 00:00:00.000,"Bronze","Skilled Manual","N","Bertram Klopfer",1954,"Y",68,"Standard","USA","4659"
5365,"41934192776","Barbara","Velasquez","4803 Panoramic Ave.","El Cajon","CA","72518","USA",1979-06-14 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial High School",1990-12-10 00:00:00.000,"Bronze","Skilled Manual","N","Barbara Velasquez",1979,"Y",43,"Standard","USA","4803"
5907,"46381622552","Velma","Wright","1940 Meadow Glen Way","Altadena","CA","56690","USA",1977-11-05 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial High School",1993-10-22 00:00:00.000,"Bronze","Manual","N","Velma Wright",1977,"Y",45,"Standard","USA","1940"
6025,"47511079311","Wayne","Evans","2386 Juniper Drive","Novato","CA","38498","USA",1946-10-17 00:00:00.000,"S","$30K - $50K","F",1,0,"Partial High School",1994-03-11 00:00:00.000,"Bronze","Skilled Manual","Y","Wayne Evans",1946,"Y",76,"Standard","USA","2386"
6063,"47794186472","Ayanaa","Maness","7248 Holiday Hills Dr.","Los Angeles","CA","77164","USA",1970-01-25 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial High School",1992-11-20 00:00:00.000,"Bronze","Skilled Manual","N","Ayanaa Maness",1970,"Y",52,"Standard","USA","7248"
6086,"47988147735","Chaillot","Retinski","3581 Schenone Court","Santa Monica","CA","71897","USA",1957-11-07 00:00:00.000,"M","$30K - $50K","M",4,0,"Partial High School",1994-08-16 00:00:00.000,"Bronze","Skilled Manual","N","Chaillot Retinski",1957,"Y",65,"Standard","USA","3581"
6096,"48066875900","Charles","Borge","244 Willow Pass Road","Burbank","CA","86188","USA",1979-02-27 00:00:00.000,"M","$30K - $50K","M",2,0,"Partial High School",1991-02-10 00:00:00.000,"Bronze","Manual","Y","Charles Borge",1979,"Y",43,"Standard","USA","244"
6250,"49420838952","Julia","Welge","4641 Miguel Drive","Berkeley","CA","56000","USA",1952-06-27 00:00:00.000,"S","$30K - $50K","M",2,0,"Partial High School",1991-04-25 00:00:00.000,"Bronze","Skilled Manual","N","Julia Welge",1952,"Y",70,"Standard","USA","4641"
6321,"49876106381","Hazel","Baker","1782 Poplar Ave.","Colma","CA","31900","USA",1913-11-13 00:00:00.000,"S","$30K - $50K","M",5,0,"Partial High School",1990-07-21 00:00:00.000,"Bronze","Skilled Manual","Y","Hazel Baker",1913,"Y",109,"Standard","USA","1782"
6467,"51184761524","Elmer","Hills","8532 Monterey Ave","Berkeley","CA","24003","USA",1938-02-10 00:00:00.000,"S","$30K - $50K","M",2,0,"Partial High School",1994-10-14 00:00:00.000,"Bronze","Manual","N","Elmer Hills",1938,"Y",84,"Standard","USA","8532"
6596,"52303704000","Michael","Wynn","3398 Farm Bureau Road","Chula Vista","CA","62982","USA",1922-06-14 00:00:00.000,"S","$30K - $50K","M",3,0,"Partial High School",1991-03-14 00:00:00.000,"Bronze","Skilled Manual","Y","Michael Wynn",1922,"Y",100,"Standard","USA","3398"
6606,"52417987600","Fred","Bolla","3455 Southbrook Dr.","Lemon Grove","CA","24503","USA",1965-12-11 00:00:00.000,"S","$30K - $50K","M",1,0,"Partial High School",1992-08-02 00:00:00.000,"Bronze","Skilled Manual","Y","Fred Bolla",1965,"Y",57,"Standard","USA","3455"
7014,"55918624400","Yolanda","Estep","6565 Bellwood Dr.","San Diego","CA","53254","USA",1953-02-03 00:00:00.000,"M","$30K - $50K","M",2,0,"Partial High School",1990-10-23 00:00:00.000,"Bronze","Manual","N","Yolanda Estep",1953,"Y",69,"Standard","USA","6565"
7030,"56053673600","Billy","Weir","9474 Rose Street","Concord","CA","75126","USA",1948-04-15 00:00:00.000,"S","$30K - $50K","M",3,0,"Partial High School",1993-05-09 00:00:00.000,"Bronze","Manual","Y","Billy Weir",1948,"Y",74,"Standard","USA","9474"
7130,"56894884100","John","Truszkowski","811 McNeil Place","Chula Vista","CA","80304","USA",1950-01-25 00:00:00.000,"M","$30K - $50K","M",2,0,"Partial High School",1993-04-06 00:00:00.000,"Bronze","Manual","Y","John Truszkowski",1950,"Y",72,"Standard","USA","811"
7214,"57468158006","Wanda","Wenzel","4829 D St.","San Diego","CA","20840","USA",1974-08-23 00:00:00.000,"M","$30K - $50K","M",4,0,"Partial High School",1992-07-18 00:00:00.000,"Bronze","Skilled Manual","N","Wanda Wenzel",1974,"Y",48,"Standard","USA","4829"
7223,"57536919116","Barbara","Baustista","9234 Paso Del Rio Court","San Gabriel","CA","76228","USA",1951-04-03 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial High School",1994-01-27 00:00:00.000,"Bronze","Skilled Manual","Y","Barbara Baustista",1951,"Y",71,"Standard","USA","9234"
7422,"59182331000","Amelia","Munoz","4200 Mayda Way","San Jose","CA","15178","USA",1924-09-15 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial High School",1990-06-12 00:00:00.000,"Bronze","Manual","N","Amelia Munoz",1924,"Y",98,"Standard","USA","4200"
7535,"60340830683","Betty","Leach","7356 Indigo Ct.","San Gabriel","CA","84297","USA",1912-05-04 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial High School",1990-01-02 00:00:00.000,"Bronze","Manual","N","Betty Leach",1912,"Y",110,"Standard","USA","7356"
7710,"61662918329","Matthew","Tenny","4056 Marina Vill Pkwy.","Daly City","CA","31430","USA",1970-08-23 00:00:00.000,"M","$30K - $50K","M",1,0,"Partial High School",1990-10-04 00:00:00.000,"Bronze","Skilled Manual","Y","Matthew Tenny",1970,"Y",52,"Standard","USA","4056"
7714,"61698248386","Mark","Banuelos","292 Shangri-la Rd.","Torrance","CA","73727","USA",1969-09-12 00:00:00.000,"M","$30K - $50K","F",2,0,"Partial High School",1992-12-03 00:00:00.000,"Bronze","Manual","Y","Mark Banuelos",1969,"Y",53,"Standard","USA","292"
7867,"63118311762","Carey","Barnes","5087 Valle Vista Avenue","National City","CA","34371","USA",1931-10-22 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial High School",1991-08-07 00:00:00.000,"Bronze","Skilled Manual","Y","Carey Barnes",1931,"Y",91,"Standard","USA","5087"
8028,"64399066567","Caroline","Junger","6625 First Ave.","Oakland","CA","85525","USA",1935-08-18 00:00:00.000,"S","$30K - $50K","M",5,0,"Partial High School",1991-06-21 00:00:00.000,"Bronze","Manual","Y","Caroline Junger",1935,"Y",87,"Standard","USA","6625"
8517,"69083147644","Mereeda","Azzolino","6425 Citrus Ave.","Coronado","CA","79128","USA",1912-05-02 00:00:00.000,"S","$30K - $50K","F",4,0,"Partial High School",1993-10-08 00:00:00.000,"Bronze","Manual","N","Mereeda Azzolino",1912,"Y",110,"Standard","USA","6425"
8549,"69364854693","Patricia","Bowie","835 OFarrell Dr.","Downey","CA","64408","USA",1979-03-26 00:00:00.000,"S","$30K - $50K","F",5,0,"Partial High School",1991-05-08 00:00:00.000,"Bronze","Skilled Manual","N","Patricia Bowie",1979,"Y",43,"Standard","USA","835"
8563,"69421765804","Jeanette","Dismuke","2972 Hamiliton Ave.","Santa Monica","CA","70928","USA",1944-02-17 00:00:00.000,"S","$30K - $50K","M",2,0,"Partial High School",1993-06-23 00:00:00.000,"Bronze","Skilled Manual","N","Jeanette Dismuke",1944,"Y",78,"Standard","USA","2972"
9154,"75818394422","Arthur","Taborga","8646 Olivera","La Jolla","CA","19499","USA",1972-12-02 00:00:00.000,"M","$30K - $50K","F",1,0,"Partial High School",1992-02-09 00:00:00.000,"Bronze","Manual","N","Arthur Taborga",1972,"Y",50,"Standard","USA","8646"
9481,"79139618277","L. Troy","Barnes","9546 Cardinal Ct.","Lincoln Acres","CA","59825","USA",1977-09-23 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial High School",1991-05-19 00:00:00.000,"Bronze","Manual","N","L. Troy Barnes",1977,"Y",45,"Standard","USA","9546"
9486,"79229584932","Jeff","Mickelsen","3606 Bolton Circle","Pomona","CA","53480","USA",1950-03-06 00:00:00.000,"S","$30K - $50K","F",2,0,"Partial High School",1990-10-20 00:00:00.000,"Bronze","Manual","N","Jeff Mickelsen",1950,"Y",72,"Standard","USA","3606"
9581,"80198608040","Jessica","Farley","6472 Loveridge Circle","Coronado","CA","82000","USA",1914-01-17 00:00:00.000,"S","$30K - $50K","F",4,0,"Partial High School",1993-03-16 00:00:00.000,"Bronze","Skilled Manual","N","Jessica Farley",1914,"Y",108,"Standard","USA","6472"
9622,"80733971600","Clara","Barber","1686 Willow Drive","Burbank","CA","88847","USA",1959-11-24 00:00:00.000,"S","$30K - $50K","F",3,0,"Partial High School",1992-08-04 00:00:00.000,"Bronze","Skilled Manual","N","Clara Barber",1959,"Y",63,"Standard","USA","1686"
9655,"81026026600","Henry","Soto","5374 East Lake Court","El Cajon","CA","71791","USA",1921-10-12 00:00:00.000,"S","$30K - $50K","F",1,0,"Partial High School",1994-10-23 00:00:00.000,"Bronze","Manual","N","Henry Soto",1921,"Y",101,"Standard","USA","5374"
9670,"81222772000","James","Smith","9005 Garaventa Drive","Arcadia","CA","24162","USA",1951-07-10 00:00:00.000,"S","$30K - $50K","M",5,0,"Partial High School",1993-09-24 00:00:00.000,"Bronze","Manual","N","James Smith",1951,"Y",71,"Standard","USA","9005"
