Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Year
7718,"High",0.03,4.06,6.89,2882,"Andrew Gonzalez","Regular Air","Consumer","Office Supplies","Appliances","Small Box","Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac",0.6,"United States","South","North Carolina","Charlotte",28206,2015-02-20 00:00:00.000,2015-02-22 00:00:00.000,-246.2761,37,159.89,55300,2015-02-20 00:00:00.000
25718,"High",0.03,4.06,6.89,2886,"Gretchen McKinney","Regular Air","Consumer","Office Supplies","Appliances","Small Box","Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac",0.6,"United States","East","Ohio","Parma",44134,2015-02-20 00:00:00.000,2015-02-22 00:00:00.000,-185.17,9,38.89,87630,2015-02-20 00:00:00.000
26054,"Not Specified",0.01,7.64,1.39,2947,"Kathy Turner","Regular Air","Consumer","Office Supplies","Envelopes","Small Box","Security-Tint Envelopes",0.36,"United States","East","New York","Depew",14043,2015-02-04 00:00:00.000,2015-02-07 00:00:00.000,112.1181,20,162.49,87511,2015-02-04 00:00:00.000
25953,"High",0.06,42.98,4.62,2964,"Kathy Hinton","Regular Air","Consumer","Office Supplies","Appliances","Small Box","Belkin F9M820V08 8 Outlet Surge",0.56,"United States","East","Ohio","Mount Vernon",43050,2015-04-21 00:00:00.000,2015-04-23 00:00:00.000,-24.63,1,47.04,88610,2015-04-21 00:00:00.000
22473,"Low",0.05,70.97,3.5,2991,"Sean Herbert","Regular Air","Home Office","Office Supplies","Appliances","Small Box","Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge",0.59,"United States","Central","Wisconsin","Racine",53402,2015-05-08 00:00:00.000,2015-05-13 00:00:00.000,18.218,2,141.59,91466,2015-05-08 00:00:00.000
22064,"Critical",0.01,5.58,5.3,3017,"Melvin Benton","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Staples Brown Kraft Recycled Clasp Envelopes",0.35,"United States","West","California","Encinitas",92024,2015-01-09 00:00:00.000,2015-01-10 00:00:00.000,-7.25,1,11.16,89071,2015-01-09 00:00:00.000
20357,"Critical",0.09,207.48,0.99,3095,"Milton Lindsay","Regular Air","Consumer","Office Supplies","Appliances","Small Box","Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection",0.55,"United States","East","Ohio","Hamilton",45011,2015-01-19 00:00:00.000,2015-01-21 00:00:00.000,683.9556,5,991.24,86220,2015-01-19 00:00:00.000
24457,"Low",0.08,3.69,2.5,3128,"Cathy Burgess","Regular Air","Small Business","Office Supplies","Envelopes","Small Box","Colored Envelopes",0.39,"United States","South","Louisiana","Shreveport",71109,2015-06-25 00:00:00.000,2015-06-30 00:00:00.000,-139.076,9,31.98,89810,2015-06-25 00:00:00.000
19258,"Medium",0.04,62.05,3.99,3132,"Anita Kang","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Acco Smartsocket™ Table Surge Protector, 6 Color-Coded Adapter Outlets",0.55,"United States","Central","Illinois","Mundelein",60060,2015-05-17 00:00:00.000,2015-05-18 00:00:00.000,1644.0768,40,2382.72,86794,2015-05-17 00:00:00.000
26039,"Medium",0.02,15.42,5.41,3143,"Neil Song","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","Decoflex Hanging Personal Folder File",0.59,"United States","Central","Texas","Pflugerville",78660,2015-03-24 00:00:00.000,2015-03-25 00:00:00.000,-16.37,2,33.84,86368,2015-03-24 00:00:00.000
20253,"Critical",0.03,17.7,9.47,3154,"Faye Manning","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","Portfile® Personal File Boxes",0.59,"United States","South","Florida","Saint Petersburg",33710,2015-05-28 00:00:00.000,2015-05-30 00:00:00.000,28.1826,11,201.77,86900,2015-05-28 00:00:00.000
23392,"Critical",0.02,60.22,3.5,3155,"Julian Keith Mayer","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Fellowes Smart Surge Ten-Outlet Protector, Platinum",0.57,"United States","South","Florida","Sanford",32771,2015-01-20 00:00:00.000,2015-01-21 00:00:00.000,-193.914,9,541.76,86898,2015-01-20 00:00:00.000
20965,"Low",0.03,15.57,1.39,3176,"Jackie McCullough","Regular Air","Consumer","Office Supplies","Envelopes","Small Box","Park Ridge™ Embossed Executive Business Envelopes",0.38,"United States","South","Florida","Jacksonville",32216,2015-06-25 00:00:00.000,2015-07-01 00:00:00.000,63.222,22,358.84,90821,2015-06-25 00:00:00.000
20303,"High",0.09,35.94,6.66,3191,"Jenny Hawkins","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",0.4,"United States","Central","Wisconsin","Stevens Point",54481,2015-04-10 00:00:00.000,2015-04-12 00:00:00.000,172.5644,9,312.22,86448,2015-04-10 00:00:00.000
19047,"Low",0.02,13.48,4.51,3275,"Tamara Dickinson","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Tenex Personal Project File with Scoop Front Design, Black",0.59,"United States","West","Washington","Mount Vernon",98273,2015-03-21 00:00:00.000,2015-03-23 00:00:00.000,34.52,9,127.12,86233,2015-03-21 00:00:00.000
20040,"High",0.1,13.43,5.5,3279,"Ricky Allred","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Fellowes Personal Hanging Folder Files, Navy",0.57,"United States","South","South Carolina","Columbia",29203,2015-04-06 00:00:00.000,2015-04-08 00:00:00.000,358.2954,12,157.99,90766,2015-04-06 00:00:00.000
23198,"Low",0.04,33.89,5.1,3303,"Carole Creech","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","File Shuttle II and Handi-File, Black",0.6,"United States","South","Florida","Lake Worth",33461,2015-01-07 00:00:00.000,2015-01-12 00:00:00.000,68.676,6,200.64,87795,2015-01-07 00:00:00.000
22732,"Low",0.07,16.74,7.04,3307,"Edwin Blackburn","Regular Air","Small Business","Office Supplies","Storage & Organization","Small Box","Rogers® Profile Extra Capacity Storage Tub",0.81,"United States","East","Massachusetts","Agawam",1001,2015-01-26 00:00:00.000,2015-02-02 00:00:00.000,-114.2,5,80.58,90462,2015-01-26 00:00:00.000
20488,"Low",0,8.74,8.29,3325,"Diane Barr","Regular Air","Consumer","Office Supplies","Envelopes","Small Box","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",0.38,"United States","West","Oregon","Coos Bay",97420,2015-06-24 00:00:00.000,2015-06-26 00:00:00.000,-79.4,14,131.62,90986,2015-06-24 00:00:00.000
21588,"Medium",0.09,5.98,4.69,3331,"Elisabeth Shaw","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",0.68,"United States","South","Florida","Ormond Beach",32174,2015-01-05 00:00:00.000,2015-01-06 00:00:00.000,-781.1342,11,65.85,86283,2015-01-05 00:00:00.000
23248,"Critical",0.1,10.89,4.5,3351,"Nathan Wyatt","Regular Air","Small Business","Office Supplies","Appliances","Small Box","Belkin 6 Outlet Metallic Surge Strip",0.59,"United States","West","Washington","Pasco",99301,2015-02-04 00:00:00.000,2015-02-06 00:00:00.000,-19.2972,17,178.68,91297,2015-02-04 00:00:00.000
23654,"Not Specified",0.03,4.24,5.41,33,"Ricky Hensley","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Storex DuraTech Recycled Plastic Frosted Binders",0.35,"United States","West","Oregon","Gresham",97030,2015-06-15 00:00:00.000,2015-06-17 00:00:00.000,-84.4376,13,58.68,89201,2015-06-15 00:00:00.000
20697,"Medium",0.06,3.8,1.49,56,"Randall Montgomery","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","Durable Pressboard Binders",0.38,"United States","East","New York","Tonawanda",14150,2015-04-20 00:00:00.000,2015-04-21 00:00:00.000,19.6282,20,73.55,88075,2015-04-20 00:00:00.000
495,"Medium",0.09,2.88,1.49,102,"Caroline Johnston","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","Avery Durable Binders",0.36,"United States","East","Massachusetts","Boston",2129,2015-06-22 00:00:00.000,2015-06-23 00:00:00.000,-3.381,17,47.31,3397,2015-06-22 00:00:00.000
18495,"Medium",0.09,2.88,1.49,109,"Tom McFarland","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","Avery Durable Binders",0.36,"United States","East","New Jersey","Lodi",7644,2015-06-22 00:00:00.000,2015-06-23 00:00:00.000,-2.7048,4,11.13,88205,2015-06-22 00:00:00.000
19314,"Critical",0.05,1.88,1.49,171,"Christina Matthews","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Staples® General Use 3-Ring Binders",0.37,"United States","East","New Jersey","Fort Lee",7024,2015-04-13 00:00:00.000,2015-04-15 00:00:00.000,-2.9095,1,3.42,87464,2015-04-13 00:00:00.000
18817,"High",0.1,58.1,1.49,190,"Lloyd Norris","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Avery Arch Ring Binders",0.38,"United States","Central","Illinois","Arlington Heights",60004,2015-02-12 00:00:00.000,2015-02-13 00:00:00.000,113.6499,3,164.71,89092,2015-02-12 00:00:00.000
20520,"Not Specified",0.05,3.8,1.49,191,"Gerald Kearney","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Durable Pressboard Binders",0.38,"United States","Central","Illinois","Aurora",60505,2015-04-09 00:00:00.000,2015-04-11 00:00:00.000,14.467,14,53.26,89093,2015-04-09 00:00:00.000
20645,"Medium",0.07,6.54,5.27,193,"Danny Hong","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones® Four-Pocket Poly Binders",0.36,"United States","West","Utah","Layton",84041,2015-03-30 00:00:00.000,2015-04-01 00:00:00.000,-66.0445,21,140.3,90432,2015-03-30 00:00:00.000
25500,"Medium",0.07,5.81,8.49,233,"Michele Bullard","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Fellowes Black Plastic Comb Bindings",0.39,"United States","Central","Illinois","Orland Park",60462,2015-02-20 00:00:00.000,2015-02-22 00:00:00.000,-243.2365,10,58.8,90237,2015-02-20 00:00:00.000
25121,"High",0.03,28.53,1.49,234,"Don Cameron","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Lock-Up Easel 'Spel-Binder'",0.38,"United States","Central","Iowa","Newton",50208,2015-03-27 00:00:00.000,2015-03-29 00:00:00.000,136.3371,7,197.59,90238,2015-03-27 00:00:00.000
25264,"Low",0.01,5.94,9.92,241,"Amy Ellis Holder","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Storex Dura Pro™ Binders",0.38,"United States","West","Colorado","Grand Junction",81503,2015-05-26 00:00:00.000,2015-06-02 00:00:00.000,-256.519,13,79.93,90480,2015-05-26 00:00:00.000
22180,"Not Specified",0.09,15.28,10.91,275,"Roger Blalock Cassidy","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Recycled Premium Regency Composition Covers",0.36,"United States","East","Connecticut","Fairfield",6824,2015-01-24 00:00:00.000,2015-01-25 00:00:00.000,-51.75,4,61.52,89292,2015-01-24 00:00:00.000
19168,"Low",0,4.13,5.34,286,"Virginia Gay","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","ACCOHIDE® Binder by Acco",0.38,"United States","Central","Kansas","Shawnee",66203,2015-06-17 00:00:00.000,2015-06-21 00:00:00.000,-61.87,9,40.95,89761,2015-06-17 00:00:00.000
21281,"Critical",0.06,5.34,5.63,383,"Renee Alston","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Pressboard Data Binder, Crimson, 12"" X 8 1/2""",0.39,"United States","East","Pennsylvania","Drexel Hill",19026,2015-03-19 00:00:00.000,2015-03-19 00:00:00.000,-82.823,7,38.65,88928,2015-03-19 00:00:00.000
19104,"Low",0.07,29.17,6.27,408,"Calvin Parsons Walter","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Binding Machine Supplies",0.37,"United States","Central","Texas","San Juan",78589,2015-05-02 00:00:00.000,2015-05-06 00:00:00.000,236.2371,14,400.47,89639,2015-05-02 00:00:00.000
21117,"Critical",0.04,37.7,2.99,451,"Joyce Murray","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","Vinyl Sectional Post Binders",0.35,"United States","West","California","Los Altos",94024,2015-05-27 00:00:00.000,2015-05-28 00:00:00.000,299.6739,12,434.31,86012,2015-05-27 00:00:00.000
18536,"Low",0.01,8.88,6.28,451,"Joyce Murray","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","GBC Instant Index™ System for Binding Systems",0.35,"United States","West","California","Los Altos",94024,2015-01-05 00:00:00.000,2015-01-10 00:00:00.000,-15.456,2,19.86,86013,2015-01-05 00:00:00.000
22864,"Not Specified",0.06,3.36,6.27,483,"Edgar McKenzie","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Cardinal Poly Pocket Divider Pockets for Ring Binders",0.4,"United States","Central","Illinois","Oswego",60543,2015-04-23 00:00:00.000,2015-04-24 00:00:00.000,-24.05754,2,8.82,90354,2015-04-23 00:00:00.000
20007,"Critical",0.03,6.37,5.19,510,"Gregory Rao","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",0.38,"United States","West","California","Manteca",95336,2015-02-01 00:00:00.000,2015-02-02 00:00:00.000,-29.0927,14,89.79,90059,2015-02-01 00:00:00.000
20494,"Not Specified",0,1.88,1.49,526,"April Hu","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","Staples® General Use 3-Ring Binders",0.37,"United States","West","Arizona","Mesa",85204,2015-01-17 00:00:00.000,2015-01-18 00:00:00.000,-15.5595,13,25.39,90027,2015-01-17 00:00:00.000
26210,"Low",0,15.99,13.18,535,"Jill Clements","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.37,"United States","South","Virginia","Montclair",22025,2015-04-21 00:00:00.000,2015-04-25 00:00:00.000,46.488,23,403.25,88511,2015-04-21 00:00:00.000
20811,"Medium",0.05,59.78,10.29,539,"Alice Coley","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","GBC Recycled Regency Composition Covers",0.39,"United States","Central","Illinois","Urbana",61801,2015-05-14 00:00:00.000,2015-05-15 00:00:00.000,159.5297,7,414.49,91174,2015-05-14 00:00:00.000
25806,"Not Specified",0.02,7.1,6.05,549,"Dennis Boykin Townsend","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Hanging View Binder, White, 1""",0.39,"United States","West","New Mexico","Roswell",88201,2015-01-20 00:00:00.000,2015-01-20 00:00:00.000,-66.378,9,66.32,90908,2015-01-20 00:00:00.000
23719,"Critical",0.05,4.13,5.04,573,"Vanessa Winstead","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","ACCOHIDE® 3-Ring Binder, Blue, 1""",0.38,"United States","Central","Illinois","Pekin",61554,2015-03-13 00:00:00.000,2015-03-14 00:00:00.000,-12.1555,1,5.84,86555,2015-03-13 00:00:00.000
24480,"Critical",0.03,3.8,1.49,596,"Doris Fitzpatrick","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","Durable Pressboard Binders",0.38,"United States","Central","Indiana","Carmel",46032,2015-02-15 00:00:00.000,2015-02-17 00:00:00.000,15.2745,6,24.27,86308,2015-02-15 00:00:00.000
4903,"Critical",0.03,1.88,1.49,604,"Lindsay P Ashley","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","Staples® General Use 3-Ring Binders",0.37,"United States","West","California","Los Angeles",90045,2015-01-24 00:00:00.000,2015-01-25 00:00:00.000,-15.0995,52,102.32,34882,2015-01-24 00:00:00.000
24199,"High",0.08,15.99,13.18,651,"Leah Clapp","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.37,"United States","West","Nevada","Las Vegas",89115,2015-01-07 00:00:00.000,2015-01-08 00:00:00.000,-246.92616,12,192.33,91575,2015-01-07 00:00:00.000
24776,"Low",0.02,4.57,5.42,666,"Emily Sims","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders",0.37,"United States","South","Tennessee","Nashville",37211,2015-04-22 00:00:00.000,2015-04-26 00:00:00.000,-352.814,11,54.04,88679,2015-04-22 00:00:00.000
6776,"Low",0.02,4.57,5.42,667,"Allison Kirby","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders",0.37,"United States","Central","Texas","Dallas",75203,2015-04-22 00:00:00.000,2015-04-26 00:00:00.000,-124.2805,45,221.06,48257,2015-04-22 00:00:00.000
19325,"Low",0.06,4.18,2.99,688,"Ashley Reese","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Avery® Durable Slant Ring Binders With Label Holder",0.37,"United States","Central","Missouri","Saint Louis",63116,2015-03-06 00:00:00.000,2015-03-08 00:00:00.000,-12.719,5,21.34,88504,2015-03-06 00:00:00.000
19210,"Low",0.03,5.18,5.74,744,"Joy Maxwell","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Impact Binders",0.36,"United States","West","Arizona","Oro Valley",85737,2015-01-28 00:00:00.000,2015-02-01 00:00:00.000,-126.81418,9,47.64,87725,2015-01-28 00:00:00.000
18347,"Not Specified",0.06,8.6,6.19,796,"Amanda Conner","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Avery Printable Repositionable Plastic Tabs",0.38,"United States","Central","Nebraska","Papillion",68046,2015-03-11 00:00:00.000,2015-03-12 00:00:00.000,-46.115,9,79.4,86867,2015-03-11 00:00:00.000
19385,"Not Specified",0.02,3.36,6.27,851,"Helen H Heller","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Cardinal Poly Pocket Divider Pockets for Ring Binders",0.4,"United States","West","California","Hacienda Heights",91745,2015-03-07 00:00:00.000,2015-03-09 00:00:00.000,-216.154,21,74.08,88569,2015-03-07 00:00:00.000
26093,"High",0.05,4.24,5.41,853,"Leah Davenport","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Storex DuraTech Recycled Plastic Frosted Binders",0.35,"United States","West","California","Hesperia",92345,2015-03-16 00:00:00.000,2015-03-18 00:00:00.000,-89.217,12,50.83,88570,2015-03-16 00:00:00.000
