CustomerKey,GeographyKey,CustomerAlternateKey,Title,First Name,Middle Name,Last Name,Name Style,Birth Date,Marital Status,Suffix,Gender,Email Address,Yearly Income,Total Children,Number Children At Home,English Education,Spanish Education,French Education,English Occupation,Spanish Occupation,French Occupation,House Owner Flag,Number Cars Owned,Address Line 1,Address Line 2,Phone,Date First Purchase,Commute Distance,Full Name,Customer Age,Age,Age Breakdown,Date of Most Recent Purchase,Customer Lifetime,Customer Status
26343,641,"AW00026343","","Mariah","","Washington",False,1965-09-15 00:00:00.000,"S","","F","mariah18@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1271 Yosemite Circle","","764-555-0112",2006-10-06 00:00:00.000,"0-1 Miles","Mariah Washington",57,56,"55+",2007-10-22 00:00:00.000,12,"Active"
26749,25,"AW00026749","","Rafael","","Sun",False,1966-09-04 00:00:00.000,"M","","M","rafael14@adventure-works.com",100000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3845 Mt. Dell Drive","","1 (11) 500 555-0189",2007-02-04 00:00:00.000,"2-5 Miles","Rafael Sun",56,55,"55+",2007-08-02 00:00:00.000,6,"Active"
27448,285,"AW00027448","","Marc","","Romero",False,1965-05-02 00:00:00.000,"S","","M","marc13@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"7656 Ramsey Circle","","835-555-0161",2007-05-23 00:00:00.000,"2-5 Miles","Marc Romero",57,57,"55+",2007-05-23 00:00:00.000,0,"Inactive"
28355,385,"AW00028355","","Carlos","","James",False,1965-09-14 00:00:00.000,"S","","M","carlos9@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"2101 Costanza Dr.","","325-555-0146",2005-10-18 00:00:00.000,"2-5 Miles","Carlos James",57,56,"55+",2005-10-18 00:00:00.000,0,"Inactive"
28668,60,"AW00028668","","Jeremy","","Parker",False,1967-09-08 00:00:00.000,"S","","M","jeremy18@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1811 Cashew Lane","","971-555-0136",2007-09-24 00:00:00.000,"0-1 Miles","Jeremy Parker",55,54,"45-54",2007-09-24 00:00:00.000,0,"Active"
28849,641,"AW00028849","","Garrett","","Murphy",False,1967-10-23 00:00:00.000,"S","","M","garrett19@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9186 West Boyd Rd.","","344-555-0111",2005-12-18 00:00:00.000,"2-5 Miles","Garrett Murphy",55,54,"45-54",2005-12-18 00:00:00.000,0,"Inactive"
29131,325,"AW00029131","","Brandon","","Coleman",False,1964-05-16 00:00:00.000,"S","","M","brandon3@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5938 William Way","","521-555-0139",2008-06-12 00:00:00.000,"2-5 Miles","Brandon Coleman",58,58,"55+",2008-06-12 00:00:00.000,0,"Active"
29153,300,"AW00029153","","Pedro","","Arun",False,1960-03-17 00:00:00.000,"S","","M","pedro7@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8041 Erie Dr.","","720-555-0187",2007-11-15 00:00:00.000,"0-1 Miles","Pedro Arun",62,62,"55+",2007-11-15 00:00:00.000,0,"Active"
29347,361,"AW00029347","","Jonathan","","Edwards",False,1965-08-15 00:00:00.000,"M","","M","jonathan31@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7932 Hope Drive","","703-555-0127",2007-08-30 00:00:00.000,"0-1 Miles","Jonathan Edwards",57,56,"55+",2007-08-30 00:00:00.000,0,"Active"
16680,2,"AW00016680","","Carlos","","Edwards",False,1963-03-16 00:00:00.000,"M","","M","carlos27@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5576 Westminster Pl.","","1 (11) 500 555-0181",2008-02-10 00:00:00.000,"0-1 Miles","Carlos Edwards",59,59,"55+",2008-04-19 00:00:00.000,2,"Active"
17321,24,"AW00017321","","Kate","","Kumar",False,1964-03-13 00:00:00.000,"M","","F","kate6@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8674 Marina Vill Pkwy.","","1 (11) 500 555-0149",2008-04-15 00:00:00.000,"0-1 Miles","Kate Kumar",58,58,"55+",2008-07-14 00:00:00.000,3,"Active"
17625,69,"AW00017625","","Mason","","Allen",False,1963-06-13 00:00:00.000,"M","","M","mason38@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3008 Brookdale Dr.","","504-555-0144",2008-03-30 00:00:00.000,"0-1 Miles","Mason Allen",59,59,"55+",2008-03-30 00:00:00.000,0,"Active"
18271,12,"AW00018271","","Darrell","","Yuan",False,1963-06-18 00:00:00.000,"M","","M","darrell15@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1555 Lace Drive","","1 (11) 500 555-0198",2007-10-10 00:00:00.000,"0-1 Miles","Darrell Yuan",59,59,"55+",2008-06-26 00:00:00.000,8,"Active"
18716,25,"AW00018716","","Seth","","Campbell",False,1968-08-01 00:00:00.000,"M","","M","seth43@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3639 Blackridge Drive","","1 (11) 500 555-0180",2006-01-12 00:00:00.000,"0-1 Miles","Seth Campbell",54,53,"45-54",2007-09-03 00:00:00.000,20,"Active"
24380,39,"AW00024380","","Maurice","","Yuan",False,1965-10-13 00:00:00.000,"M","","M","maurice7@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3345 Macaroon Drive","","1 (11) 500 555-0110",2008-02-08 00:00:00.000,"0-1 Miles","Maurice Yuan",57,56,"55+",2008-02-08 00:00:00.000,0,"Active"
11003,11,"AW00011003","","Christy","","Zhu",False,1968-02-15 00:00:00.000,"S","","F","christy12@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1825 Village Pl.","","1 (11) 500 555-0162",2005-07-01 00:00:00.000,"5-10 Miles","Christy Zhu",54,54,"45-54",2007-11-11 00:00:00.000,28,"Active"
11005,22,"AW00011005","","Julio","","Ruiz",False,1965-08-05 00:00:00.000,"S","","M","julio1@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"7305 Humphrey Drive","","1 (11) 500 555-0151",2005-07-02 00:00:00.000,"5-10 Miles","Julio Ruiz",57,56,"55+",2007-11-03 00:00:00.000,28,"Active"
11103,3,"AW00011103","","Cassie","","Chande",False,1964-10-17 00:00:00.000,"S","","F","cassie13@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"9448 San Marino Ct.","","1 (11) 500 555-0166",2005-10-16 00:00:00.000,"5-10 Miles","Cassie Chande",58,57,"55+",2007-12-08 00:00:00.000,26,"Active"
11105,8,"AW00011105","","Candace","","Fernandez",False,1964-12-28 00:00:00.000,"S","","F","candace15@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5029 Blue Ridge","","1 (11) 500 555-0162",2005-11-14 00:00:00.000,"5-10 Miles","Candace Fernandez",58,57,"55+",2007-12-07 00:00:00.000,25,"Active"
11106,40,"AW00011106","","Jessie","","Liu",False,1964-09-11 00:00:00.000,"S","","M","jessie9@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3063 Blue Jay Drive","","1 (11) 500 555-0163",2005-11-18 00:00:00.000,"5-10 Miles","Jessie Liu",58,57,"55+",2007-12-17 00:00:00.000,25,"Active"
12000,21,"AW00012000","","Ashley","","Russell",False,1965-03-12 00:00:00.000,"S","","F","ashley47@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9088 Ironwood Way","","1 (11) 500 555-0158",2006-05-19 00:00:00.000,"0-1 Miles","Ashley Russell",57,57,"55+",2008-02-16 00:00:00.000,21,"Active"
13011,34,"AW00013011","","Anne","","Ortega",False,1965-05-04 00:00:00.000,"S","","F","anne22@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9327 Greenbrook Dr.","","1 (11) 500 555-0122",2006-10-21 00:00:00.000,"0-1 Miles","Anne Ortega",57,57,"55+",2008-04-07 00:00:00.000,18,"Active"
13103,34,"AW00013103","","Brendan","","Raji",False,1963-08-02 00:00:00.000,"S","","M","brendan19@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4355 Via Vista","","1 (11) 500 555-0147",2006-12-28 00:00:00.000,"0-1 Miles","Brendan Raji",59,58,"55+",2008-05-26 00:00:00.000,17,"Active"
13119,21,"AW00013119","","Jaclyn","","Guo",False,1965-11-10 00:00:00.000,"S","","F","jaclyn19@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4511 Gatter Court","","1 (11) 500 555-0115",2006-12-13 00:00:00.000,"0-1 Miles","Jaclyn Guo",57,56,"55+",2008-05-27 00:00:00.000,17,"Active"
13124,24,"AW00013124","","Marco","","Vance",False,1964-03-01 00:00:00.000,"S","","M","marco4@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5565 Logan Court","","1 (11) 500 555-0163",2008-05-02 00:00:00.000,"5-10 Miles","Marco Vance",58,58,"55+",2008-07-05 00:00:00.000,2,"Active"
13125,35,"AW00013125","","Alejandro","","Hu",False,1964-07-08 00:00:00.000,"S","","M","alejandro23@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5747 Shirley Drive","","1 (11) 500 555-0196",2007-11-20 00:00:00.000,"5-10 Miles","Alejandro Hu",58,58,"55+",2008-06-22 00:00:00.000,7,"Active"
13126,36,"AW00013126","","Lydia","","Suri",False,1964-02-04 00:00:00.000,"S","","F","lydia0@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1874 Valley Blvd.","","1 (11) 500 555-0114",2006-12-09 00:00:00.000,"0-1 Miles","Lydia Suri",58,58,"55+",2008-05-26 00:00:00.000,17,"Active"
13129,39,"AW00013129","","Joy","","Ramos",False,1964-06-01 00:00:00.000,"S","","F","joy16@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"9564 Wiget Lane","","1 (11) 500 555-0176",2006-12-20 00:00:00.000,"5-10 Miles","Joy Ramos",58,58,"55+",2008-05-22 00:00:00.000,17,"Active"
13972,30,"AW00013972","","Eugene","","Liang",False,1965-04-02 00:00:00.000,"S","","M","eugene21@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2067 Black Point Pl","","1 (11) 500 555-0194",2008-04-13 00:00:00.000,"5-10 Miles","Eugene Liang",57,57,"55+",2008-06-27 00:00:00.000,2,"Active"
14058,20,"AW00014058","","Johnny","","Anand",False,1965-06-14 00:00:00.000,"S","","M","johnny23@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9318 Hawkridge Terrace","","1 (11) 500 555-0132",2007-02-07 00:00:00.000,"5-10 Miles","Johnny Anand",57,57,"55+",2008-02-04 00:00:00.000,12,"Active"
14064,27,"AW00014064","","Stacey","","Li",False,1964-06-09 00:00:00.000,"S","","F","stacey3@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"666 Lafayette Street","","1 (11) 500 555-0124",2007-02-28 00:00:00.000,"0-1 Miles","Stacey Li",58,58,"55+",2008-02-20 00:00:00.000,12,"Active"
14065,23,"AW00014065","","Samuel","","Diaz",False,1963-07-27 00:00:00.000,"S","","M","samuel21@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"442 West Cliff Place","","1 (11) 500 555-0127",2007-02-07 00:00:00.000,"5-10 Miles","Samuel Diaz",59,58,"55+",2008-02-11 00:00:00.000,12,"Active"
14315,27,"AW00014315","","Carl","","Chander",False,1964-07-04 00:00:00.000,"S","","M","carl15@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4264 C Street","","1 (11) 500 555-0131",2007-10-24 00:00:00.000,"5-10 Miles","Carl Chander",58,58,"55+",2008-04-07 00:00:00.000,6,"Active"
14681,24,"AW00014681","","Veronica","","Chandra",False,1968-10-03 00:00:00.000,"S","","F","veronica2@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4736 S. Royal Links Circle","","1 (11) 500 555-0193",2007-03-02 00:00:00.000,"0-1 Miles","Veronica Chandra",54,53,"45-54",2008-05-08 00:00:00.000,14,"Active"
15218,29,"AW00015218","","Willie","","Johnsen",False,1965-09-06 00:00:00.000,"S","","M","willie30@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"1278 Holly Oak Drive","","1 (11) 500 555-0148",2007-05-30 00:00:00.000,"5-10 Miles","Willie Johnsen",57,56,"55+",2008-04-02 00:00:00.000,11,"Active"
15793,2,"AW00015793","","Renee","","Navarro",False,1965-04-12 00:00:00.000,"S","","F","renee9@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6512 Buena Vista Ave.","","1 (11) 500 555-0159",2007-06-20 00:00:00.000,"0-1 Miles","Renee Navarro",57,57,"55+",2008-05-31 00:00:00.000,11,"Active"
15798,33,"AW00015798","","Anne","","Munoz",False,1964-09-19 00:00:00.000,"S","","F","anne8@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7927 Saclan Terr.","","1 (11) 500 555-0177",2007-10-14 00:00:00.000,"5-10 Miles","Anne Munoz",58,57,"55+",2007-12-12 00:00:00.000,2,"Active"
15801,22,"AW00015801","","Katrina","","Shen",False,1963-11-13 00:00:00.000,"S","","F","katrina1@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"398 Pecan Pl","","1 (11) 500 555-0113",2007-06-29 00:00:00.000,"5-10 Miles","Katrina Shen",59,58,"55+",2008-05-30 00:00:00.000,11,"Active"
16177,31,"AW00016177","","Bethany","","Nath",False,1968-09-10 00:00:00.000,"S","","F","bethany22@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5377 Pine Creek Way","","1 (11) 500 555-0173",2007-12-05 00:00:00.000,"5-10 Miles","Bethany Nath",54,53,"45-54",2008-01-15 00:00:00.000,1,"Active"
17007,314,"AW00017007","","Samuel","","Hayes",False,1968-06-21 00:00:00.000,"S","","M","samuel22@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2446 Farm Bureau Rd","","673-555-0152",2008-05-14 00:00:00.000,"2-5 Miles","Samuel Hayes",54,54,"45-54",2008-05-14 00:00:00.000,0,"Active"
17008,343,"AW00017008","","Connor","","Turner",False,1968-04-28 00:00:00.000,"S","","M","connor34@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"401 Jomar","","691-555-0182",2008-05-18 00:00:00.000,"2-5 Miles","Connor Turner",54,54,"45-54",2008-05-18 00:00:00.000,0,"Active"
17009,343,"AW00017009","","Wyatt","","Butler",False,1968-10-26 00:00:00.000,"S","","M","wyatt64@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"2066 Napa Court","","361-555-0116",2008-05-11 00:00:00.000,"2-5 Miles","Wyatt Butler",54,53,"45-54",2008-05-11 00:00:00.000,0,"Active"
17010,361,"AW00017010","","Brianna","","James",False,1968-04-27 00:00:00.000,"S","","F","brianna43@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"1880 Birchwood","","564-555-0115",2008-05-18 00:00:00.000,"2-5 Miles","Brianna James",54,54,"45-54",2008-05-18 00:00:00.000,0,"Active"
17068,25,"AW00017068","","Thomas","","Smith",False,1968-09-02 00:00:00.000,"S","","M","thomas60@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1830 Granada Drive","","1 (11) 500 555-0114",2007-12-31 00:00:00.000,"5-10 Miles","Thomas Smith",54,53,"45-54",2008-07-11 00:00:00.000,7,"Active"
17069,13,"AW00017069","","Christy","","Zheng",False,1968-12-15 00:00:00.000,"S","","F","christy17@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7254 Buchanan Road","","1 (11) 500 555-0176",2005-09-12 00:00:00.000,"0-1 Miles","Christy Zheng",54,53,"45-54",2007-12-30 00:00:00.000,27,"Active"
17297,8,"AW00017297","","Tommy","","Kumar",False,1968-04-27 00:00:00.000,"S","","M","tommy4@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1880 Birchwood","","1 (11) 500 555-0145",2007-09-08 00:00:00.000,"5-10 Miles","Tommy Kumar",54,54,"45-54",2007-11-24 00:00:00.000,2,"Active"
17298,36,"AW00017298","","Lucas","","Peterson",False,1968-05-16 00:00:00.000,"S","","M","lucas77@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7224 Grant St.","","1 (11) 500 555-0119",2007-12-31 00:00:00.000,"5-10 Miles","Lucas Peterson",54,54,"45-54",2008-02-10 00:00:00.000,2,"Active"
17320,3,"AW00017320","","Alan","","Zhu",False,1964-09-24 00:00:00.000,"S","","M","alan17@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8995 Stanford St.","","1 (11) 500 555-0115",2005-09-02 00:00:00.000,"0-1 Miles","Alan Zhu",58,57,"55+",2008-05-28 00:00:00.000,32,"Active"
17322,16,"AW00017322","","Derek","","Beck",False,1964-05-20 00:00:00.000,"S","","M","derek18@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9476 Hill Top Rd.","","1 (11) 500 555-0123",2007-11-12 00:00:00.000,"5-10 Miles","Derek Beck",58,58,"55+",2008-07-15 00:00:00.000,8,"Active"
17327,28,"AW00017327","","Jamie","","Zhou",False,1963-06-27 00:00:00.000,"S","","F","jamie11@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2192 Pacifica Ave","","1 (11) 500 555-0169",2008-01-14 00:00:00.000,"5-10 Miles","Jamie Zhou",59,59,"55+",2008-05-24 00:00:00.000,4,"Active"
18259,35,"AW00018259","","Bailey","","Torres",False,1965-07-19 00:00:00.000,"S","","F","bailey10@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9237 Cordova Way","","1 (11) 500 555-0168",2007-08-24 00:00:00.000,"5-10 Miles","Bailey Torres",57,57,"55+",2008-01-01 00:00:00.000,5,"Active"
18290,3,"AW00018290","","Audrey","","Hernandez",False,1964-10-21 00:00:00.000,"S","","F","audrey5@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6837 Rosemarie Place","","1 (11) 500 555-0186",2007-08-12 00:00:00.000,"5-10 Miles","Audrey Hernandez",58,57,"55+",2008-04-28 00:00:00.000,8,"Active"
18291,36,"AW00018291","","Jennifer","","Hill",False,1964-02-11 00:00:00.000,"S","","F","jennifer25@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5669 Iris Ct.","","1 (11) 500 555-0164",2007-12-22 00:00:00.000,"5-10 Miles","Jennifer Hill",58,58,"55+",2008-04-15 00:00:00.000,4,"Active"
18612,315,"AW00018612","","Alyssa","","Flores",False,1968-11-19 00:00:00.000,"S","","F","alyssa58@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4440 Algiers Drive","","903-555-0145",2008-02-21 00:00:00.000,"0-1 Miles","Alyssa Flores",54,53,"45-54",2008-02-21 00:00:00.000,0,"Active"
18613,315,"AW00018613","","Cody","","Murphy",False,1968-11-14 00:00:00.000,"S","","M","cody15@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8292 Ferndale Lane","","124-555-0161",2008-06-18 00:00:00.000,"2-5 Miles","Cody Murphy",54,53,"45-54",2008-06-18 00:00:00.000,0,"Active"
18718,24,"AW00018718","","Susan","","Liu",False,1965-06-10 00:00:00.000,"S","","F","susan13@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7848 Silver Cypress Ct.","","1 (11) 500 555-0164",2006-01-30 00:00:00.000,"0-1 Miles","Susan Liu",57,57,"55+",2007-09-21 00:00:00.000,20,"Active"
18734,20,"AW00018734","","Barbara","","Ashe",False,1964-05-14 00:00:00.000,"S","","F","barbara50@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4202 Northridge Dr.","","1 (11) 500 555-0121",2007-11-05 00:00:00.000,"5-10 Miles","Barbara Ashe",58,58,"55+",2008-05-26 00:00:00.000,6,"Active"
