CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,TotalChildren,EducationLevel,Occupation,HomeOwner,Annual Income,Full Name,Email Username,Email Domain,Age,BirthYear,IncomeLevel,BirthYear_CC,CurrentAge,Parent,FullName_CC
24455,"Mr.","Alejandro","Chander",1964-09-11 00:00:00.000,"M","M","alejandro40@adventure-works.com",4,"Bachelors","Professional","N",60000,"Mr. Alejandro Chander","alejandro40","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Alejandro Chander"
24456,"Mr.","Danny","Ruiz",1964-02-21 00:00:00.000,"S","M","danny2@adventure-works.com",4,"Bachelors","Professional","Y",60000,"Mr. Danny Ruiz","danny2","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Danny Ruiz"
24460,"Mr.","Willie","Nara",1962-11-15 00:00:00.000,"S","M","willie36@adventure-works.com",1,"Bachelors","Professional","N",60000,"Mr. Willie Nara","willie36","adventure works",56,1962,"Average",1962,60,"Yes","Mr. Willie Nara"
24462,"Mr.","Donald","Fernandez",1962-08-26 00:00:00.000,"S","M","donald17@adventure-works.com",1,"Bachelors","Professional","N",60000,"Mr. Donald Fernandez","donald17","adventure works",57,1962,"Average",1962,60,"Yes","Mr. Donald Fernandez"
24584,"Mr.","Ronnie","Liang",1975-08-12 00:00:00.000,"S","M","ronnie15@adventure-works.com",0,"Bachelors","Professional","N",60000,"Mr. Ronnie Liang","ronnie15","adventure works",44,1975,"Average",1975,47,"No","Mr. Ronnie Liang"
24585,"Mr.","Harold","Patel",1975-08-15 00:00:00.000,"M","M","harold1@adventure-works.com",0,"Bachelors","Professional","Y",60000,"Mr. Harold Patel","harold1","adventure works",44,1975,"Average",1975,47,"No","Mr. Harold Patel"
24885,"Mr.","Corey","Xie",1975-11-02 00:00:00.000,"S","M","corey3@adventure-works.com",0,"Bachelors","Professional","Y",60000,"Mr. Corey Xie","corey3","adventure works",43,1975,"Average",1975,47,"No","Mr. Corey Xie"
24893,"Mr.","Alvin","Chande",1974-03-26 00:00:00.000,"S","M","alvin36@adventure-works.com",0,"Bachelors","Professional","N",60000,"Mr. Alvin Chande","alvin36","adventure works",45,1974,"Average",1974,48,"No","Mr. Alvin Chande"
25101,"Mr.","Wyatt","Baker",1959-04-21 00:00:00.000,"M","M","wyatt36@adventure-works.com",5,"Bachelors","Professional","Y",60000,"Mr. Wyatt Baker","wyatt36","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Wyatt Baker"
25128,"Mr.","Clifford","Sai",1965-06-23 00:00:00.000,"M","M","clifford6@adventure-works.com",3,"Bachelors","Professional","Y",60000,"Mr. Clifford Sai","clifford6","adventure works",54,1965,"Average",1965,57,"Yes","Mr. Clifford Sai"
25129,"Mr.","Allen","Raman",1965-12-08 00:00:00.000,"S","M","allen10@adventure-works.com",3,"Bachelors","Professional","N",60000,"Mr. Allen Raman","allen10","adventure works",53,1965,"Average",1965,57,"Yes","Mr. Allen Raman"
25139,"Mr.","Carlos","Short",1964-08-25 00:00:00.000,"M","M","carlos0@adventure-works.com",3,"Bachelors","Professional","N",60000,"Mr. Carlos Short","carlos0","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Carlos Short"
25212,"Mr.","Alberto","Ruiz",1963-07-02 00:00:00.000,"M","M","alberto3@adventure-works.com",5,"Bachelors","Professional","Y",60000,"Mr. Alberto Ruiz","alberto3","adventure works",56,1963,"Average",1963,59,"Yes","Mr. Alberto Ruiz"
25809,"Mr.","Nicholas","Williams",1975-11-26 00:00:00.000,"M","M","nicholas4@adventure-works.com",0,"Bachelors","Professional","Y",60000,"Mr. Nicholas Williams","nicholas4","adventure works",43,1975,"Average",1975,47,"No","Mr. Nicholas Williams"
25810,"Mr.","Jimmy","Sanz",1975-03-14 00:00:00.000,"S","M","jimmy24@adventure-works.com",0,"Bachelors","Professional","Y",60000,"Mr. Jimmy Sanz","jimmy24","adventure works",44,1975,"Average",1975,47,"No","Mr. Jimmy Sanz"
26006,"Mr.","Garrett","Peterson",1959-10-24 00:00:00.000,"M","M","garrett10@adventure-works.com",4,"Bachelors","Professional","Y",60000,"Mr. Garrett Peterson","garrett10","adventure works",59,1959,"Average",1959,63,"Yes","Mr. Garrett Peterson"
26007,"Mr.","Jesse","Morgan",1959-04-08 00:00:00.000,"M","M","jesse13@adventure-works.com",4,"Bachelors","Professional","N",60000,"Mr. Jesse Morgan","jesse13","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Jesse Morgan"
26015,"Mr.","Gabriel","Chow",1958-04-22 00:00:00.000,"M","M","gabriel22@adventure-works.com",1,"Bachelors","Professional","Y",60000,"Mr. Gabriel Chow","gabriel22","adventure works",61,1958,"Average",1958,64,"Yes","Mr. Gabriel Chow"
26016,"Mr.","Fernando","King",1958-05-09 00:00:00.000,"S","M","fernando25@adventure-works.com",1,"Bachelors","Professional","N",60000,"Mr. Fernando King","fernando25","adventure works",61,1958,"Average",1958,64,"Yes","Mr. Fernando King"
26035,"Mr.","Shannon","Vazquez",1964-05-28 00:00:00.000,"S","M","shannon36@adventure-works.com",3,"Bachelors","Professional","Y",60000,"Mr. Shannon Vazquez","shannon36","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Shannon Vazquez"
26130,"Mr.","Ronnie","Liu",1964-11-13 00:00:00.000,"M","M","ronnie3@adventure-works.com",4,"Bachelors","Professional","Y",60000,"Mr. Ronnie Liu","ronnie3","adventure works",54,1964,"Average",1964,58,"Yes","Mr. Ronnie Liu"
26131,"Mr.","Lawrence","Suarez",1963-10-26 00:00:00.000,"M","M","lawrence18@adventure-works.com",3,"Bachelors","Professional","Y",60000,"Mr. Lawrence Suarez","lawrence18","adventure works",55,1963,"Average",1963,59,"Yes","Mr. Lawrence Suarez"
26431,"Mr.","Shaun","Rai",1974-08-16 00:00:00.000,"S","M","shaun18@adventure-works.com",0,"Bachelors","Professional","Y",60000,"Mr. Shaun Rai","shaun18","adventure works",45,1974,"Average",1974,48,"No","Mr. Shaun Rai"
26636,"Mr.","Miguel","Walker",1959-05-18 00:00:00.000,"M","M","miguel23@adventure-works.com",5,"Bachelors","Professional","Y",60000,"Mr. Miguel Walker","miguel23","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Miguel Walker"
26637,"Mr.","Thomas","Robinson",1959-03-27 00:00:00.000,"M","M","thomas58@adventure-works.com",4,"Bachelors","Professional","Y",60000,"Mr. Thomas Robinson","thomas58","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Thomas Robinson"
26643,"Mr.","Benjamin","Miller",1958-10-13 00:00:00.000,"M","M","benjamin40@adventure-works.com",3,"Bachelors","Professional","Y",60000,"Mr. Benjamin Miller","benjamin40","adventure works",60,1958,"Average",1958,64,"Yes","Mr. Benjamin Miller"
26739,"Mr.","Corey","Shen",1964-05-12 00:00:00.000,"M","M","corey2@adventure-works.com",4,"Bachelors","Professional","Y",60000,"Mr. Corey Shen","corey2","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Corey Shen"
26740,"Mr.","Donald","Lopez",1963-11-21 00:00:00.000,"M","M","donald18@adventure-works.com",3,"Bachelors","Professional","N",60000,"Mr. Donald Lopez","donald18","adventure works",55,1963,"Average",1963,59,"Yes","Mr. Donald Lopez"
26744,"Mr.","Mitchell","Yuan",1962-08-12 00:00:00.000,"M","M","mitchell6@adventure-works.com",1,"Bachelors","Professional","Y",60000,"Mr. Mitchell Yuan","mitchell6","adventure works",57,1962,"Average",1962,60,"Yes","Mr. Mitchell Yuan"
27144,"Mr.","Franklin","Shen",1965-10-25 00:00:00.000,"S","M","franklin20@adventure-works.com",3,"Bachelors","Professional","Y",60000,"Mr. Franklin Shen","franklin20","adventure works",53,1965,"Average",1965,57,"Yes","Mr. Franklin Shen"
27146,"Mr.","Danny","Hernandez",1965-08-21 00:00:00.000,"S","M","danny4@adventure-works.com",3,"Bachelors","Professional","Y",60000,"Mr. Danny Hernandez","danny4","adventure works",54,1965,"Average",1965,57,"Yes","Mr. Danny Hernandez"
27149,"Mr.","Jeffery","She",1964-04-12 00:00:00.000,"M","M","jeffery23@adventure-works.com",3,"Bachelors","Professional","Y",60000,"Mr. Jeffery She","jeffery23","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Jeffery She"
27563,"Mr.","Devin","Bennett",1959-01-23 00:00:00.000,"M","M","devin67@adventure-works.com",5,"Bachelors","Professional","Y",60000,"Mr. Devin Bennett","devin67","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Devin Bennett"
27564,"Mr.","Kevin","Lal",1959-08-21 00:00:00.000,"S","M","kevin32@adventure-works.com",4,"Bachelors","Professional","Y",60000,"Mr. Kevin Lal","kevin32","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Kevin Lal"
27566,"Mr.","Tristan","Long",1959-09-27 00:00:00.000,"M","M","tristan10@adventure-works.com",4,"Bachelors","Professional","Y",60000,"Mr. Tristan Long","tristan10","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Tristan Long"
27577,"Mr.","Patrick","Cook",1958-06-04 00:00:00.000,"S","M","patrick26@adventure-works.com",1,"Bachelors","Professional","N",60000,"Mr. Patrick Cook","patrick26","adventure works",61,1958,"Average",1958,64,"Yes","Mr. Patrick Cook"
27685,"Mr.","Alfredo","Torres",1963-11-17 00:00:00.000,"M","M","alfredo13@adventure-works.com",4,"Bachelors","Professional","N",60000,"Mr. Alfredo Torres","alfredo13","adventure works",55,1963,"Average",1963,59,"Yes","Mr. Alfredo Torres"
27686,"Mr.","Vincent","Zhang",1963-05-19 00:00:00.000,"M","M","vincent1@adventure-works.com",4,"Bachelors","Professional","Y",60000,"Mr. Vincent Zhang","vincent1","adventure works",56,1963,"Average",1963,59,"Yes","Mr. Vincent Zhang"
27694,"Mr.","Lee","Gill",1962-05-17 00:00:00.000,"M","M","lee12@adventure-works.com",1,"Bachelors","Professional","Y",60000,"Mr. Lee Gill","lee12","adventure works",57,1962,"Average",1962,60,"Yes","Mr. Lee Gill"
27696,"Mr.","Ruben","Rana",1962-10-02 00:00:00.000,"M","M","ruben12@adventure-works.com",1,"Bachelors","Professional","Y",60000,"Mr. Ruben Rana","ruben12","adventure works",57,1962,"Average",1962,60,"Yes","Mr. Ruben Rana"
28187,"Mr.","Aaron","Chen",1959-11-13 00:00:00.000,"M","M","aaron25@adventure-works.com",4,"Bachelors","Professional","Y",60000,"Mr. Aaron Chen","aaron25","adventure works",59,1959,"Average",1959,63,"Yes","Mr. Aaron Chen"
28198,"Mr.","Jared","Moyer",1958-02-10 00:00:00.000,"M","M","jared16@adventure-works.com",1,"Bachelors","Professional","N",60000,"Mr. Jared Moyer","jared16","adventure works",61,1958,"Average",1958,64,"Yes","Mr. Jared Moyer"
28303,"Mr.","Justin","Lewis",1964-11-27 00:00:00.000,"S","M","justin49@adventure-works.com",3,"Bachelors","Professional","Y",60000,"Mr. Justin Lewis","justin49","adventure works",54,1964,"Average",1964,58,"Yes","Mr. Justin Lewis"
28308,"Mr.","Hector","Serrano",1963-10-07 00:00:00.000,"S","M","hector14@adventure-works.com",3,"Bachelors","Professional","Y",60000,"Mr. Hector Serrano","hector14","adventure works",56,1963,"Average",1963,59,"Yes","Mr. Hector Serrano"
28313,"Mr.","Brett","Perez",1962-03-15 00:00:00.000,"S","M","brett21@adventure-works.com",1,"Bachelors","Professional","Y",60000,"Mr. Brett Perez","brett21","adventure works",57,1962,"Average",1962,60,"Yes","Mr. Brett Perez"
28314,"Mr.","Dwayne","Romero",1962-10-27 00:00:00.000,"S","M","dwayne8@adventure-works.com",1,"Bachelors","Professional","Y",60000,"Mr. Dwayne Romero","dwayne8","adventure works",56,1962,"Average",1962,60,"Yes","Mr. Dwayne Romero"
28533,"Mr.","Clayton","Sun",1965-04-12 00:00:00.000,"S","M","clayton12@adventure-works.com",3,"Bachelors","Professional","Y",60000,"Mr. Clayton Sun","clayton12","adventure works",54,1965,"Average",1965,57,"Yes","Mr. Clayton Sun"
28716,"Mr.","Darren","Garcia",1965-07-09 00:00:00.000,"S","M","darren16@adventure-works.com",3,"Bachelors","Professional","Y",60000,"Mr. Darren Garcia","darren16","adventure works",54,1965,"Average",1965,57,"Yes","Mr. Darren Garcia"
28717,"Mr.","Calvin","Anand",1965-07-21 00:00:00.000,"M","M","calvin21@adventure-works.com",3,"Bachelors","Professional","Y",60000,"Mr. Calvin Anand","calvin21","adventure works",54,1965,"Average",1965,57,"Yes","Mr. Calvin Anand"
28922,"Mr.","Brent","Ye",1975-11-13 00:00:00.000,"M","M","brent9@adventure-works.com",0,"Bachelors","Professional","Y",60000,"Mr. Brent Ye","brent9","adventure works",43,1975,"Average",1975,47,"No","Mr. Brent Ye"
29160,"Mr.","Logan","Baker",1959-02-26 00:00:00.000,"S","M","logan41@adventure-works.com",5,"Bachelors","Professional","Y",60000,"Mr. Logan Baker","logan41","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Logan Baker"
29161,"Mr.","Thomas","Martinez",1959-07-24 00:00:00.000,"S","M","thomas81@adventure-works.com",5,"Bachelors","Professional","N",60000,"Mr. Thomas Martinez","thomas81","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Thomas Martinez"
29162,"Mr.","Xavier","Murphy",1959-02-13 00:00:00.000,"M","M","xavier82@adventure-works.com",4,"Bachelors","Professional","Y",60000,"Mr. Xavier Murphy","xavier82","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Xavier Murphy"
29163,"Mr.","Mason","Murphy",1959-02-06 00:00:00.000,"S","M","mason14@adventure-works.com",4,"Bachelors","Professional","N",60000,"Mr. Mason Murphy","mason14","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Mason Murphy"
29286,"Mr.","Rodney","Alvarez",1964-05-20 00:00:00.000,"S","M","rodney0@adventure-works.com",3,"Bachelors","Professional","N",60000,"Mr. Rodney Alvarez","rodney0","adventure works",55,1964,"Average",1964,58,"Yes","Mr. Rodney Alvarez"
29288,"Mr.","Glenn","Lin",1964-10-18 00:00:00.000,"M","M","glenn8@adventure-works.com",4,"Bachelors","Professional","N",60000,"Mr. Glenn Lin","glenn8","adventure works",54,1964,"Average",1964,58,"Yes","Mr. Glenn Lin"
29290,"Mr.","Troy","Garcia",1963-10-15 00:00:00.000,"S","M","troy16@adventure-works.com",5,"Bachelors","Professional","N",60000,"Mr. Troy Garcia","troy16","adventure works",55,1963,"Average",1963,59,"Yes","Mr. Troy Garcia"
11506,"Mr.","Nicholas","Brown",1966-05-17 00:00:00.000,"S","M","nicholas6@adventure-works.com",0,"Graduate Degree","Skilled Manual","N",60000,"Mr. Nicholas Brown","nicholas6","adventure works",53,1966,"Average",1966,56,"No","Mr. Nicholas Brown"
11534,"Mr.","Cameron","Lewis",1958-11-13 00:00:00.000,"S","M","cameron39@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Cameron Lewis","cameron39","adventure works",60,1958,"Average",1958,64,"Yes","Mr. Cameron Lewis"
11535,"Mr.","Devin","Nelson",1958-07-03 00:00:00.000,"M","M","devin32@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Devin Nelson","devin32","adventure works",61,1958,"Average",1958,64,"Yes","Mr. Devin Nelson"
11536,"Mr.","Logan","Chow",1958-04-17 00:00:00.000,"M","M","logan25@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Logan Chow","logan25","adventure works",61,1958,"Average",1958,64,"Yes","Mr. Logan Chow"
11537,"Mr.","Dakota","Ross",1958-03-24 00:00:00.000,"M","M","dakota3@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Dakota Ross","dakota3","adventure works",61,1958,"Average",1958,64,"Yes","Mr. Dakota Ross"
11539,"Mr.","Justin","Washington",1959-08-22 00:00:00.000,"M","M","justin10@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Justin Washington","justin10","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Justin Washington"
11540,"Mr.","Alberto","Navarro",1959-01-28 00:00:00.000,"S","M","alberto11@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Alberto Navarro","alberto11","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Alberto Navarro"
11541,"Mr.","Aidan","Ross",1959-04-12 00:00:00.000,"S","M","aidan4@adventure-works.com",4,"Graduate Degree","Skilled Manual","N",60000,"Mr. Aidan Ross","aidan4","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Aidan Ross"
11617,"Mr.","Sean","Brooks",1959-04-04 00:00:00.000,"S","M","sean8@adventure-works.com",4,"Graduate Degree","Skilled Manual","N",60000,"Mr. Sean Brooks","sean8","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Sean Brooks"
11618,"Mr.","Brian","Ramirez",1959-04-24 00:00:00.000,"M","M","brian19@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Brian Ramirez","brian19","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Brian Ramirez"
11627,"Mr.","Dalton","Gray",1973-02-27 00:00:00.000,"M","M","dalton76@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Dalton Gray","dalton76","adventure works",46,1973,"Average",1973,49,"Yes","Mr. Dalton Gray"
11631,"Mr.","Antonio","Bennett",1971-02-13 00:00:00.000,"M","M","antonio1@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Antonio Bennett","antonio1","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Antonio Bennett"
11634,"Mr.","Samuel","Collins",1972-06-12 00:00:00.000,"M","M","samuel33@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Samuel Collins","samuel33","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Samuel Collins"
11635,"Mr.","Darrell","Chande",1972-08-14 00:00:00.000,"M","M","darrell4@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Darrell Chande","darrell4","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Darrell Chande"
11781,"Mr.","Carlos","Gray",1971-03-10 00:00:00.000,"M","M","carlos7@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Carlos Gray","carlos7","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Carlos Gray"
11786,"Mr.","Ian","Murphy",1972-09-13 00:00:00.000,"S","M","ian82@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Ian Murphy","ian82","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Ian Murphy"
11787,"Mr.","Jerry","Nath",1972-09-05 00:00:00.000,"M","M","jerry20@adventure-works.com",1,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Jerry Nath","jerry20","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Jerry Nath"
12413,"Mr.","James","Gonzales",1966-03-07 00:00:00.000,"S","M","james32@adventure-works.com",0,"Graduate Degree","Skilled Manual","N",60000,"Mr. James Gonzales","james32","adventure works",53,1966,"Average",1966,56,"No","Mr. James Gonzales"
12414,"Mr.","Ethan","Lal",1966-06-21 00:00:00.000,"S","M","ethan25@adventure-works.com",0,"Graduate Degree","Skilled Manual","N",60000,"Mr. Ethan Lal","ethan25","adventure works",53,1966,"Average",1966,56,"No","Mr. Ethan Lal"
12449,"Mr.","Dylan","Brown",1958-03-09 00:00:00.000,"S","M","dylan39@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Dylan Brown","dylan39","adventure works",61,1958,"Average",1958,64,"Yes","Mr. Dylan Brown"
12450,"Mr.","Cody","Cook",1958-09-23 00:00:00.000,"M","M","cody21@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Cody Cook","cody21","adventure works",61,1958,"Average",1958,64,"Yes","Mr. Cody Cook"
12452,"Mr.","Sean","Sanchez",1958-11-24 00:00:00.000,"M","M","sean25@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Sean Sanchez","sean25","adventure works",60,1958,"Average",1958,64,"Yes","Mr. Sean Sanchez"
12454,"Mr.","Samuel","Griffin",1959-03-02 00:00:00.000,"M","M","samuel20@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Samuel Griffin","samuel20","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Samuel Griffin"
12455,"Mr.","Benjamin","Lewis",1959-04-10 00:00:00.000,"M","M","benjamin58@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Benjamin Lewis","benjamin58","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Benjamin Lewis"
12456,"Mr.","Thomas","Chen",1959-08-16 00:00:00.000,"M","M","thomas28@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Thomas Chen","thomas28","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Thomas Chen"
12527,"Mr.","Jos�","Rodriguez",1959-11-24 00:00:00.000,"M","M","jos�81@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Jos� Rodriguez","jos�81","adventure works",59,1959,"Average",1959,63,"Yes","Mr. Jos� Rodriguez"
12528,"Mr.","Devin","Wilson",1959-03-02 00:00:00.000,"S","M","devin5@adventure-works.com",4,"Graduate Degree","Skilled Manual","Y",60000,"Mr. Devin Wilson","devin5","adventure works",60,1959,"Average",1959,63,"Yes","Mr. Devin Wilson"
