customerkey,nome,sobrenome,nome_completo,genero,primeira_compra,Cidade
21932,"Leonard","Kumar","Leonard Kumar","Male",2020-12-17 00:00:00.000,"Colma"
22024,"Samuel","Chen","Samuel Chen","Male",2020-05-03 00:00:00.000,"Colma"
22076,"Nelson","Vazquez","Nelson Vazquez","Male",2020-05-26 00:00:00.000,"Colma"
22099,"Joel","Schmidt","Joel Schmidt","Male",2020-05-13 00:00:00.000,"Colma"
22221,"Benjamin","Kumar","Benjamin Kumar","Male",2020-12-14 00:00:00.000,"Colma"
23015,"Juan","Rivera","Juan Rivera","Male",2020-08-13 00:00:00.000,"Colma"
23039,"Wyatt","Scott","Wyatt Scott","Male",2020-05-16 00:00:00.000,"Colma"
23358,"Alberto","Alvarez","Alberto Alvarez","Male",2020-08-16 00:00:00.000,"Colma"
23727,"Bruce","Serrano","Bruce Serrano","Male",2020-06-26 00:00:00.000,"Colma"
24513,"Alejandro","Deng","Alejandro Deng","Male",2020-04-11 00:00:00.000,"Colma"
24768,"Jordan","Ross","Jordan Ross","Male",2020-04-23 00:00:00.000,"Colma"
24769,"Brendan","Lal","Brendan Lal","Male",2020-10-23 00:00:00.000,"Colma"
24792,"Clifford","Malhotra","Clifford Malhotra","Male",2020-09-28 00:00:00.000,"Colma"
24823,"Vincent","Zhao","Vincent Zhao","Male",2021-01-18 00:00:00.000,"Colma"
24993,"Marvin","Ortega","Marvin Ortega","Male",2020-12-09 00:00:00.000,"Colma"
25184,"Peter","Tang","Peter Tang","Male",2020-05-11 00:00:00.000,"Colma"
25258,"Micheal","Vazquez","Micheal Vazquez","Male",2020-08-21 00:00:00.000,"Colma"
25381,"Dylan","Li","Dylan Li","Male",2020-04-12 00:00:00.000,"Colma"
25388,"Ernest","Hu","Ernest Hu","Male",2020-05-22 00:00:00.000,"Colma"
25423,"Jake","Zhou","Jake Zhou","Male",2020-06-05 00:00:00.000,"Colma"
25952,"Jon","Alonso","Jon Alonso","Male",2018-06-04 00:00:00.000,"Colma"
26307,"Alexander","Miller","Alexander Miller","Male",2019-03-08 00:00:00.000,"Colma"
26492,"Ryan","Rodriguez","Ryan Rodriguez","Male",2020-04-23 00:00:00.000,"Colma"
27114,"Alexander","Thompson","Alexander Thompson","Male",2019-10-21 00:00:00.000,"Colma"
27231,"Tyrone","Ramos","Tyrone Ramos","Male",2019-10-04 00:00:00.000,"Colma"
27409,"Preston","Smith","Preston Smith","Male",2020-06-19 00:00:00.000,"Colma"
27433,"Barry","Garcia","Barry Garcia","Male",2020-07-28 00:00:00.000,"Colma"
27445,"Shaun","Tang","Shaun Tang","Male",2020-10-26 00:00:00.000,"Colma"
27539,"Samuel","Winston","Samuel Winston","Male",2019-12-26 00:00:00.000,"Colma"
28281,"Juan","Cox","Juan Cox","Male",2020-04-27 00:00:00.000,"Colma"
28764,"Frank","Rubio","Frank Rubio","Male",2020-02-08 00:00:00.000,"Colma"
28841,"Samuel","Gonzales","Samuel Gonzales","Male",2018-06-25 00:00:00.000,"Colma"
28988,"Harold","Perez","Harold Perez","Male",2018-06-01 00:00:00.000,"Colma"
29127,"Bryan","Murphy","Bryan Murphy","Male",2020-03-24 00:00:00.000,"Colma"
29260,"Ricky","Carlson","Ricky Carlson","Male",2020-09-10 00:00:00.000,"Colma"
11000,"Jon","Yang","Jon Yang","Male",2018-01-19 00:00:00.000,"Rockhampton"
11001,"Eugene","Huang","Eugene Huang","Male",2018-01-15 00:00:00.000,"Seaford"
11002,"Ruben","Torres","Ruben Torres","Male",2018-01-07 00:00:00.000,"Hobart"
11005,"Julio","Ruiz","Julio Ruiz","Male",2017-12-30 00:00:00.000,"East Brisbane"
11007,"Marco","Mehta","Marco Mehta","Male",2018-01-09 00:00:00.000,"Warrnambool"
11009,"Shannon","Carlson","Shannon Carlson","Male",2018-01-27 00:00:00.000,"Hervey Bay"
11011,"Curtis","Lu","Curtis Lu","Male",2017-12-30 00:00:00.000,"East Brisbane"
11016,"Wyatt","Hill","Wyatt Hill","Male",2020-02-09 00:00:00.000,"Imperial Beach"
11018,"Clarence","Rai","Clarence Rai","Male",2018-01-17 00:00:00.000,"Bendigo"
11019,"Luke","Lal","Luke Lal","Male",2020-02-12 00:00:00.000,"Langley"
11020,"Jordan","King","Jordan King","Male",2019-12-29 00:00:00.000,"Metchosin"
11025,"Alejandro","Beck","Alejandro Beck","Male",2018-01-06 00:00:00.000,"Hawthorne"
11026,"Harold","Sai","Harold Sai","Male",2018-01-23 00:00:00.000,"Goulburn"
11027,"Jessie","Zhao","Jessie Zhao","Male",2018-01-16 00:00:00.000,"Warrnambool"
11029,"Jimmy","Moreno","Jimmy Moreno","Male",2018-01-19 00:00:00.000,"Bendigo"
11033,"Jaime","Nath","Jaime Nath","Male",2018-02-15 00:00:00.000,"Milsons Point"
11039,"Marc","Martin","Marc Martin","Male",2018-02-07 00:00:00.000,"Wollongong"
11040,"Jesse","Murphy","Jesse Murphy","Male",2020-04-03 00:00:00.000,"Tacoma"
11044,"Adam","Flores","Adam Flores","Male",2018-02-28 00:00:00.000,"Hervey Bay"
11045,"Leonard","Nara","Leonard Nara","Male",2020-04-10 00:00:00.000,"Matraville"
11048,"Jeremy","Powell","Jeremy Powell","Male",2018-02-10 00:00:00.000,"Sunbury"
11050,"Alan","Zheng","Alan Zheng","Male",2018-02-20 00:00:00.000,"Hobart"
11051,"Daniel","Johnson","Daniel Johnson","Male",2020-12-29 00:00:00.000,"Caloundra"
11055,"Gilbert","Raje","Gilbert Raje","Male",2018-01-31 00:00:00.000,"East Brisbane"
11057,"Carl","Andersen","Carl Andersen","Male",2018-02-22 00:00:00.000,"Lane Cove"
11060,"Jon","Zhou","Jon Zhou","Male",2018-03-19 00:00:00.000,"Warrnambool"
11061,"Todd","Gao","Todd Gao","Male",2018-03-13 00:00:00.000,"Gold Coast"
11064,"Chase","Reed","Chase Reed","Male",2020-01-25 00:00:00.000,"Downey"
11067,"Caleb","Carter","Caleb Carter","Male",2020-08-18 00:00:00.000,"Port Orchard"
11070,"Willie","Raji","Willie Raji","Male",2018-04-28 00:00:00.000,"Sunbury"
11074,"Levi","Arun","Levi Arun","Male",2020-03-23 00:00:00.000,"Cloverdale"
11076,"Blake","Anderson","Blake Anderson","Male",2018-04-21 00:00:00.000,"Wollongong"
11079,"Donald","Gonzalez","Donald Gonzalez","Male",2020-03-15 00:00:00.000,"Geelong"
11080,"Damien","Chander","Damien Chander","Male",2018-04-10 00:00:00.000,"Perth"
11086,"Ryan","Brown","Ryan Brown","Male",2020-07-02 00:00:00.000,"Santa Monica"
11088,"Hunter","Davis","Hunter Davis","Male",2020-01-13 00:00:00.000,"San Diego"
11090,"Trevor","Bryant","Trevor Bryant","Male",2018-08-07 00:00:00.000,"Los Angeles"
11094,"Cedric","Ma","Cedric Ma","Male",2020-04-07 00:00:00.000,"Cranbourne"
11095,"Chad","Kumar","Chad Kumar","Male",2018-04-01 00:00:00.000,"Port Macquarie"
11096,"Andrés","Anand","Andrés Anand","Male",2018-04-11 00:00:00.000,"North Sydney"
11097,"Edwin","Nara","Edwin Nara","Male",2018-04-04 00:00:00.000,"Warrnambool"
11099,"Adam","Ross","Adam Ross","Male",2018-04-07 00:00:00.000,"Port Macquarie"
11104,"Edgar","Sara","Edgar Sara","Male",2018-05-04 00:00:00.000,"Gold Coast"
11106,"Jessie","Liu","Jessie Liu","Male",2018-05-18 00:00:00.000,"Warrnambool"
11109,"Ruben","Kapoor","Ruben Kapoor","Male",2018-05-10 00:00:00.000,"South Melbourne"
11110,"Curtis","Yang","Curtis Yang","Male",2018-05-01 00:00:00.000,"Darlinghurst"
11113,"Micheal","Blanco","Micheal Blanco","Male",2020-02-01 00:00:00.000,"Perth"
11115,"Alvin","Cai","Alvin Cai","Male",2020-02-10 00:00:00.000,"St. Leonards"
11116,"Clinton","Carlson","Clinton Carlson","Male",2020-03-15 00:00:00.000,"Sydney"
11118,"Alvin","Zeng","Alvin Zeng","Male",2020-07-10 00:00:00.000,"Lavender Bay"
11119,"Evan","James","Evan James","Male",2020-02-03 00:00:00.000,"Port Macquarie"
11121,"Orlando","Suarez","Orlando Suarez","Male",2020-06-24 00:00:00.000,"Newcastle"
11122,"Byron","Vazquez","Byron Vazquez","Male",2020-02-21 00:00:00.000,"North Sydney"
11123,"Philip","Alvarez","Philip Alvarez","Male",2020-04-17 00:00:00.000,"Sunbury"
11124,"Ross","Jordan","Ross Jordan","Male",2018-05-05 00:00:00.000,"Warrnambool"
11126,"Shaun","Carson","Shaun Carson","Male",2018-05-28 00:00:00.000,"North Ryde"
11134,"Larry","Townsend","Larry Townsend","Male",2018-05-03 00:00:00.000,"Perth"
11144,"Edward","Hernandez","Edward Hernandez","Male",2020-01-25 00:00:00.000,"Ballard"
11147,"Ernest","Wu","Ernest Wu","Male",2018-05-13 00:00:00.000,"Warrnambool"
11148,"Ross","Vazquez","Ross Vazquez","Male",2020-03-07 00:00:00.000,"East Brisbane"
11149,"Theodore","Gill","Theodore Gill","Male",2020-06-04 00:00:00.000,"Hervey Bay"
11150,"Russell","Shen","Russell Shen","Male",2020-03-27 00:00:00.000,"Sunbury"
11158,"Jason","Wright","Jason Wright","Male",2020-01-19 00:00:00.000,"San Gabriel"
11162,"Chase","Cox","Chase Cox","Male",2020-02-18 00:00:00.000,"La Jolla"
11163,"Gabriel","Wang","Gabriel Wang","Male",2020-05-01 00:00:00.000,"Spring Valley"
11168,"David","Rodriguez","David Rodriguez","Male",2020-01-15 00:00:00.000,"Oakland"
11169,"Bryce","Richardson","Bryce Richardson","Male",2020-05-26 00:00:00.000,"Coronado"
11174,"Nicholas","Robinson","Nicholas Robinson","Male",2020-07-13 00:00:00.000,"Los Angeles"
11176,"Mason","Roberts","Mason Roberts","Male",2020-02-02 00:00:00.000,"Haney"
11177,"Jose","Flores","Jose Flores","Male",2020-03-29 00:00:00.000,"San Diego"
11200,"Jason","Griffin","Jason Griffin","Male",2020-02-07 00:00:00.000,"Victoria"
11206,"Blake","Flores","Blake Flores","Male",2020-05-11 00:00:00.000,"Lynnwood"
11210,"Edward","Wood","Edward Wood","Male",2020-05-06 00:00:00.000,"West Covina"
11214,"Charles","Miller","Charles Miller","Male",2020-08-14 00:00:00.000,"Milwaukie"
11219,"Charles","Cook","Charles Cook","Male",2020-10-29 00:00:00.000,"Woodburn"
11229,"Adrian","Stewart","Adrian Stewart","Male",2020-07-27 00:00:00.000,"Redwood City"
11235,"Angel","Stewart","Angel Stewart","Male",2020-07-04 00:00:00.000,"Ballard"
11237,"Clarence","Anand","Clarence Anand","Male",2018-09-05 00:00:00.000,"Solingen"
11242,"Larry","Munoz","Larry Munoz","Male",2019-09-19 00:00:00.000,"Versailles"
11245,"Ricky","Vazquez","Ricky Vazquez","Male",2018-09-26 00:00:00.000,"Hamburg"
11248,"Tristan","Alexander","Tristan Alexander","Male",2020-07-14 00:00:00.000,"Saint-Denis"
11252,"Nicholas","Thompson","Nicholas Thompson","Male",2018-08-14 00:00:00.000,"Lemon Grove"
11253,"José","Hernandez","José Hernandez","Male",2020-03-01 00:00:00.000,"Victoria"
11269,"Ryan","Foster","Ryan Foster","Male",2020-08-22 00:00:00.000,"Daly City"
11270,"Robert","Lee","Robert Lee","Male",2018-09-10 00:00:00.000,"Lakewood"
11277,"Charles","Jackson","Charles Jackson","Male",2020-02-02 00:00:00.000,"Royal Oak"
11280,"Robert","Collins","Robert Collins","Male",2020-07-01 00:00:00.000,"Lynnwood"
11285,"Jeremy","Anderson","Jeremy Anderson","Male",2020-07-27 00:00:00.000,"Fremont"
11286,"Hunter","Griffin","Hunter Griffin","Male",2018-09-21 00:00:00.000,"Torrance"
11293,"Luke","Long","Luke Long","Male",2020-02-24 00:00:00.000,"Port Orchard"
11300,"Fernando","Barnes","Fernando Barnes","Male",2020-01-31 00:00:00.000,"N. Vancouver"
11301,"Cameron","Rodriguez","Cameron Rodriguez","Male",2020-06-09 00:00:00.000,"Ballard"
11302,"Spencer","Russell","Spencer Russell","Male",2018-09-06 00:00:00.000,"Corvallis"
11306,"Micah","Zhou","Micah Zhou","Male",2020-06-30 00:00:00.000,"Coronado"
11307,"Hunter","Rodriguez","Hunter Rodriguez","Male",2018-09-04 00:00:00.000,"Daly City"
11313,"Trevor","Jenkins","Trevor Jenkins","Male",2020-05-07 00:00:00.000,"Port Orchard"
11316,"Luke","Allen","Luke Allen","Male",2020-01-12 00:00:00.000,"Langford"
11323,"Jose","Patterson","Jose Patterson","Male",2018-09-10 00:00:00.000,"Daly City"
11324,"Zachary","Anderson","Zachary Anderson","Male",2018-09-26 00:00:00.000,"Glendale"
11325,"Elijah","Ross","Elijah Ross","Male",2018-09-19 00:00:00.000,"Seattle"
11328,"Julian","Griffin","Julian Griffin","Male",2020-01-05 00:00:00.000,"Newton"
11330,"Ryan","Thompson","Ryan Thompson","Male",2020-02-12 00:00:00.000,"Oak Bay"
11337,"Jerome","Romero","Jerome Romero","Male",2018-03-09 00:00:00.000,"Watford"
11338,"Frank","Navarro","Frank Navarro","Male",2018-10-11 00:00:00.000,"Bonn"
11341,"Randy","Zeng","Randy Zeng","Male",2018-04-11 00:00:00.000,"Cheltenham"
11342,"Marshall","Wang","Marshall Wang","Male",2020-07-12 00:00:00.000,"Boulogne-sur-Mer"
11343,"Arthur","Carlson","Arthur Carlson","Male",2018-04-04 00:00:00.000,"Oxon"
11347,"Roy","Navarro","Roy Navarro","Male",2020-03-16 00:00:00.000,"Braunschweig"
11348,"Shawn","Rai","Shawn Rai","Male",2020-03-31 00:00:00.000,"Paderborn"
11352,"Raymond","Rodriguez","Raymond Rodriguez","Male",2020-05-01 00:00:00.000,"Pantin"
11355,"Roberto","Gutierrez","Roberto Gutierrez","Male",2020-09-26 00:00:00.000,"Wokingham"
11356,"Terrence","Carson","Terrence Carson","Male",2018-05-10 00:00:00.000,"Lavender Bay"
11357,"Ramon","Ye","Ramon Ye","Male",2018-06-18 00:00:00.000,"Caloundra"
11359,"Jarrod","Prasad","Jarrod Prasad","Male",2018-06-13 00:00:00.000,"Malabar"
11360,"Tyrone","Serrano","Tyrone Serrano","Male",2018-06-27 00:00:00.000,"Rockhampton"
11362,"Damien","Shan","Damien Shan","Male",2020-03-29 00:00:00.000,"Cranbourne"
11363,"Julian","Ross","Julian Ross","Male",2018-06-08 00:00:00.000,"Melbourne"
11367,"Calvin","Nara","Calvin Nara","Male",2020-07-07 00:00:00.000,"North Sydney"
11368,"Edward","Miller","Edward Miller","Male",2018-06-24 00:00:00.000,"Rockhampton"
11374,"Jimmy","Ortega","Jimmy Ortega","Male",2020-04-15 00:00:00.000,"Werne"
11375,"Francisco","Martinez","Francisco Martinez","Male",2020-10-17 00:00:00.000,"High Wycombe"
11376,"Lance","Vazquez","Lance Vazquez","Male",2020-10-15 00:00:00.000,"Liverpool"
11377,"David","Robinett","David Robinett","Male",2020-02-28 00:00:00.000,"Solingen"
11379,"Gary","Vazquez","Gary Vazquez","Male",2019-10-02 00:00:00.000,"Boulogne-Billancourt"
11380,"Mitchell","Kumar","Mitchell Kumar","Male",2018-10-11 00:00:00.000,"Saarlouis"
11382,"Edward","Patterson","Edward Patterson","Male",2019-11-03 00:00:00.000,"Roubaix"
11385,"Miguel","Allen","Miguel Allen","Male",2020-07-06 00:00:00.000,"York"
11388,"Joseph","Martin","Joseph Martin","Male",2018-07-03 00:00:00.000,"York"
11389,"Karl","Shan","Karl Shan","Male",2020-11-17 00:00:00.000,"Duesseldorf"
11392,"Willie","Zhao","Willie Zhao","Male",2020-03-29 00:00:00.000,"Frankfurt"
11393,"Kurt","Pal","Kurt Pal","Male",2020-07-16 00:00:00.000,"Saint Ouen"
11394,"George","McDonald","George McDonald","Male",2018-07-04 00:00:00.000,"Milton Keynes"
11398,"Colin","Nath","Colin Nath","Male",2018-07-03 00:00:00.000,"Newcastle upon Tyne"
11407,"Mario","She","Mario She","Male",2020-06-23 00:00:00.000,"Münster"
11415,"Randy","She","Randy She","Male",2020-08-16 00:00:00.000,"Darmstadt"
11418,"Rafael","Hu","Rafael Hu","Male",2020-12-17 00:00:00.000,"Paderborn"
11419,"Kyle","Scott","Kyle Scott","Male",2020-03-12 00:00:00.000,"Watford"
11420,"Jordan","Turner","Jordan Turner","Male",2019-11-01 00:00:00.000,"Roubaix"
11422,"Dustin","Deng","Dustin Deng","Male",2018-08-22 00:00:00.000,"Liverpool"
11426,"Kristopher","Mehta","Kristopher Mehta","Male",2020-04-09 00:00:00.000,"Braunschweig"
11429,"Marco","Lopez","Marco Lopez","Male",2019-12-14 00:00:00.000,"Sèvres"
11431,"Bryant","Garcia","Bryant Garcia","Male",2018-12-21 00:00:00.000,"Hof"
11433,"Maurice","Shan","Maurice Shan","Male",2019-12-02 00:00:00.000,"Tremblay-en-France"
11434,"Andre","Lopez","Andre Lopez","Male",2020-06-15 00:00:00.000,"West Sussex"
11437,"Alfredo","Moreno","Alfredo Moreno","Male",2020-12-19 00:00:00.000,"Villeneuve-d'Ascq"
11440,"Sergio","Weber","Sergio Weber","Male",2020-03-27 00:00:00.000,"Lille"
11442,"Joseph","Harris","Joseph Harris","Male",2020-09-29 00:00:00.000,"Tremblay-en-France"
11448,"Kyle","Patterson","Kyle Patterson","Male",2018-06-16 00:00:00.000,"Melbourne"
11449,"Alvin","Hu","Alvin Hu","Male",2018-06-19 00:00:00.000,"Seaford"
11450,"Brett","Mehta","Brett Mehta","Male",2018-06-29 00:00:00.000,"Cloverdale"
11451,"Ruben","Muñoz","Ruben Muñoz","Male",2018-07-29 00:00:00.000,"Newcastle"
11453,"Stanley","Malhotra","Stanley Malhotra","Male",2018-07-15 00:00:00.000,"Hobart"
11455,"Ross","Sanz","Ross Sanz","Male",2018-07-01 00:00:00.000,"Melton"
11456,"Jon","Gao","Jon Gao","Male",2018-07-17 00:00:00.000,"St. Leonards"
11460,"Melvin","Chande","Melvin Chande","Male",2018-07-21 00:00:00.000,"Cranbourne"
11461,"Victor","Jimenez","Victor Jimenez","Male",2018-07-31 00:00:00.000,"Lavender Bay"
11464,"Alejandro","Huang","Alejandro Huang","Male",2018-07-22 00:00:00.000,"South Melbourne"
11465,"Louis","Luo","Louis Luo","Male",2018-07-14 00:00:00.000,"Gold Coast"
11466,"Grant","Tang","Grant Tang","Male",2020-05-22 00:00:00.000,"Lavender Bay"
11467,"Arturo","Zheng","Arturo Zheng","Male",2020-07-31 00:00:00.000,"St. Leonards"
11469,"Edwin","Raji","Edwin Raji","Male",2020-08-09 00:00:00.000,"York"
11470,"Jay","Suarez","Jay Suarez","Male",2019-01-22 00:00:00.000,"Stuttgart"
11472,"Kenneth","Kumar","Kenneth Kumar","Male",2018-07-26 00:00:00.000,"Hawthorne"
11477,"Tristan","Hughes","Tristan Hughes","Male",2020-09-25 00:00:00.000,"Darmstadt"
11478,"Billy","Hernandez","Billy Hernandez","Male",2020-04-19 00:00:00.000,"Sèvres"
11479,"Darryl","Wu","Darryl Wu","Male",2019-12-05 00:00:00.000,"Saint Ouen"
11484,"Erick","Sai","Erick Sai","Male",2019-01-02 00:00:00.000,"Neunkirchen"
11485,"Donald","Chandra","Donald Chandra","Male",2018-09-14 00:00:00.000,"Esher-Molesey"
11490,"Danny","Rubio","Danny Rubio","Male",2020-04-04 00:00:00.000,"Paris La Defense"
11492,"Terrence","Chander","Terrence Chander","Male",2019-02-11 00:00:00.000,"Eilenburg"
11494,"Jimmy","Gutierrez","Jimmy Gutierrez","Male",2018-12-23 00:00:00.000,"Runcorn"
11495,"Francis","Jimenez","Francis Jimenez","Male",2020-10-26 00:00:00.000,"Bonn"
11496,"Gary","Ortega","Gary Ortega","Male",2018-11-30 00:00:00.000,"Warrington"
11502,"Jared","Peterson","Jared Peterson","Male",2020-01-30 00:00:00.000,"Shawnee"
11503,"Dennis","Wu","Dennis Wu","Male",2020-05-26 00:00:00.000,"Coronado"
11506,"Nicholas","Brown","Nicholas Brown","Male",2020-03-08 00:00:00.000,"Port Hammond"
11511,"Caleb","Perry","Caleb Perry","Male",2020-03-13 00:00:00.000,"Lebanon"
11518,"Edward","Washington","Edward Washington","Male",2020-10-27 00:00:00.000,"Milwaukie"
11522,"Christian","Hughes","Christian Hughes","Male",2018-09-03 00:00:00.000,"Oregon City"
11529,"Austin","Bryant","Austin Bryant","Male",2018-09-24 00:00:00.000,"Portland"
11530,"Andrew","Martinez","Andrew Martinez","Male",2020-01-28 00:00:00.000,"N. Vancouver"
11534,"Cameron","Lewis","Cameron Lewis","Male",2018-09-18 00:00:00.000,"Long Beach"
11540,"Alberto","Navarro","Alberto Navarro","Male",2018-09-13 00:00:00.000,"Coronado"
11541,"Aidan","Ross","Aidan Ross","Male",2018-09-12 00:00:00.000,"Portland"
11542,"Alejandro","Tang","Alejandro Tang","Male",2020-05-11 00:00:00.000,"York"
11544,"Joel","Garcia","Joel Garcia","Male",2020-08-28 00:00:00.000,"Darmstadt"
11548,"Raymond","Sanchez","Raymond Sanchez","Male",2018-12-02 00:00:00.000,"Berkshire"
11551,"Shannon","Alvarez","Shannon Alvarez","Male",2020-03-01 00:00:00.000,"Colombes"
11552,"Eddie","Rubio","Eddie Rubio","Male",2021-01-06 00:00:00.000,"Salzgitter"
11558,"Ivan","Malhotra","Ivan Malhotra","Male",2020-11-30 00:00:00.000,"Woolston"
11559,"Frederick","Subram","Frederick Subram","Male",2020-11-29 00:00:00.000,"Solingen"
11562,"Jarrod","Gonzalez","Jarrod Gonzalez","Male",2020-06-26 00:00:00.000,"Leipzig"
11564,"Jorge","Liang","Jorge Liang","Male",2019-02-16 00:00:00.000,"Frankfurt am Main"
11569,"Troy","Malhotra","Troy Malhotra","Male",2020-11-20 00:00:00.000,"West Sussex"
11571,"Joel","Sai","Joel Sai","Male",2019-12-12 00:00:00.000,"Orleans"
11572,"Billy","Moreno","Billy Moreno","Male",2019-12-09 00:00:00.000,"Dunkerque"
11575,"Jackson","Campbell","Jackson Campbell","Male",2019-01-20 00:00:00.000,"Leeds"
11576,"Micah","Zhu","Micah Zhu","Male",2019-12-15 00:00:00.000,"Croix"
11579,"Clayton","Beck","Clayton Beck","Male",2020-07-31 00:00:00.000,"Warrington"
11580,"Melvin","Raje","Melvin Raje","Male",2020-04-16 00:00:00.000,"Berkshire"
11586,"Alberto","Romero","Alberto Romero","Male",2020-10-28 00:00:00.000,"York"
11587,"Kevin","Bryant","Kevin Bryant","Male",2019-11-29 00:00:00.000,"Metz"
11593,"Armando","Moreno","Armando Moreno","Male",2018-01-21 00:00:00.000,"Orleans"
11594,"Corey","Goel","Corey Goel","Male",2020-08-17 00:00:00.000,"Verrieres Le Buisson"
11595,"Sebastian","Howard","Sebastian Howard","Male",2020-12-30 00:00:00.000,"Erlangen"
11596,"Roger","Raje","Roger Raje","Male",2020-10-01 00:00:00.000,"Runcorn"
11601,"Ivan","Raman","Ivan Raman","Male",2018-01-19 00:00:00.000,"Versailles"
11602,"Larry","Gill","Larry Gill","Male",2020-07-10 00:00:00.000,"Salzgitter"
11604,"Edgar","Sanchez","Edgar Sanchez","Male",2019-01-03 00:00:00.000,"Wokingham"
11608,"Cesar","Madan","Cesar Madan","Male",2020-12-13 00:00:00.000,"Paris La Defense"
11609,"Eugene","Ye","Eugene Ye","Male",2019-01-28 00:00:00.000,"York"
11610,"Blake","Collins","Blake Collins","Male",2019-01-10 00:00:00.000,"Stoke-on-Trent"
11611,"Ernest","Lin","Ernest Lin","Male",2018-01-23 00:00:00.000,"Orleans"
11612,"Keith","Andersen","Keith Andersen","Male",2019-02-02 00:00:00.000,"Berkshire"
11615,"Dwayne","Navarro","Dwayne Navarro","Male",2019-02-22 00:00:00.000,"Lancaster"
11617,"Sean","Brooks","Sean Brooks","Male",2018-09-10 00:00:00.000,"Grossmont"
11622,"Gabriel","Allen","Gabriel Allen","Male",2020-04-08 00:00:00.000,"Kirkland"
11624,"Ryan","Smith","Ryan Smith","Male",2018-09-21 00:00:00.000,"Mill Valley"
11625,"Zachary","Moore","Zachary Moore","Male",2018-09-24 00:00:00.000,"Palo Alto"
