customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Full Name
3632,"Female",82,1990-03-27 00:00:00.000,"Teacher","No industry category","Mass Customer","N","No",9,"Elena Sandys"
3640,"Female",64,1985-04-28 00:00:00.000,"Staff Scientist","No industry category","Mass Customer","N","No",10,"Merralee Forman"
3643,"Female",62,1971-02-08 00:00:00.000,"Technical Writer","No industry category","Mass Customer","N","No",15,"Bettye Dumberrill"
3710,"Female",12,1974-08-22 00:00:00.000,"Physical Therapy Assistant","No industry category","Mass Customer","N","No",13,"Sallyann Stangoe"
3731,"Female",91,1991-10-27 00:00:00.000,"Chief Design Engineer","No industry category","Mass Customer","N","No",8,"Jandy Rodgers"
3871,"Female",80,1983-11-13 00:00:00.000,"Recruiting Manager","No industry category","Mass Customer","N","No",4,"Magda Shugg"
3911,"Female",81,1954-05-25 00:00:00.000,"Recruiting Manager","No industry category","Mass Customer","N","No",5,"Valeda Ezele"
3947,"Female",26,1970-05-12 00:00:00.000,"GIS Technical Architect","No industry category","Mass Customer","N","No",12,"Tanitansy McTrustam"
3963,"Female",10,1954-08-22 00:00:00.000,"Software Test Engineer II","No industry category","Mass Customer","N","No",13,"Ardelle Dasent"
43,"Female",38,1983-03-01 00:00:00.000,"Director of Sales","Retail","Mass Customer","N","No",5,"Indira Belt"
51,"Male",68,1959-12-05 00:00:00.000,"Computer Systems Analyst II","Retail","Mass Customer","N","No",18,"Fidelio Dilke"
63,"Female",58,1965-07-03 00:00:00.000,"Senior Quality Engineer","Retail","Mass Customer","N","Yes",16,"Ebony Zini"
67,"Male",67,1960-06-14 00:00:00.000,"Web Developer II","Retail","Mass Customer","N","No",18,"Vernon No Last name"
93,"Male",63,1976-07-16 00:00:00.000,"Project Manager","Retail","Mass Customer","N","Yes",10,"Gordon Gowar"
232,"Female",94,1987-11-11 00:00:00.000,"Professor","Retail","Mass Customer","N","No",12,"Zaria Koeppke"
254,"Female",98,1961-09-22 00:00:00.000,"Information Systems Manager","Retail","Mass Customer","N","No",14,"Barbie Rubi"
272,"Female",22,1987-06-06 00:00:00.000,"Product Engineer","Retail","Mass Customer","N","Yes",1,"Arlie Crean"
283,"Female",34,1991-02-04 00:00:00.000,"Assistant Manager","Retail","Mass Customer","N","No",2,"Sari Noye"
348,"Male",20,1980-11-01 00:00:00.000,"Assistant Professor","Retail","Mass Customer","N","Yes",9,"Gan Devoy"
352,"Male",12,1979-07-08 00:00:00.000,"Sales Representative","Retail","Mass Customer","N","No",4,"Orrin Finding"
355,"Female",97,1979-06-01 00:00:00.000,"Database Administrator II","Retail","Mass Customer","N","Yes",3,"Stacy Gullane"
363,"Female",82,1988-03-04 00:00:00.000,"Project Manager","Retail","Mass Customer","N","Yes",7,"Sabrina Caddy"
378,"Female",98,1974-05-04 00:00:00.000,"Senior Developer","Retail","Mass Customer","N","No",17,"Raquela Yuille"
401,"Female",56,1986-12-11 00:00:00.000,"Assistant Professor","Retail","Mass Customer","N","No",15,"Halette Helling"
421,"Female",26,1999-03-19 00:00:00.000,"Sales Representative","Retail","Mass Customer","N","Yes",2,"Tish Netti"
425,"Female",60,1953-11-19 00:00:00.000,"Sales Representative","Retail","Mass Customer","N","Yes",20,"Michaeline Bordman"
470,"Male",22,2001-12-19 00:00:00.000,"Internal Auditor","Retail","Mass Customer","N","No",1,"Darbee Klimowicz"
489,"Female",18,1971-05-31 00:00:00.000,"Senior Editor","Retail","Mass Customer","N","Yes",4,"Tresa Reeks"
506,"Female",43,1985-02-14 00:00:00.000,"Health Coach II","Retail","Mass Customer","N","No",21,"Brett Scrancher"
518,"Male",60,1991-04-28 00:00:00.000,"Database Administrator IV","Retail","Mass Customer","N","Yes",10,"Bernhard Senett"
524,"Female",16,1962-09-09 00:00:00.000,"Nurse","Retail","Mass Customer","N","No",11,"Florence Held"
533,"Male",40,1981-12-14 00:00:00.000,"Database Administrator III","Retail","Mass Customer","N","No",11,"Conny Shearmer"
549,"Male",84,1985-06-15 00:00:00.000,"Human Resources Manager","Retail","Mass Customer","N","Yes",2,"Abrahan Luckman"
576,"Male",98,1977-05-19 00:00:00.000,"Recruiter","Retail","Mass Customer","N","Yes",7,"Bart Eakle"
647,"Male",61,1957-01-23 00:00:00.000,"Assistant Manager","Retail","Mass Customer","N","Yes",10,"Stanislas Baildon"
719,"Male",2,1953-12-30 00:00:00.000,"Administrative Officer","Retail","Mass Customer","N","No",14,"Pattin Weathey"
806,"Male",66,1992-07-28 00:00:00.000,"Sales Representative","Retail","Mass Customer","N","Yes",7,"Carter Kaesmakers"
832,"Male",30,1977-11-30 00:00:00.000,"Research Assistant IV","Retail","Mass Customer","N","No",14,"Shaun Murphey"
853,"Female",26,1981-10-04 00:00:00.000,"Media Manager I","Retail","Mass Customer","N","Yes",16,"Nolana Rotter"
902,"Female",37,1989-07-26 00:00:00.000,"Staff Scientist","Retail","Mass Customer","N","No",18,"Selene Vasiltsov"
912,"Male",37,1968-07-19 00:00:00.000,"Sales Representative","Retail","Mass Customer","N","Yes",19,"Vince Dalmon"
930,"Female",86,1971-11-10 00:00:00.000,"Executive Secretary","Retail","Mass Customer","N","Yes",8,"Evelina Dinan"
933,"Female",75,1996-05-19 00:00:00.000,"Help Desk Operator","Retail","Mass Customer","N","Yes",5,"Melany L'oiseau"
938,"Female",18,1996-04-06 00:00:00.000,"Technical Writer","Retail","Mass Customer","N","No",7,"Corabelle No Last name"
972,"Female",81,1981-07-23 00:00:00.000,"Project Manager","Retail","Mass Customer","N","Yes",10,"Dena Crewdson"
1001,"Male",63,1979-08-27 00:00:00.000,"Recruiter","Retail","Mass Customer","N","No",14,"Finley Vost"
1092,"Female",56,1935-08-22 00:00:00.000,"VP Quality Control","Retail","Mass Customer","N","No",5,"Katlin Creddon"
1104,"Female",82,1959-12-31 00:00:00.000,"Programmer III","Retail","Mass Customer","N","No",8,"Jewelle Pincott"
1106,"Female",2,1962-12-17 00:00:00.000,"Software Consultant","Retail","Mass Customer","N","No",15,"Sibyl Bigmore"
1114,"Female",96,1976-06-03 00:00:00.000,"Structural Engineer","Retail","Mass Customer","N","No",14,"Evonne Southan"
1118,"Female",95,1975-12-19 00:00:00.000,"Sales Representative","Retail","Mass Customer","N","Yes",9,"Colline Coulman"
1138,"Female",77,1991-09-21 00:00:00.000,"Statistician I","Retail","Mass Customer","N","Yes",5,"Elli Loxdale"
1161,"Female",86,1977-01-14 00:00:00.000,"Senior Quality Engineer","Retail","Mass Customer","N","No",15,"Sibylle Cutsforth"
1202,"Male",90,1992-02-26 00:00:00.000,"Sales Representative","Retail","Mass Customer","N","Yes",8,"Rollie No Last name"
1243,"Male",73,1953-08-09 00:00:00.000,"Research Assistant II","Retail","Mass Customer","N","No",8,"Robbert Blakey"
1254,"Male",60,1958-12-18 00:00:00.000,"Graphic Designer","Retail","Mass Customer","N","Yes",5,"Quillan McDuffie"
1317,"Male",2,1973-01-18 00:00:00.000,"General Manager","Retail","Mass Customer","N","Yes",5,"Barrett Lindley"
1350,"Male",10,1957-09-30 00:00:00.000,"Staff Scientist","Retail","Mass Customer","N","Yes",8,"Bing Vicar"
1359,"Female",54,1993-02-24 00:00:00.000,"Help Desk Technician","Retail","Mass Customer","N","No",6,"Estrella Carwithen"
1367,"Female",63,1973-06-29 00:00:00.000,"Internal Auditor","Retail","Mass Customer","N","No",18,"Fredrika Danielkiewicz"
1371,"Female",39,1959-08-02 00:00:00.000,"Design Engineer","Retail","Mass Customer","N","Yes",13,"Aretha Joscelyn"
1377,"Male",86,1989-05-11 00:00:00.000,"Mechanical Systems Engineer","Retail","Mass Customer","N","Yes",2,"Giacomo Roseburgh"
1386,"Female",71,1967-06-12 00:00:00.000,"Help Desk Technician","Retail","Mass Customer","N","Yes",12,"Mufinella Kalvin"
1403,"Female",18,1980-12-01 00:00:00.000,"Geologist II","Retail","Mass Customer","N","No",16,"Germana McFadin"
1414,"Female",57,1980-02-29 00:00:00.000,"Help Desk Technician","Retail","Mass Customer","N","Yes",10,"Allison Clowton"
1439,"Male",97,1965-07-28 00:00:00.000,"GIS Technical Architect","Retail","Mass Customer","N","No",19,"Leupold Detoc"
1452,"Male",99,1955-12-31 00:00:00.000,"Safety Technician III","Retail","Mass Customer","N","No",20,"Zachery Hamber"
1564,"Female",42,1964-02-27 00:00:00.000,"Geologist III","Retail","Mass Customer","N","No",16,"Sascha Tander"
1575,"Female",82,1989-03-13 00:00:00.000,"Design Engineer","Retail","Mass Customer","N","No",17,"Phaidra Jindacek"
1590,"Female",8,1965-12-09 00:00:00.000,"Assistant Manager","Retail","Mass Customer","N","No",14,"Crystie Fontanet"
1602,"Male",68,1979-01-09 00:00:00.000,"Professor","Retail","Mass Customer","N","No",15,"Shamus Dennerly"
1607,"Female",39,1988-01-22 00:00:00.000,"Marketing Assistant","Retail","Mass Customer","N","Yes",15,"Tiffani Van Castele"
1658,"Female",17,1993-12-05 00:00:00.000,"Sales Representative","Retail","Mass Customer","N","Yes",5,"Selina Clow"
1670,"Female",30,1978-08-12 00:00:00.000,"Web Designer II","Retail","Mass Customer","N","No",19,"Gisella Ravens"
1734,"Female",88,1977-10-10 00:00:00.000,"Community Outreach Specialist","Retail","Mass Customer","N","Yes",11,"Adriana Cullerne"
1856,"Female",57,1969-07-20 00:00:00.000,"Associate Professor","Retail","Mass Customer","N","No",4,"Toni Harbidge"
1864,"Female",45,1960-07-03 00:00:00.000,"Senior Quality Engineer","Retail","Mass Customer","N","No",18,"Anet Pellitt"
1868,"Female",11,1988-06-22 00:00:00.000,"Assistant Manager","Retail","Mass Customer","N","No",10,"Aloisia Ivel"
1891,"Male",6,1990-03-02 00:00:00.000,"Marketing Manager","Retail","Mass Customer","N","Yes",19,"Neville Bloyes"
1906,"Male",69,1988-04-24 00:00:00.000,"Product Engineer","Retail","Mass Customer","N","No",22,"Waylan Katte"
1962,"Male",13,1977-11-01 00:00:00.000,"Sales Representative","Retail","Mass Customer","N","Yes",22,"Paddie Grunder"
1965,"Male",81,1973-12-14 00:00:00.000,"Web Designer III","Retail","Mass Customer","N","Yes",3,"Bendicty Powrie"
2062,"Male",67,1976-08-19 00:00:00.000,"Junior Executive","Retail","Mass Customer","N","No",18,"Guillermo Kolakovic"
2065,"Male",66,1978-03-13 00:00:00.000,"Technical Writer","Retail","Mass Customer","N","Yes",12,"Silvio Henrichs"
2156,"Male",96,1977-04-08 00:00:00.000,"Desktop Support Technician","Retail","Mass Customer","N","Yes",18,"Darill Mowday"
2178,"Female",20,1954-03-18 00:00:00.000,"Mechanical Systems Engineer","Retail","Mass Customer","N","No",12,"Veriee Colthard"
2238,"Female",96,1978-09-14 00:00:00.000,"Director of Sales","Retail","Mass Customer","N","Yes",14,"Nata Plinck"
2256,"Female",28,1978-02-26 00:00:00.000,"Marketing Manager","Retail","Mass Customer","N","No",15,"Mara Rosterne"
2302,"Female",43,1999-01-09 00:00:00.000,"Mechanical Systems Engineer","Retail","Mass Customer","N","Yes",4,"Loraine Beamish"
2303,"Male",22,1993-04-13 00:00:00.000,"Database Administrator IV","Retail","Mass Customer","N","Yes",4,"Alair Combe"
2354,"Female",99,1958-12-19 00:00:00.000,"Product Engineer","Retail","Mass Customer","N","No",17,"Tammie Fisbey"
2380,"Female",44,1956-04-09 00:00:00.000,"Technical Writer","Retail","Mass Customer","N","Yes",15,"Merissa Milella"
2382,"Male",79,1971-07-05 00:00:00.000,"Accounting Assistant III","Retail","Mass Customer","N","Yes",4,"Turner Huggens"
2404,"Male",13,1960-03-14 00:00:00.000,"Graphic Designer","Retail","Mass Customer","N","No",6,"Conney Grouse"
2464,"Male",78,1983-04-06 00:00:00.000,"Speech Pathologist","Retail","Mass Customer","N","No",6,"Cleve Jindrak"
2479,"Female",81,1996-11-06 00:00:00.000,"Community Outreach Specialist","Retail","Mass Customer","N","No",5,"Helge Voller"
2489,"Female",42,1976-06-12 00:00:00.000,"Speech Pathologist","Retail","Mass Customer","N","No",15,"Emma Mates"
2499,"Female",77,1973-08-30 00:00:00.000,"Account Representative I","Retail","Mass Customer","N","No",14,"Doll Tschirschky"
2524,"Male",84,1969-05-29 00:00:00.000,"Help Desk Technician","Retail","Mass Customer","N","Yes",8,"Rustie Kingsland"
2562,"Male",98,1980-09-26 00:00:00.000,"Internal Auditor","Retail","Mass Customer","N","No",13,"Boonie Withams"
2569,"Male",62,1985-05-03 00:00:00.000,"VP Quality Control","Retail","Mass Customer","N","No",16,"Sig Sellan"
2604,"Male",91,1975-05-08 00:00:00.000,"Account Executive","Retail","Mass Customer","N","Yes",7,"Lewiss Jaeggi"
2624,"Male",37,1964-07-08 00:00:00.000,"Community Outreach Specialist","Retail","Mass Customer","N","Yes",11,"Winfield Lampitt"
2627,"Female",7,1971-10-29 00:00:00.000,"Budget/Accounting Analyst II","Retail","Mass Customer","N","Yes",12,"Hildegaard Gennrich"
2630,"Male",76,1978-12-17 00:00:00.000,"Senior Sales Associate","Retail","Mass Customer","N","No",10,"Jonathon No Last name"
2635,"Male",45,1959-01-03 00:00:00.000,"Nurse","Retail","Mass Customer","N","No",14,"Arty Mac Geaney"
2637,"Female",28,1972-07-30 00:00:00.000,"Help Desk Operator","Retail","Mass Customer","N","Yes",11,"Marcile Christley"
2646,"Female",14,1972-10-11 00:00:00.000,"Sales Representative","Retail","Mass Customer","N","Yes",17,"Jesselyn Di Biaggi"
2675,"Female",24,1973-02-25 00:00:00.000,"Media Manager IV","Retail","Mass Customer","N","No",7,"Dayle Girardetti"
2676,"Male",33,1957-01-21 00:00:00.000,"Product Engineer","Retail","Mass Customer","N","Yes",12,"Stinky Marlen"
2694,"Female",48,1985-12-28 00:00:00.000,"Quality Engineer","Retail","Mass Customer","N","No",6,"Teddi De la Yglesias"
2731,"Female",74,2000-05-18 00:00:00.000,"Accounting Assistant III","Retail","Mass Customer","N","Yes",1,"Meagan Ferry"
2749,"Male",3,1979-01-12 00:00:00.000,"Sales Representative","Retail","Mass Customer","N","No",5,"Cale Cunningham"
2754,"Male",17,1963-06-23 00:00:00.000,"Chief Design Engineer","Retail","Mass Customer","N","No",11,"Waring Selwyn"
2803,"Female",95,1970-09-30 00:00:00.000,"Senior Editor","Retail","Mass Customer","N","Yes",11,"Ailsun Hawlgarth"
2809,"Female",44,1969-08-11 00:00:00.000,"Statistician IV","Retail","Mass Customer","N","No",10,"Jenilee Lonsbrough"
2906,"Female",93,1992-07-02 00:00:00.000,"GIS Technical Architect","Retail","Mass Customer","N","Yes",4,"Ivory MacKnocker"
2929,"Male",97,1999-07-28 00:00:00.000,"Nurse","Retail","Mass Customer","N","No",2,"Winny Cakes"
2979,"Female",39,1976-07-25 00:00:00.000,"Tax Accountant","Retail","Mass Customer","N","No",18,"Louella Mandifield"
2983,"Male",2,1985-01-26 00:00:00.000,"Human Resources Manager","Retail","Mass Customer","N","Yes",17,"Hilario Magrane"
3003,"Female",72,1963-05-02 00:00:00.000,"Web Developer I","Retail","Mass Customer","N","Yes",4,"Brita Tupie"
3040,"Female",87,1966-11-28 00:00:00.000,"General Manager","Retail","Mass Customer","N","No",5,"Kameko Kinrade"
3041,"Female",20,1974-03-12 00:00:00.000,"Physical Therapy Assistant","Retail","Mass Customer","N","Yes",11,"Sherrie Kingaby"
3047,"Male",20,1962-01-14 00:00:00.000,"Speech Pathologist","Retail","Mass Customer","N","Yes",19,"Eddy Cossans"
3078,"Female",54,1982-08-16 00:00:00.000,"Safety Technician III","Retail","Mass Customer","N","No",7,"Mariel Blacksell"
3079,"Male",34,1959-11-18 00:00:00.000,"Legal Assistant","Retail","Mass Customer","N","Yes",20,"Yorker McKevany"
3103,"Female",5,1953-10-21 00:00:00.000,"Safety Technician II","Retail","Mass Customer","N","No",20,"Shaylah Hatchell"
3132,"Male",33,1975-04-15 00:00:00.000,"Sales Representative","Retail","Mass Customer","N","Yes",7,"Nicko Artois"
3136,"Male",60,1998-08-25 00:00:00.000,"Marketing Manager","Retail","Mass Customer","N","Yes",3,"Leonardo Brennon"
3141,"Female",92,1995-11-04 00:00:00.000,"Associate Professor","Retail","Mass Customer","N","Yes",3,"Esmaria Kiernan"
3178,"Male",21,1971-09-28 00:00:00.000,"VP Quality Control","Retail","Mass Customer","N","Yes",9,"Gan Marrion"
3238,"Male",23,1977-07-20 00:00:00.000,"Executive Secretary","Retail","Mass Customer","N","No",14,"Sauveur Edmands"
3258,"Female",77,1978-12-10 00:00:00.000,"Sales Representative","Retail","Mass Customer","N","Yes",18,"Hettie Godden"
3300,"Male",47,1961-05-22 00:00:00.000,"Executive Secretary","Retail","Mass Customer","N","No",14,"Quintus Gouldthorpe"
3371,"Female",56,1977-10-30 00:00:00.000,"Analyst Programmer","Retail","Mass Customer","N","No",17,"Josey Alves"
3388,"Male",81,1986-10-25 00:00:00.000,"VP Marketing","Retail","Mass Customer","N","No",7,"Urbanus Pichan"
3393,"Female",23,1954-02-21 00:00:00.000,"Technical Writer","Retail","Mass Customer","N","Yes",7,"Henrietta Olexa"
3402,"Female",73,1985-05-04 00:00:00.000,"Statistician II","Retail","Mass Customer","N","No",10,"Krystyna Scadden"
