Customer_ID,First_name,Last_name,Gender,Past_3_Years_Bike_Related_Purchases,DOB,Age,Job_title,Job_industry_category,Wealth_segment,Deceased_indicator,Owns_car,Tenure,Age_Group,Full_name
646,"Rowena","Parchment","Female",3,"22/07/1973",48,"Human Resources Manager","Manufacturing","Affluent Customer","N","No",13,"40-49","Rowena Parchment"
654,"Noelani","Andreuzzi","Female",2,"19/05/1993",28,"Administrative Officer","Manufacturing","Affluent Customer","N","No",5,"20-29","Noelani Andreuzzi"
655,"Stuart","Gebhardt","Male",64,"25/11/1974",47,"General Manager","Manufacturing","Affluent Customer","N","Yes",19,"40-49","Stuart Gebhardt"
657,"Hoyt","","Male",66,"18/02/1993",29,"Safety Technician II","Manufacturing","Affluent Customer","N","No",10,"20-29","Hoyt "
658,"Donn","Bonnell","Male",38,"24/01/1944",78,"Tax Accountant","Manufacturing","Affluent Customer","N","Yes",8,"70-79","Donn Bonnell"
744,"Heinrik","","Male",54,"30/08/1977",44,"Graphic Designer","Manufacturing","Affluent Customer","N","Yes",14,"40-49","Heinrik "
763,"Benita","Cuffley","Female",95,"05/11/1987",34,"Computer Systems Analyst IV","Manufacturing","Affluent Customer","N","No",12,"30-39","Benita Cuffley"
775,"Nikita","Kilby","Male",66,"21/09/1982",39,"Accounting Assistant IV","Manufacturing","Affluent Customer","N","No",4,"30-39","Nikita Kilby"
789,"Gabrielle","Giraudot","Female",69,"28/04/1978",43,"Geological Engineer","Manufacturing","Affluent Customer","N","Yes",14,"40-49","Gabrielle Giraudot"
819,"Temp","Thebeau","Male",7,"17/07/1975",46,"Associate Professor","Manufacturing","Affluent Customer","N","Yes",5,"40-49","Temp Thebeau"
823,"Stesha","Morecombe","Female",91,"17/02/1990",32,"Internal Auditor","Manufacturing","Affluent Customer","N","No",9,"30-39","Stesha Morecombe"
830,"Jayson","Chilcott","Male",58,"31/05/1981",40,"VP Quality Control","Manufacturing","Affluent Customer","N","No",6,"40-49","Jayson Chilcott"
841,"Hanan","McGreay","Male",93,"22/09/1966",55,"Marketing Manager","Manufacturing","Affluent Customer","N","Yes",8,"50-59","Hanan McGreay"
843,"Salomone","Sleford","Male",80,"05/09/1989",32,"Developer II","Manufacturing","Affluent Customer","N","Yes",9,"30-39","Salomone Sleford"
846,"Alvan","Rebichon","Male",60,"25/03/1954",68,"Geologist I","Manufacturing","Affluent Customer","N","No",17,"60-69","Alvan Rebichon"
905,"Dorian","Drinkel","Female",41,"11/02/1978",44,"Safety Technician II","Manufacturing","Affluent Customer","N","No",12,"40-49","Dorian Drinkel"
914,"Marc","Egleton","Male",73,"16/06/1999",22,"Chemical Engineer","Manufacturing","Affluent Customer","N","Yes",2,"20-29","Marc Egleton"
925,"Nicko","Pembridge","Male",42,"07/08/1978",43,"Accountant IV","Manufacturing","Affluent Customer","N","No",16,"40-49","Nicko Pembridge"
931,"Katrina","Sappson","Female",59,"07/08/1999",22,"Design Engineer","Manufacturing","Affluent Customer","N","Yes",1,"20-29","Katrina Sappson"
937,"Nikolos","McKyrrelly","Male",65,"15/11/1985",36,"Human Resources Assistant IV","Manufacturing","Affluent Customer","N","No",15,"30-39","Nikolos McKyrrelly"
957,"Jamima","Gannan","Female",80,"20/08/1994",27,"Automation Specialist I","Manufacturing","Affluent Customer","N","Yes",7,"20-29","Jamima Gannan"
967,"April","Causon","Female",44,"04/10/1999",22,"Sales Associate","Manufacturing","Affluent Customer","N","Yes",1,"20-29","April Causon"
984,"Luciano","Weddup","Male",89,"25/03/1954",68,"Programmer I","Manufacturing","Affluent Customer","N","No",16,"60-69","Luciano Weddup"
998,"Petunia","Dufton","Female",66,"13/12/1965",56,"Speech Pathologist","Manufacturing","Affluent Customer","N","Yes",5,"50-59","Petunia Dufton"
1056,"Kendricks","Markel","Male",96,"18/12/1966",55,"Software Test Engineer IV","Manufacturing","Affluent Customer","N","No",6,"50-59","Kendricks Markel"
1099,"Jarrett","Maffia","Male",12,"13/01/1975",47,"Tax Accountant","Manufacturing","Affluent Customer","N","Yes",11,"40-49","Jarrett Maffia"
1102,"Stephana","Puzey","Female",16,"17/08/1976",45,"Recruiting Manager","Manufacturing","Affluent Customer","N","No",15,"40-49","Stephana Puzey"
1186,"Brantley","Cecchi","Male",70,"28/05/1977",44,"Help Desk Operator","Manufacturing","Affluent Customer","N","Yes",20,"40-49","Brantley Cecchi"
1204,"Trudy","Huffy","Female",12,"24/03/1971",51,"Senior Developer","Manufacturing","Affluent Customer","N","Yes",16,"50-59","Trudy Huffy"
1205,"Barton","Baudts","Male",38,"05/06/1978",43,"Business Systems Development Analyst","Manufacturing","Affluent Customer","N","No",13,"40-49","Barton Baudts"
1229,"Sebastian","Trass","Male",38,"08/01/2000",22,"GIS Technical Architect","Manufacturing","Affluent Customer","N","Yes",1,"20-29","Sebastian Trass"
1245,"Erin","Shawell","Male",34,"31/05/1994",27,"Product Engineer","Manufacturing","Affluent Customer","N","No",1,"20-29","Erin Shawell"
1263,"Elliot","Posselow","Male",41,"16/06/1973",48,"Nurse","Manufacturing","Affluent Customer","N","No",8,"40-49","Elliot Posselow"
1281,"Leighton","Zisneros","Male",29,"07/07/1968",53,"Administrative Assistant III","Manufacturing","Affluent Customer","N","Yes",16,"50-59","Leighton Zisneros"
1349,"Curran","Gush","Male",83,"07/05/1997",24,"Electrical Engineer","Manufacturing","Affluent Customer","N","No",1,"20-29","Curran Gush"
1361,"Gradeigh","Saltmarshe","Male",56,"12/12/1964",57,"Professor","Manufacturing","Affluent Customer","N","No",19,"50-59","Gradeigh Saltmarshe"
1362,"Giuditta","Dearlove","Female",20,"20/02/1973",49,"Account Executive","Manufacturing","Affluent Customer","N","Yes",15,"40-49","Giuditta Dearlove"
1372,"Rockie","Wheldon","Male",44,"02/07/1980",41,"Computer Systems Analyst III","Manufacturing","Affluent Customer","N","No",17,"40-49","Rockie Wheldon"
1381,"Ellary","Ramsey","Male",79,"11/03/1985",37,"Engineer IV","Manufacturing","Affluent Customer","N","Yes",15,"30-39","Ellary Ramsey"
1400,"Rikki","Eytel","Female",51,"23/05/1982",39,"Senior Developer","Manufacturing","Affluent Customer","N","Yes",7,"30-39","Rikki Eytel"
1422,"Georgy","Rickwood","Male",31,"13/03/1972",50,"Nuclear Power Engineer","Manufacturing","Affluent Customer","N","Yes",16,"50-59","Georgy Rickwood"
1437,"Gearalt","Challis","Male",35,"12/09/1974",47,"Electrical Engineer","Manufacturing","Affluent Customer","N","No",20,"40-49","Gearalt Challis"
1450,"Floris","Dunkerley","Female",23,"24/01/1964",58,"Statistician I","Manufacturing","Affluent Customer","N","No",6,"50-59","Floris Dunkerley"
1601,"Nita","McCarthy","Female",45,"11/02/1993",29,"Desktop Support Technician","Manufacturing","Affluent Customer","N","No",1,"20-29","Nita McCarthy"
1603,"Osgood","Emerine","Male",89,"20/11/1988",33,"Quality Engineer","Manufacturing","Affluent Customer","N","Yes",20,"30-39","Osgood Emerine"
1634,"Jordana","Beach","Female",20,"31/08/1970",51,"Director of Sales","Manufacturing","Affluent Customer","N","No",12,"50-59","Jordana Beach"
1642,"Nollie","Matteoli","Male",97,"11/10/1982",39,"Systems Administrator II","Manufacturing","Affluent Customer","N","Yes",3,"30-39","Nollie Matteoli"
1655,"Prinz","Codman","Male",38,"15/02/1983",39,"Electrical Engineer","Manufacturing","Affluent Customer","N","Yes",13,"30-39","Prinz Codman"
1664,"Karlis","Alner","Male",11,"30/12/1975",46,"Chemical Engineer","Manufacturing","Affluent Customer","N","Yes",9,"40-49","Karlis Alner"
1675,"Luke","Wombwell","Male",76,"14/08/1955",66,"Engineer I","Manufacturing","Affluent Customer","N","Yes",14,"60-69","Luke Wombwell"
1682,"Gerladina","Cuddon","Female",93,"25/04/1960",62,"Structural Engineer","Manufacturing","Affluent Customer","N","Yes",6,"60-69","Gerladina Cuddon"
1743,"Pall","Creek","Male",80,"25/07/1981",40,"Director of Sales","Manufacturing","Affluent Customer","N","Yes",8,"40-49","Pall Creek"
1763,"Suzie","Ornillos","Female",96,"30/10/1994",27,"Automation Specialist I","Manufacturing","Affluent Customer","N","Yes",7,"20-29","Suzie Ornillos"
1767,"Cicely","Millier","Female",28,"10/03/1959",63,"Software Engineer IV","Manufacturing","Affluent Customer","N","Yes",19,"60-69","Cicely Millier"
1795,"Wally","Rebbeck","Male",40,"21/09/1977",44,"Internal Auditor","Manufacturing","Affluent Customer","N","No",7,"40-49","Wally Rebbeck"
1801,"Bendix","Olivella","Male",48,"23/12/1976",45,"Legal Assistant","Manufacturing","Affluent Customer","N","No",21,"40-49","Bendix Olivella"
1824,"Robbie","Yakubovics","Female",12,"12/10/1959",62,"Safety Technician III","Manufacturing","Affluent Customer","N","Yes",5,"60-69","Robbie Yakubovics"
1828,"Leigha","Bacchus","Female",65,"02/12/1987",34,"Junior Executive","Manufacturing","Affluent Customer","N","No",14,"30-39","Leigha Bacchus"
1846,"Lorette","Daspar","Female",4,"18/12/1978",43,"Senior Editor","Manufacturing","Affluent Customer","N","No",7,"40-49","Lorette Daspar"
1852,"Darby","Shailer","Female",22,"21/01/1978",44,"Research Associate","Manufacturing","Affluent Customer","N","No",18,"40-49","Darby Shailer"
1857,"Purcell","Chinnery","Male",57,"20/09/1968",53,"Marketing Manager","Manufacturing","Affluent Customer","N","Yes",5,"50-59","Purcell Chinnery"
1873,"Raul","Cabrer","Male",49,"09/07/1992",29,"General Manager","Manufacturing","Affluent Customer","N","Yes",4,"20-29","Raul Cabrer"
1882,"Justin","Ragless","Male",86,"05/05/1964",57,"Account Executive","Manufacturing","Affluent Customer","N","No",10,"50-59","Justin Ragless"
1898,"Katalin","Mantz","Female",67,"24/11/1979",42,"Developer III","Manufacturing","Affluent Customer","N","Yes",12,"40-49","Katalin Mantz"
1905,"Corabelle","","Female",21,"17/09/1953",68,"Help Desk Technician","Manufacturing","Affluent Customer","N","No",15,"60-69","Corabelle "
1927,"Masha","Bibbie","Female",11,"15/07/1975",46,"Software Test Engineer I","Manufacturing","Affluent Customer","N","Yes",8,"40-49","Masha Bibbie"
1933,"Ephraim","Fulep","Male",72,"10/09/1980",41,"Automation Specialist I","Manufacturing","Affluent Customer","N","No",18,"40-49","Ephraim Fulep"
1950,"Berne","Fulkes","Male",27,"07/10/1963",58,"Web Developer II","Manufacturing","Affluent Customer","N","Yes",19,"50-59","Berne Fulkes"
1954,"Greg","Iacovo","Male",88,"29/11/1967",54,"VP Sales","Manufacturing","Affluent Customer","N","No",5,"50-59","Greg Iacovo"
1967,"Nomi","","Female",88,"19/11/1985",36,"Chemical Engineer","Manufacturing","Affluent Customer","N","Yes",17,"30-39","Nomi "
2004,"Brandy","Showering","Male",16,"12/06/1963",58,"Nuclear Power Engineer","Manufacturing","Affluent Customer","N","Yes",10,"50-59","Brandy Showering"
2051,"Teresita","Drinnan","Female",8,"15/06/1959",62,"Geological Engineer","Manufacturing","Affluent Customer","N","No",20,"60-69","Teresita Drinnan"
2057,"Elianora","Sally","Female",99,"04/10/1959",62,"Accounting Assistant IV","Manufacturing","Affluent Customer","N","Yes",15,"60-69","Elianora Sally"
2095,"Anette","Guerreiro","Female",69,"13/11/1989",32,"Account Executive","Manufacturing","Affluent Customer","N","No",8,"30-39","Anette Guerreiro"
2113,"Nita","Bushell","Female",91,"06/01/1972",50,"Internal Auditor","Manufacturing","Affluent Customer","N","No",17,"50-59","Nita Bushell"
2123,"Shirley","Negal","Female",36,"19/03/1993",29,"Software Engineer II","Manufacturing","Affluent Customer","N","No",2,"20-29","Shirley Negal"
2134,"Crosby","Ruoff","Male",16,"21/02/2000",22,"Nurse","Manufacturing","Affluent Customer","N","No",2,"20-29","Crosby Ruoff"
2137,"Renie","","Female",46,"22/06/1971",50,"Chemical Engineer","Manufacturing","Affluent Customer","N","No",5,"50-59","Renie "
2170,"Dewitt","Laight","Male",27,"27/04/1963",58,"Geological Engineer","Manufacturing","Affluent Customer","N","No",6,"50-59","Dewitt Laight"
2194,"Johnette","O'Fergus","Female",79,"10/09/1958",63,"Electrical Engineer","Manufacturing","Affluent Customer","N","Yes",11,"60-69","Johnette O'Fergus"
2212,"Adrianne","Raoux","Female",22,"13/05/1974",47,"Technical Writer","Manufacturing","Affluent Customer","N","Yes",20,"40-49","Adrianne Raoux"
2236,"Arin","Crickmoor","Male",0,"16/04/1968",54,"Data Coordiator","Manufacturing","Affluent Customer","N","Yes",13,"50-59","Arin Crickmoor"
2253,"Gracie","Kubacki","Female",28,"08/02/1959",63,"Office Assistant I","Manufacturing","Affluent Customer","N","Yes",13,"60-69","Gracie Kubacki"
2291,"Guido","Meynell","Male",67,"13/04/1971",51,"Accountant IV","Manufacturing","Affluent Customer","N","Yes",4,"50-59","Guido Meynell"
2297,"Pauletta","Taffee","Female",16,"27/11/1971",50,"Geological Engineer","Manufacturing","Affluent Customer","N","Yes",19,"50-59","Pauletta Taffee"
2309,"Herc","McIlhone","Male",40,"13/01/1985",37,"Accounting Assistant I","Manufacturing","Affluent Customer","N","No",14,"30-39","Herc McIlhone"
2320,"Kaylyn","Throssell","Female",14,"21/12/1965",56,"Senior Developer","Manufacturing","Affluent Customer","N","No",16,"50-59","Kaylyn Throssell"
2356,"Arluene","Manchester","Female",58,"17/12/1994",27,"Geological Engineer","Manufacturing","Affluent Customer","N","No",3,"20-29","Arluene Manchester"
2378,"Aggi","Farncombe","Female",41,"25/04/1994",28,"Research Assistant II","Manufacturing","Affluent Customer","N","No",1,"20-29","Aggi Farncombe"
2392,"Isadora","Gronaller","Female",48,"11/01/2001",21,"Marketing Assistant","Manufacturing","Affluent Customer","N","No",2,"20-29","Isadora Gronaller"
2412,"Tiffi","Havercroft","Female",77,"26/05/1981",40,"Chemical Engineer","Manufacturing","Affluent Customer","N","No",8,"40-49","Tiffi Havercroft"
2432,"Ebba","Melhuish","Female",67,"21/02/1981",41,"Nuclear Power Engineer","Manufacturing","Affluent Customer","N","Yes",5,"40-49","Ebba Melhuish"
2440,"Lethia","Juanes","Female",17,"21/09/1959",62,"Engineer II","Manufacturing","Affluent Customer","N","No",8,"60-69","Lethia Juanes"
2467,"Ynez","Fawloe","Female",71,"15/07/1975",46,"Engineer III","Manufacturing","Affluent Customer","N","Yes",4,"40-49","Ynez Fawloe"
2477,"Barney","Tilling","Male",25,"23/03/1977",45,"Electrical Engineer","Manufacturing","Affluent Customer","N","Yes",10,"40-49","Barney Tilling"
2534,"Estelle","Lithgow","Female",70,"21/06/1965",56,"Research Associate","Manufacturing","Affluent Customer","N","Yes",12,"50-59","Estelle Lithgow"
2539,"Tracie","Ashdown","Male",68,"22/04/1967",55,"Nuclear Power Engineer","Manufacturing","Affluent Customer","N","Yes",12,"50-59","Tracie Ashdown"
2593,"Sharona","Yorkston","Female",69,"26/07/1973",48,"Nuclear Power Engineer","Manufacturing","Affluent Customer","N","No",19,"40-49","Sharona Yorkston"
2598,"Lindsay","Maydway","Male",23,"26/03/1980",42,"Senior Developer","Manufacturing","Affluent Customer","N","No",9,"40-49","Lindsay Maydway"
2625,"Kristal","McRobbie","Female",45,"16/03/1972",50,"Research Assistant I","Manufacturing","Affluent Customer","N","Yes",8,"50-59","Kristal McRobbie"
2667,"Randene","Brown","Female",65,"17/07/1958",63,"Product Engineer","Manufacturing","Affluent Customer","N","Yes",6,"60-69","Randene Brown"
2681,"Liza","LeEstut","Female",78,"15/09/1974",47,"Programmer Analyst III","Manufacturing","Affluent Customer","N","Yes",18,"40-49","Liza LeEstut"
2699,"Michal","Woltering","Male",93,"25/05/1978",43,"Account Representative IV","Manufacturing","Affluent Customer","N","Yes",16,"40-49","Michal Woltering"
2702,"Saraann","Gilliard","Female",34,"30/11/1976",45,"Electrical Engineer","Manufacturing","Affluent Customer","N","Yes",11,"40-49","Saraann Gilliard"
2715,"Umberto","Cappineer","Male",27,"14/11/1962",59,"Civil Engineer","Manufacturing","Affluent Customer","N","No",11,"50-59","Umberto Cappineer"
2769,"Trevor","Itschakov","Male",31,"10/09/1978",43,"Product Engineer","Manufacturing","Affluent Customer","N","Yes",15,"40-49","Trevor Itschakov"
2819,"Clyve","Starmont","Male",63,"04/12/1977",44,"Executive Secretary","Manufacturing","Affluent Customer","N","No",14,"40-49","Clyve Starmont"
2820,"Tristam","Gutcher","Male",44,"01/03/1979",43,"Engineer I","Manufacturing","Affluent Customer","N","Yes",16,"40-49","Tristam Gutcher"
2825,"Tammara","Twigley","Female",28,"22/05/1971",50,"Budget/Accounting Analyst IV","Manufacturing","Affluent Customer","N","Yes",19,"50-59","Tammara Twigley"
2835,"Deloria","","Female",30,"01/07/1997",24,"Environmental Specialist","Manufacturing","Affluent Customer","N","No",2,"20-29","Deloria "
2874,"Delores","Ashcroft","Female",97,"28/12/1977",44,"Nuclear Power Engineer","Manufacturing","Affluent Customer","N","No",18,"40-49","Delores Ashcroft"
2892,"Paulie","Wolffers","Male",59,"09/05/1965",56,"Junior Executive","Manufacturing","Affluent Customer","N","Yes",7,"50-59","Paulie Wolffers"
2897,"Kimbra","Gerraty","Female",94,"14/04/1962",60,"Assistant Professor","Manufacturing","Affluent Customer","N","No",5,"60-69","Kimbra Gerraty"
2903,"Avery","Adamov","Male",47,"20/09/1977",44,"Operator","Manufacturing","Affluent Customer","N","Yes",9,"40-49","Avery Adamov"
2916,"Lauren","Adolfson","Male",23,"03/08/1969",52,"Product Engineer","Manufacturing","Affluent Customer","N","Yes",9,"50-59","Lauren Adolfson"
2922,"Wallache","Tatlow","Male",34,"10/12/1981",40,"Sales Associate","Manufacturing","Affluent Customer","N","Yes",10,"40-49","Wallache Tatlow"
2927,"Yard","Spellman","Male",49,"08/09/1960",61,"VP Sales","Manufacturing","Affluent Customer","N","Yes",14,"60-69","Yard Spellman"
2944,"Kimball","Scutter","Male",45,"05/06/1977",44,"Environmental Specialist","Manufacturing","Affluent Customer","N","No",7,"40-49","Kimball Scutter"
2958,"Regan","Botly","Male",10,"23/11/1975",46,"Health Coach II","Manufacturing","Affluent Customer","N","Yes",14,"40-49","Regan Botly"
