CustomerKey,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,Continent,City,State,Address Line 1,Customer Type,CountryRegion
11752,"Rodriguez, Samuel",1946-07-18 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","El Cajon","California","6612 Elliott Dr.","Person","United States"
12678,"Lewis, Charles",1940-03-13 00:00:00.000,"M","M",60000,3,0,"Bachelors","Management","North America","Mill Valley","California","2973 Cardinal Drive","Person","United States"
12679,"Diaz, Kelly",1940-09-09 00:00:00.000,"S","F",60000,3,0,"Bachelors","Management","North America","Lincoln Acres","California","4765 L St.","Person","United States"
12686,"Reed, Alexa",1943-06-25 00:00:00.000,"S","F",60000,4,0,"Bachelors","Management","North America","Lakewood","California","621 Brandywine Way","Person","United States"
12687,"Murphy, Rachel",1943-03-13 00:00:00.000,"S","F",60000,4,0,"Bachelors","Management","North America","La Jolla","California","7226 Casa Real","Person","United States"
13636,"Rogers, Gabrielle",1940-10-14 00:00:00.000,"S","F",60000,3,0,"Bachelors","Management","North America","San Gabriel","California","2012 Melody Dr","Person","United States"
13642,"Powell, Sarah",1943-09-20 00:00:00.000,"M","F",60000,4,0,"Bachelors","Management","North America","La Jolla","California","537 Center Ave.","Person","United States"
13644,"Campbell, Jada",1943-07-27 00:00:00.000,"S","F",60000,4,0,"Bachelors","Management","North America","Torrance","California","6973 Dublin Court","Person","United States"
13645,"Johnston, Samuel",1943-11-07 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","El Cajon","California","9959 Edwards Ave.","Person","United States"
13941,"Martin, Fernando",1940-06-26 00:00:00.000,"M","M",60000,3,0,"Bachelors","Management","North America","Concord","California","7559 Worth Ct.","Person","United States"
13943,"James, Steven",1940-07-24 00:00:00.000,"M","M",60000,3,0,"Bachelors","Management","North America","Berkeley","California","5723 C Wharton Way","Person","United States"
13945,"Garcia, Whitney",1940-09-11 00:00:00.000,"M","F",60000,3,0,"Bachelors","Management","North America","Berkeley","California","5854 Eagle Way","Person","United States"
13952,"Ward, Jeremy",1943-09-25 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","San Diego","California","4605 Merced Circle","Person","United States"
14855,"Chen, Jordan",1943-08-10 00:00:00.000,"M","M",60000,4,0,"Bachelors","Management","North America","Burlingame","California","6336 La Orinda Pl","Person","United States"
16390,"Henderson, Lucas",1940-10-16 00:00:00.000,"S","M",60000,3,0,"Bachelors","Management","North America","Woodland Hills","California","7976 Stonedale","Person","United States"
16398,"James, Alex",1943-01-04 00:00:00.000,"S","M",60000,4,0,"Bachelors","Management","North America","Glendale","California","4370 Trafalgar Circle","Person","United States"
16399,"Lee, Alexis",1943-09-01 00:00:00.000,"S","F",60000,4,0,"Bachelors","Management","North America","Torrance","California","1006 Deercreek Ln","Person","United States"
16400,"Parker, Thomas",1943-11-23 00:00:00.000,"S","M",60000,4,0,"Bachelors","Management","North America","Coronado","California","6443 Claudia Dr.","Person","United States"
17978,"Nelson, Carlos",1940-07-25 00:00:00.000,"S","M",60000,3,0,"Bachelors","Management","North America","Palo Alto","California","9466 Morning Glory Dr.","Person","United States"
17979,"Watson, Alexandria",1940-09-23 00:00:00.000,"M","F",60000,3,0,"Bachelors","Management","North America","Beverly Hills","California","6486 Hemlock Drive","Person","United States"
17983,"Watson, Sydney",1941-12-23 00:00:00.000,"S","F",60000,3,0,"Bachelors","Management","North America","Lincoln Acres","California","5207 Minute Dr.","Person","United States"
17984,"Lopez, Sean",1941-07-28 00:00:00.000,"S","M",60000,4,0,"Bachelors","Management","North America","Bellflower","California","660 West M Street","Person","United States"
17988,"Harris, Jessica",1943-06-06 00:00:00.000,"S","F",60000,4,0,"Bachelors","Management","North America","Woodland Hills","California","3136 Mcnutt Ave.","Person","United States"
505,"Baker, Jordan",1931-04-20 00:00:00.000,"M","F",40000,1,0,"Bachelors","Skilled Manual","North America","Downey","California","3427 B Wildbrook Ct.","Person","United States"
629,"Wood, Mariah",1972-05-17 00:00:00.000,"S","F",40000,1,0,"Graduate Degree","Skilled Manual","North America","Bellflower","California","4088 Mills Place","Person","United States"
778,"Long, Miranda",1972-07-24 00:00:00.000,"S","F",40000,1,0,"Graduate Degree","Skilled Manual","North America","Burlingame","California","8970 Cash Avenue","Person","United States"
3877,"Anderson, Nathan",1931-03-09 00:00:00.000,"M","M",40000,1,0,"Graduate Degree","Skilled Manual","North America","Burbank","California","1739 Breaker Dr.","Person","United States"
4290,"Gray, Katelyn",1972-02-14 00:00:00.000,"M","F",40000,1,0,"Graduate Degree","Skilled Manual","North America","Grossmont","California","6158 Hawthorne Dr","Person","United States"
6129,"Alexander, Fernando",1945-12-06 00:00:00.000,"S","M",40000,4,0,"High School","Professional","North America","Torrance","California","8158 Granada Dr.","Person","United States"
6130,"Powell, Gabrielle",1945-06-11 00:00:00.000,"S","F",40000,4,0,"High School","Professional","North America","Coronado","California","36 Sand Pointe Lane","Person","United States"
6560,"Suarez, Kari",1944-04-14 00:00:00.000,"S","F",40000,4,0,"High School","Professional","North America","Bellflower","California","8109 Virginia Hills Drive","Person","United States"
7062,"Bailey, Jesse",1944-01-10 00:00:00.000,"M","M",40000,4,0,"High School","Professional","North America","Daly City","California","5942 Laurel","Person","United States"
7065,"Rivera, Catherine",1945-01-07 00:00:00.000,"M","F",40000,4,0,"High School","Professional","North America","Lakewood","California","1925 Poncho Street","Person","United States"
7544,"Wilson, Dalton",1944-03-24 00:00:00.000,"M","M",40000,4,0,"High School","Professional","North America","Grossmont","California","5703 Rose Dr","Person","United States"
7681,"Shan, David",1973-11-03 00:00:00.000,"M","M",40000,1,0,"Graduate Degree","Skilled Manual","North America","Bellflower","California","8483 Temple Court","Person","United States"
7682,"Griffin, Jacqueline",1973-10-21 00:00:00.000,"M","F",40000,1,0,"Graduate Degree","Skilled Manual","North America","Lemon Grove","California","7626 Oxford Place","Person","United States"
7683,"Bennett, Emily",1973-07-08 00:00:00.000,"M","F",40000,1,0,"Graduate Degree","Skilled Manual","North America","Lincoln Acres","California","2976 York Dr.","Person","United States"
7684,"Walker, Robert",1973-08-23 00:00:00.000,"M","M",40000,1,0,"Graduate Degree","Skilled Manual","North America","Santa Cruz","California","6489 Kentucky Drive","Person","United States"
7980,"Taylor, Noah",1944-03-21 00:00:00.000,"M","M",40000,4,0,"High School","Professional","North America","Spring Valley","California","6647 Reva Dr","Person","United States"
7984,"Price, Destiny",1945-10-20 00:00:00.000,"M","F",40000,5,0,"High School","Professional","North America","San Gabriel","California","3761 Cancroft Road","Person","United States"
8241,"Jimenez, Theresa",1973-04-20 00:00:00.000,"M","F",40000,1,0,"Graduate Degree","Skilled Manual","North America","Bellflower","California","6057 Hill Street","Person","United States"
8242,"Dominguez, Diane",1973-07-03 00:00:00.000,"M","F",40000,1,0,"Graduate Degree","Skilled Manual","North America","Beverly Hills","California","8125 Westbury Drive","Person","United States"
8243,"Baker, Devin",1973-11-04 00:00:00.000,"M","M",40000,1,0,"Graduate Degree","Skilled Manual","North America","Concord","California","1287 Youngsdale Drive","Person","United States"
8244,"Thomas, James",1973-04-28 00:00:00.000,"M","M",40000,1,0,"Graduate Degree","Skilled Manual","North America","San Carlos","California","3623 Buskirk Avenue","Person","United States"
8245,"Ward, Sebastian",1973-06-08 00:00:00.000,"M","M",40000,1,0,"Graduate Degree","Skilled Manual","North America","San Francisco","California","3717 Greenway Drive","Person","United States"
8850,"Wu, Jorge",1944-04-15 00:00:00.000,"M","M",40000,4,0,"High School","Professional","North America","Bellflower","California","4732 Mt. Hood Circle","Person","United States"
8851,"Hill, Jeremiah",1944-07-17 00:00:00.000,"M","M",40000,4,0,"High School","Professional","North America","Los Angeles","California","2354 Frame Ln.","Person","United States"
9123,"Bailey, Jeremy",1973-11-06 00:00:00.000,"M","M",40000,1,0,"Graduate Degree","Skilled Manual","North America","Downey","California","4584 Hamiliton Ave.","Person","United States"
9124,"Gonzalez, Aaron",1973-04-05 00:00:00.000,"M","M",40000,1,0,"Graduate Degree","Skilled Manual","North America","Grossmont","California","1431 Semillon Circle","Person","United States"
9125,"Coleman, Natalie",1973-09-13 00:00:00.000,"M","F",40000,1,0,"Graduate Degree","Skilled Manual","North America","Redwood City","California","5300 Turning Dr.","Person","United States"
9504,"Jai, Tony",1945-03-03 00:00:00.000,"M","M",40000,4,0,"High School","Professional","North America","Burbank","California","5415 San Gabriel Dr.","Person","United States"
9505,"Tangirala, Rakesh",1945-09-06 00:00:00.000,"M","F",40000,5,0,"High School","Professional","North America","Lakewood","California","6270 North Star Dr.","Person","United States"
9506,"Cox, Alexa",1945-05-10 00:00:00.000,"M","F",40000,5,0,"High School","Professional","North America","Woodland Hills","California","6537 N Ranchford Court","Person","United States"
9789,"Gonzalez, Sara",1973-07-16 00:00:00.000,"S","F",40000,1,0,"Graduate Degree","Skilled Manual","North America","Burlingame","California","4413 Harvard Drive","Person","United States"
9790,"Williams, Miguel",1973-07-15 00:00:00.000,"M","M",40000,1,0,"Graduate Degree","Skilled Manual","North America","Glendale","California","5402 Panorama Drive","Person","United States"
9791,"Harrison, Kayla",1973-06-06 00:00:00.000,"M","F",40000,1,0,"Graduate Degree","Skilled Manual","North America","Novato","California","5966 El Molino Dr.","Person","United States"
9792,"Patterson, Ryan",1973-02-05 00:00:00.000,"M","M",40000,1,0,"Graduate Degree","Skilled Manual","North America","San Francisco","California","1301 Burwood Way","Person","United States"
10452,"Ross, Jocelyn",1944-10-28 00:00:00.000,"M","F",40000,4,0,"High School","Professional","North America","Concord","California","6564 Bellwood Dr","Person","United States"
10458,"Serrano, Jamie",1945-09-24 00:00:00.000,"M","M",40000,5,0,"High School","Professional","North America","Beverly Hills","California","3841 Frisbie Ct","Person","United States"
10459,"Price, Carson",1945-05-12 00:00:00.000,"M","M",40000,5,0,"High School","Professional","North America","Lemon Grove","California","1419 Second St.","Person","United States"
10731,"Campbell, Noah",1973-04-20 00:00:00.000,"M","M",40000,1,0,"Graduate Degree","Skilled Manual","North America","Burbank","California","573 Willow Creek Ct.","Person","United States"
10732,"Diaz, Alexandra",1973-07-25 00:00:00.000,"M","F",40000,1,0,"Graduate Degree","Skilled Manual","North America","La Jolla","California","3255 Marsh Elder","Person","United States"
10761,"She, Margaret",1944-10-18 00:00:00.000,"M","F",40000,4,0,"High School","Professional","North America","Concord","California","6480 Croyden Dr.","Person","United States"
11376,"Williams, Jasmine",1973-09-26 00:00:00.000,"S","F",40000,1,0,"Graduate Degree","Skilled Manual","North America","Lemon Grove","California","7763 Folson Drive","Person","United States"
11741,"Rogers, Kimberly",1945-06-12 00:00:00.000,"S","F",40000,4,0,"High School","Professional","North America","Berkeley","California","2152 Zebra Street","Person","United States"
11745,"Wright, Edward",1945-09-12 00:00:00.000,"S","M",40000,5,0,"High School","Professional","North America","Concord","California","3848 East 39th Street","Person","United States"
11746,"Patterson, Alexandria",1945-02-16 00:00:00.000,"M","F",40000,5,0,"High School","Professional","North America","Woodland Hills","California","5330 Military Way","Person","United States"
12690,"Hall, Kayla",1947-02-26 00:00:00.000,"M","F",40000,4,0,"High School","Professional","North America","West Covina","California","7034 Carson","Person","United States"
12691,"James, Angel",1947-06-05 00:00:00.000,"M","M",40000,4,0,"High School","Professional","North America","Daly City","California","9670 Wildberry Court","Person","United States"
12702,"Barnes, Marissa",1946-02-22 00:00:00.000,"M","F",40000,5,0,"High School","Professional","North America","Novato","California","7634 Via Alta","Person","United States"
12703,"James, Eduardo",1946-08-04 00:00:00.000,"M","M",40000,5,0,"High School","Professional","North America","Coronado","California","9781 Bermad Dr.","Person","United States"
12704,"Sanchez, Jacqueline",1946-09-06 00:00:00.000,"M","F",40000,5,0,"High School","Professional","North America","Colma","California","2911 Paso Del Rio Way","Person","United States"
12705,"Moore, Christopher",1946-01-16 00:00:00.000,"S","M",40000,5,0,"High School","Professional","North America","Lakewood","California","3792 Esperanza Drive","Person","United States"
12824,"Davis, Samuel",1973-05-18 00:00:00.000,"M","M",40000,1,0,"Graduate Degree","Skilled Manual","North America","Bellflower","California","307 Almondtree Circle","Person","United States"
12825,"Carter, Edward",1973-10-13 00:00:00.000,"M","M",40000,1,0,"Graduate Degree","Skilled Manual","North America","Downey","California","771 Northridge Drive","Person","United States"
12826,"Coleman, Katherine",1973-02-19 00:00:00.000,"M","F",40000,1,0,"Graduate Degree","Skilled Manual","North America","Glendale","California","8120 E Lane","Person","United States"
12827,"Ross, Dalton",1973-09-21 00:00:00.000,"S","M",40000,1,0,"Graduate Degree","Skilled Manual","North America","Long Beach","California","5002 Starflower Dr.","Person","United States"
