CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
19594,26,"AW00019594","NULL","Suzanne","NULL","Liu",0,1969-02-14 00:00:00.000,"S","NULL","F","suzanne5@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5963 Meadow Lane","NULL","1 (11) 500 555-0186",2011-08-08 00:00:00.000,"0-1 Miles"
19595,37,"AW00019595","NULL","Carl","NULL","Raji",0,1968-09-12 00:00:00.000,"S","NULL","M","carl20@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4352 Marclair Dr.","NULL","1 (11) 500 555-0179",2011-08-22 00:00:00.000,"0-1 Miles"
19596,3,"AW00019596","NULL","Allen","NULL","Fernandez",0,1974-05-07 00:00:00.000,"S","NULL","M","allen14@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5678 Arlington Way","NULL","1 (11) 500 555-0175",2011-08-05 00:00:00.000,"0-1 Miles"
19609,34,"AW00019609","NULL","Kari","NULL","Martinez",0,1969-12-20 00:00:00.000,"S","NULL","F","kari18@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3416 Ravenwood Drive","NULL","1 (11) 500 555-0117",2011-08-25 00:00:00.000,"0-1 Miles"
19611,2,"AW00019611","NULL","Meagan","NULL","Prasad",0,1969-04-13 00:00:00.000,"S","NULL","F","meagan9@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5302 Argonne Drive","NULL","1 (11) 500 555-0117",2011-08-21 00:00:00.000,"0-1 Miles"
19612,25,"AW00019612","NULL","Marvin","NULL","Sanz",0,1974-02-22 00:00:00.000,"S","NULL","M","marvin20@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5064 South Villa Way","NULL","1 (11) 500 555-0176",2011-08-10 00:00:00.000,"0-1 Miles"
20037,336,"AW00020037","NULL","Alyssa","NULL","Sanchez",0,1973-09-07 00:00:00.000,"S","NULL","F","alyssa25@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"6110 Price Lane","NULL","777-555-0117",2013-01-27 00:00:00.000,"2-5 Miles"
20038,348,"AW00020038","NULL","Taylor","NULL","Price",0,1973-12-20 00:00:00.000,"S","NULL","F","taylor25@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6871 Thornwood Dr.","NULL","405-555-0128",2012-12-31 00:00:00.000,"2-5 Miles"
20231,32,"AW00020231","NULL","Kelvin","NULL","Zhou",0,1970-08-09 00:00:00.000,"S","NULL","M","kelvin28@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7121 Oakleaf Ct.","NULL","1 (11) 500 555-0156",2013-05-23 00:00:00.000,"5-10 Miles"
22294,325,"AW00022294","NULL","Rachel","NULL","Brown",0,1974-04-09 00:00:00.000,"S","NULL","F","rachel6@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6054 Laguna Circle","NULL","148-555-0141",2013-06-22 00:00:00.000,"2-5 Miles"
22948,20,"AW00022948","NULL","Lucas","NULL","Turner",0,1970-01-01 00:00:00.000,"S","NULL","M","lucas6@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4264 C Street","NULL","1 (11) 500 555-0144",2013-05-01 00:00:00.000,"5-10 Miles"
22951,29,"AW00022951","NULL","Chelsea","NULL","Mehta",0,1969-01-01 00:00:00.000,"S","NULL","F","chelsea15@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"5108 C Mt. Hood Cr.","NULL","1 (11) 500 555-0162",2012-06-21 00:00:00.000,"5-10 Miles"
23213,337,"AW00023213","NULL","Noah","NULL","Green",0,1973-08-14 00:00:00.000,"S","NULL","M","noah40@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1825 Village Pl.","NULL","335-555-0173",2013-10-22 00:00:00.000,"2-5 Miles"
23432,23,"AW00023432","NULL","Jordan","NULL","Roberts",0,1974-04-09 00:00:00.000,"S","NULL","M","jordan58@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"1516 Nicholas Dr.","NULL","1 (11) 500 555-0149",2012-08-03 00:00:00.000,"5-10 Miles"
23435,8,"AW00023435","NULL","Rosa","NULL","Chen",0,1973-12-25 00:00:00.000,"S","NULL","F","rosa2@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1276 Quartermaster","NULL","1 (11) 500 555-0144",2012-08-20 00:00:00.000,"0-1 Miles"
23436,9,"AW00023436","NULL","Tanya","NULL","Munoz",0,1979-01-13 00:00:00.000,"S","NULL","F","tanya3@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"1005 Tanager Court","NULL","1 (11) 500 555-0111",2012-08-11 00:00:00.000,"5-10 Miles"
23437,34,"AW00023437","NULL","Briana","NULL","Munoz",0,1971-04-25 00:00:00.000,"S","NULL","F","briana7@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4671 Balhan Court","NULL","1 (11) 500 555-0199",2013-10-12 00:00:00.000,"5-10 Miles"
23439,11,"AW00023439","NULL","Ramon","NULL","Hu",0,1982-01-12 00:00:00.000,"S","NULL","M","ramon18@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9237 Cordova Way","NULL","1 (11) 500 555-0185",2013-03-15 00:00:00.000,"5-10 Miles"
23534,20,"AW00023534","NULL","Ashlee","NULL","Luo",0,1970-09-25 00:00:00.000,"S","NULL","F","ashlee13@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4855 Lavetta Way","NULL","1 (11) 500 555-0164",2012-08-24 00:00:00.000,"0-1 Miles"
24331,329,"AW00024331","NULL","Carson","NULL","Powell",0,1979-08-06 00:00:00.000,"S","NULL","M","carson7@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2914 St. George Dr.","NULL","298-555-0123",2013-12-01 00:00:00.000,"2-5 Miles"
24378,13,"AW00024378","NULL","Brandi","NULL","Jiménez",0,1973-12-02 00:00:00.000,"S","NULL","F","brandi6@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6377 East Avenue","NULL","1 (11) 500 555-0172",2012-11-27 00:00:00.000,"0-1 Miles"
24381,15,"AW00024381","NULL","Danny","NULL","Serrano",0,1976-05-10 00:00:00.000,"S","NULL","M","danny17@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"9353 N Lucile Lane","NULL","1 (11) 500 555-0110",2012-11-18 00:00:00.000,"5-10 Miles"
25214,28,"AW00025214","NULL","Roger","NULL","Chander",0,1968-08-03 00:00:00.000,"S","NULL","M","roger43@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2894 Foothill Way","NULL","1 (11) 500 555-0130",2012-11-27 00:00:00.000,"5-10 Miles"
25215,32,"AW00025215","NULL","Natalie","NULL","Gonzalez",0,1974-02-11 00:00:00.000,"S","NULL","F","natalie60@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8102 Birch Bark Road","NULL","1 (11) 500 555-0161",2012-11-04 00:00:00.000,"0-1 Miles"
25216,29,"AW00025216","NULL","Rachael","NULL","Raman",0,1974-06-04 00:00:00.000,"S","NULL","F","rachael12@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4817 Julpum Loop","NULL","1 (11) 500 555-0195",2013-09-05 00:00:00.000,"5-10 Miles"
25225,29,"AW00025225","NULL","Alicia","NULL","Yuan",0,1970-10-22 00:00:00.000,"S","NULL","F","alicia5@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"5629 San Francisco","NULL","1 (11) 500 555-0117",2012-12-07 00:00:00.000,"5-10 Miles"
25226,4,"AW00025226","NULL","Robert","NULL","Kumar",0,1971-05-09 00:00:00.000,"S","NULL","M","robert40@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"6121 Cook Pk","NULL","1 (11) 500 555-0129",2012-12-22 00:00:00.000,"5-10 Miles"
25228,12,"AW00025228","NULL","Brad","NULL","Ashe",0,1975-10-11 00:00:00.000,"S","NULL","M","brad23@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"1491 Marina Vill Pkwy","NULL","1 (11) 500 555-0161",2012-12-22 00:00:00.000,"5-10 Miles"
25982,648,"AW00025982","NULL","Rebecca","NULL","Phillips",0,1968-10-14 00:00:00.000,"S","NULL","F","rebecca8@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6374 St. Germain Lane","NULL","994-555-0167",2011-07-24 00:00:00.000,"0-1 Miles"
26132,33,"AW00026132","NULL","Shelby","NULL","Ward",0,1969-06-12 00:00:00.000,"S","NULL","F","shelby13@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7355 Stillwater Ct","NULL","1 (11) 500 555-0177",2013-01-31 00:00:00.000,"5-10 Miles"
26133,36,"AW00026133","NULL","Jesse","NULL","Hall",0,1969-01-07 00:00:00.000,"S","NULL","M","jesse46@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"2539 Artnell Ct","NULL","1 (11) 500 555-0110",2012-02-08 00:00:00.000,"5-10 Miles"
26149,23,"AW00026149","NULL","Casey","NULL","Chande",0,1969-09-11 00:00:00.000,"S","NULL","F","casey16@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8802 Valley Manor","NULL","1 (11) 500 555-0111",2013-10-04 00:00:00.000,"5-10 Miles"
26604,359,"AW00026604","NULL","Elizabeth","NULL","West",0,1974-05-07 00:00:00.000,"S","NULL","F","elizabeth42@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3919 Fern Leaf Lane","NULL","290-555-0134",2012-06-13 00:00:00.000,"0-1 Miles"
26967,5,"AW00026967","NULL","Edwin","NULL","Li",0,1973-10-12 00:00:00.000,"S","NULL","M","edwin3@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"9518 Stanley Dollar Dr.","NULL","1 (11) 500 555-0159",2012-10-23 00:00:00.000,"5-10 Miles"
27148,24,"AW00027148","NULL","Edwin","NULL","Zhu",0,1971-06-20 00:00:00.000,"S","NULL","M","edwin15@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6854 Muir Road","NULL","1 (11) 500 555-0112",2013-06-30 00:00:00.000,"5-10 Miles"
27541,347,"AW00027541","NULL","Samantha","NULL","Martin",0,1974-04-11 00:00:00.000,"S","NULL","F","samantha16@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"2381 Tupelo Drive","NULL","706-555-0194",2012-12-07 00:00:00.000,"2-5 Miles"
27688,4,"AW00027688","NULL","Arthur","NULL","Sanz",0,1974-06-24 00:00:00.000,"S","NULL","M","arthur42@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2707 Virgil Street","NULL","1 (11) 500 555-0193",2013-01-28 00:00:00.000,"5-10 Miles"
27706,21,"AW00027706","NULL","Brianna","NULL","Flores",0,1969-12-20 00:00:00.000,"S","NULL","F","brianna58@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3416 Ravenwood Drive","NULL","1 (11) 500 555-0118",2013-09-08 00:00:00.000,"0-1 Miles"
27707,12,"AW00027707","NULL","Colleen","NULL","Raji",0,1975-09-19 00:00:00.000,"S","NULL","F","colleen44@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1525 Dumbarton St","NULL","1 (11) 500 555-0187",2013-09-15 00:00:00.000,"0-1 Miles"
28155,345,"AW00028155","NULL","Taylor","NULL","Watson",0,1974-02-21 00:00:00.000,"S","NULL","F","taylor21@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"1144 Paradise Ct.","NULL","682-555-0190",2011-03-23 00:00:00.000,"2-5 Miles"
28720,20,"AW00028720","NULL","Candice","NULL","Liu",0,1981-11-21 00:00:00.000,"S","NULL","F","candice11@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"7835 Rio Blanco Dr.","NULL","1 (11) 500 555-0147",2013-02-02 00:00:00.000,"5-10 Miles"
29289,20,"AW00029289","NULL","Devon","NULL","Raje",0,1975-08-24 00:00:00.000,"S","NULL","M","devon11@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"644 North Ranchford","NULL","1 (11) 500 555-0182",2013-04-03 00:00:00.000,"5-10 Miles"
29300,20,"AW00029300","NULL","Joe","NULL","Madan",0,1971-04-26 00:00:00.000,"S","NULL","M","joe10@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4665 Military Way E.","NULL","1 (11) 500 555-0157",2013-05-27 00:00:00.000,"5-10 Miles"
29306,33,"AW00029306","NULL","Rafael","NULL","Anand",0,1974-08-12 00:00:00.000,"S","NULL","M","rafael46@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3287 Corte Poquito","NULL","1 (11) 500 555-0178",2013-05-16 00:00:00.000,"0-1 Miles"
11168,348,"AW00011168","NULL","David","NULL","Rodriguez",0,1973-11-12 00:00:00.000,"S","NULL","M","david83@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"38 Shangri-la Rd.","NULL","730-555-0128",2013-01-15 00:00:00.000,"0-1 Miles"
12049,338,"AW00012049","NULL","Angela","NULL","Russell",0,1973-10-09 00:00:00.000,"S","NULL","F","angela22@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"878 Rancho View Drive","NULL","112-555-0124",2013-08-19 00:00:00.000,"1-2 Miles"
13169,545,"AW00013169","NULL","Caleb","NULL","Griffin",0,1977-08-31 00:00:00.000,"S","NULL","M","caleb17@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"2288 Gingham Way","NULL","843-555-0112",2013-06-05 00:00:00.000,"1-2 Miles"
14035,329,"AW00014035","NULL","Hunter","NULL","Hughes",0,1979-01-30 00:00:00.000,"S","NULL","M","hunter8@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"7669 Willow Lake Rd","NULL","693-555-0168",2013-07-27 00:00:00.000,"2-5 Miles"
14115,539,"AW00014115","NULL","Samantha","NULL","Gonzales",0,1983-06-01 00:00:00.000,"S","NULL","F","samantha39@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"406 Countrywood Ct.","NULL","701-555-0179",2012-05-06 00:00:00.000,"1-2 Miles"
14280,611,"AW00014280","NULL","Isaac","NULL","Oliver",0,1978-08-15 00:00:00.000,"S","NULL","M","isaac31@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"402 Saxon St.","NULL","978-555-0173",2013-04-20 00:00:00.000,"2-5 Miles"
15841,338,"AW00015841","NULL","Luis","NULL","Shan",0,1983-05-11 00:00:00.000,"S","NULL","M","luis31@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"3993 Jabber Place","NULL","716-555-0173",2012-10-12 00:00:00.000,"1-2 Miles"
15842,641,"AW00015842","NULL","Haley","NULL","Gray",0,1983-01-09 00:00:00.000,"M","NULL","F","haley15@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"6885 Amending Drive","NULL","676-555-0155",2012-10-14 00:00:00.000,"1-2 Miles"
15843,648,"AW00015843","NULL","Caleb","NULL","Wright",0,1974-05-02 00:00:00.000,"S","NULL","M","caleb48@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"7624 Crawford","NULL","649-555-0138",2012-10-18 00:00:00.000,"0-1 Miles"
15846,53,"AW00015846","NULL","Julian","NULL","Flores",0,1979-09-06 00:00:00.000,"S","NULL","M","julian14@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"4194 Baywood Drive","NULL","494-555-0138",2013-07-11 00:00:00.000,"1-2 Miles"
16666,57,"AW00016666","NULL","Taylor","NULL","Torres",0,1978-10-07 00:00:00.000,"S","NULL","F","taylor16@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"8932 Condor Place","NULL","634-555-0146",2013-02-07 00:00:00.000,"2-5 Miles"
16755,634,"AW00016755","NULL","Olivia","NULL","James",0,1978-01-23 00:00:00.000,"M","NULL","F","olivia43@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"1990 Guadalajara","NULL","386-555-0112",2013-10-19 00:00:00.000,"1-2 Miles"
16756,641,"AW00016756","NULL","Richard","NULL","Allen",0,1974-03-18 00:00:00.000,"M","NULL","M","richard18@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"281 Windsor Drive","NULL","424-555-0148",2013-10-16 00:00:00.000,"0-1 Miles"
17362,631,"AW00017362","NULL","Miguel","NULL","Collins",0,1977-07-31 00:00:00.000,"M","NULL","M","miguel45@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"7 Olive St","NULL","827-555-0134",2013-11-24 00:00:00.000,"1-2 Miles"
17363,329,"AW00017363","NULL","Benjamin","NULL","Harris",0,1974-04-08 00:00:00.000,"M","NULL","M","benjamin50@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"6878 D Mt. Hood Circle","NULL","280-555-0153",2013-11-15 00:00:00.000,"1-2 Miles"
17365,623,"AW00017365","NULL","Thomas","NULL","Patterson",0,1973-12-21 00:00:00.000,"M","NULL","M","thomas12@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"7587 Providence Dr","NULL","115-555-0113",2013-11-12 00:00:00.000,"0-1 Miles"
17516,634,"AW00017516","NULL","Thomas","NULL","Foster",0,1978-11-08 00:00:00.000,"S","NULL","M","thomas18@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"5866 Harvard Court","NULL","117-555-0180",2013-12-25 00:00:00.000,"2-5 Miles"
18353,635,"AW00018353","NULL","Robert","NULL","Anderson",0,1977-08-09 00:00:00.000,"M","NULL","M","robert68@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"9891 Clayton Way","NULL","255-555-0175",2013-11-07 00:00:00.000,"1-2 Miles"
18498,355,"AW00018498","NULL","Zachary","NULL","Russell",0,1979-01-15 00:00:00.000,"S","NULL","M","zachary18@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"805 Pinecrest Rd","NULL","373-555-0150",2013-09-08 00:00:00.000,"2-5 Miles"
18782,326,"AW00018782","NULL","Patrick","NULL","Reed",0,1977-10-21 00:00:00.000,"M","NULL","M","patrick25@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"6485 Langley Ct.","NULL","538-555-0132",2013-12-18 00:00:00.000,"1-2 Miles"
18783,552,"AW00018783","NULL","Michael","NULL","Martin",0,1973-10-17 00:00:00.000,"S","NULL","M","michael46@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"1970 Napa Ct.","NULL","743-555-0126",2013-12-26 00:00:00.000,"0-1 Miles"
19657,635,"AW00019657","NULL","Emily","NULL","Griffin",0,1977-09-19 00:00:00.000,"S","NULL","F","emily46@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"7034 Petarct","NULL","648-555-0129",2013-06-22 00:00:00.000,"0-1 Miles"
20461,361,"AW00020461","NULL","Mackenzie","NULL","Nelson",0,1971-12-19 00:00:00.000,"S","NULL","F","mackenzie31@adventure-works.com",150000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"21, avenue Reille","NULL","306-555-0179",2013-06-01 00:00:00.000,"0-1 Miles"
21267,632,"AW00021267","NULL","Charles","NULL","Parker",0,1979-03-02 00:00:00.000,"M","NULL","M","charles43@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",1,1,"617 Sweeney Road","NULL","266-555-0118",2013-09-07 00:00:00.000,"1-2 Miles"
21388,546,"AW00021388","NULL","Nicole","NULL","Lee",0,1984-12-24 00:00:00.000,"S","NULL","F","nicole22@adventure-works.com",80000,0,0,"Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction",0,1,"1994 Shakespeare Drive","NULL","316-555-0115",2013-10-15 00:00:00.000,"0-1 Miles"
