customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Custom
272,"Arlie","Crean","Female",22,1987-06-06 00:00:00.000,"34.66194579","Product Engineer","Retail","Mass Customer","N","Yes",1,"26 to 35"
303,"Shane","Smetoun","Female",59,1974-08-15 00:00:00.000,"47.47838415","Assistant Professor","Argiculture","Mass Customer","N","Yes",14,"46 to 55"
317,"Elicia","Dahler","Female",26,1974-02-10 00:00:00.000,"47.98797319","Automation Specialist II","Entertainment","Mass Customer","N","Yes",14,"46 to 55"
355,"Stacy","Gullane","Female",97,1979-06-01 00:00:00.000,"42.68112388","Database Administrator II","Retail","Mass Customer","N","Yes",3,"36 to 45"
360,"Atalanta","Starbucke","Female",64,1956-04-02 00:00:00.000,"65.85920607","Staff Scientist","Property","Mass Customer","N","Yes",19,"55 above"
363,"Sabrina","Caddy","Female",82,1988-03-04 00:00:00.000,"33.91674032","Project Manager","Retail","Mass Customer","N","Yes",7,"26 to 35"
421,"Tish","Netti","Female",26,1999-03-19 00:00:00.000,"22.87016497","Sales Representative","Retail","Mass Customer","N","Yes",2,"25 below"
425,"Michaeline","Bordman","Female",60,1953-11-19 00:00:00.000,"68.22906908","Sales Representative","Retail","Mass Customer","N","Yes",20,"55 above"
447,"Brittany","Peasey","Female",98,2001-11-06 00:00:00.000,"20.23180881","Help Desk Technician","Argiculture","Mass Customer","N","Yes",1,"25 below"
450,"Myrlene","Rothwell","Female",5,1975-04-02 00:00:00.000,"46.84824716","Structural Analysis Engineer","Entertainment","Mass Customer","N","Yes",18,"46 to 55"
452,"Natalee","Bamford","Female",22,1959-08-11 00:00:00.000,"62.50030196","Account Coordinator","Property","Mass Customer","N","Yes",5,"55 above"
488,"Domini","Ghelerdini","Female",24,1980-07-11 00:00:00.000,"41.56879511","Help Desk Operator","Property","Mass Customer","N","Yes",10,"36 to 45"
489,"Tresa","Reeks","Female",18,1971-05-31 00:00:00.000,"50.68934305","Senior Editor","Retail","Mass Customer","N","Yes",4,"46 to 55"
508,"Abagail","Tordiffe","Female",94,1971-01-18 00:00:00.000,"51.05372662","Project Manager","Property","Mass Customer","N","Yes",11,"46 to 55"
517,"Iona","Fidgeon","Female",73,1985-08-20 00:00:00.000,"36.45646634","Chief Design Engineer","Property","Mass Customer","N","Yes",3,"36 to 45"
643,"Carolee","Butters","Female",48,1982-12-29 00:00:00.000,"39.10030196","Assistant Media Planner","Entertainment","Mass Customer","N","Yes",10,"36 to 45"
708,"Idalina","Wilcot","Female",31,1987-02-15 00:00:00.000,"34.96605538","Safety Technician II","IT","Mass Customer","N","Yes",10,"26 to 35"
853,"Nolana","Rotter","Female",26,1981-10-04 00:00:00.000,"40.3359184","Media Manager I","Retail","Mass Customer","N","Yes",16,"36 to 45"
930,"Evelina","Dinan","Female",86,1971-11-10 00:00:00.000,"50.24276771","Executive Secretary","Retail","Mass Customer","N","Yes",8,"46 to 55"
933,"Melany","L'oiseau","Female",75,1996-05-19 00:00:00.000,"25.70304169","Help Desk Operator","Retail","Mass Customer","N","Yes",5,"26 to 35"
972,"Dena","Crewdson","Female",81,1981-07-23 00:00:00.000,"40.5359184","Project Manager","Retail","Mass Customer","N","Yes",10,"36 to 45"
1050,"Marjie","Ghion","Female",7,1973-07-29 00:00:00.000,"48.52495949","Software Consultant","Telecommunications","Mass Customer","N","Yes",15,"46 to 55"
1080,"Monah","Talbot","Female",70,1999-12-26 00:00:00.000,"22.09756223","Speech Pathologist","Property","Mass Customer","N","Yes",2,"25 below"
1118,"Colline","Coulman","Female",95,1975-12-19 00:00:00.000,"46.13317867","Sales Representative","Retail","Mass Customer","N","Yes",9,"46 to 55"
1138,"Elli","Loxdale","Female",77,1991-09-21 00:00:00.000,"30.36605538","Statistician I","Retail","Mass Customer","N","Yes",5,"26 to 35"
1155,"Janetta","Hartrick","Female",73,1994-01-15 00:00:00.000,"28.04550744","VP Marketing","Property","Mass Customer","N","Yes",9,"26 to 35"
1156,"Breena","Risebrow","Female",22,1997-10-16 00:00:00.000,"24.29208278","Marketing Assistant","Argiculture","Mass Customer","N","Yes",1,"25 below"
1170,"Lari","Rotte","Female",62,1964-11-30 00:00:00.000,"57.19071292","Assistant Professor","IT","Mass Customer","N","Yes",4,"55 above"
1182,"Carolann","Ottiwill","Female",84,1975-01-11 00:00:00.000,"47.07016497","Data Coordiator","IT","Mass Customer","N","Yes",7,"46 to 55"
1271,"Jo-anne","Pringer","Female",71,1994-07-11 00:00:00.000,"27.56057593","Accounting Assistant II","Telecommunications","Mass Customer","N","Yes",6,"26 to 35"
1371,"Aretha","Joscelyn","Female",39,1959-08-02 00:00:00.000,"62.52495949","Design Engineer","Retail","Mass Customer","N","Yes",13,"55 above"
1386,"Mufinella","Kalvin","Female",71,1967-06-12 00:00:00.000,"54.65920607","Help Desk Technician","Retail","Mass Customer","N","Yes",12,"46 to 55"
1414,"Allison","Clowton","Female",57,1980-02-29 00:00:00.000,"41.93317867","Help Desk Technician","Retail","Mass Customer","N","Yes",10,"36 to 45"
1451,"Courtney","Meas","Female",32,1977-02-01 00:00:00.000,"45.009891","Junior Executive","Argiculture","Mass Customer","N","Yes",16,"46 to 55"
1483,"Beth","Daile","Female",55,1971-12-11 00:00:00.000,"50.15783621","Senior Quality Engineer","Telecommunications","Mass Customer","N","Yes",14,"46 to 55"
1501,"Shelby","Trayhorn","Female",74,1973-07-31 00:00:00.000,"48.51948004","Account Executive","Property","Mass Customer","N","Yes",14,"46 to 55"
1540,"Ilene","Agett","Female",53,1962-03-17 00:00:00.000,"59.90030196","Mechanical Systems Engineer","Property","Mass Customer","N","Yes",19,"55 above"
1541,"Dynah","Grimes","Female",7,1954-12-28 00:00:00.000,"67.12221977","Structural Engineer","Argiculture","Mass Customer","N","Yes",13,"55 above"
1550,"Nell","MacCafferky","Female",3,1986-09-12 00:00:00.000,"35.39345264","Programmer Analyst II","IT","Mass Customer","N","Yes",12,"36 to 45"
1573,"Aurea","Reubens","Female",48,1994-07-05 00:00:00.000,"27.57701429","Web Designer I","Property","Mass Customer","N","Yes",4,"26 to 35"
1607,"Tiffani","Van Castele","Female",39,1988-01-22 00:00:00.000,"34.03180881","Marketing Assistant","Retail","Mass Customer","N","Yes",15,"26 to 35"
1651,"Idalina","","Female",9,1996-11-25 00:00:00.000,"25.18249374","Web Designer I","Telecommunications","Mass Customer","N","Yes",4,"26 to 35"
1658,"Selina","Clow","Female",17,1993-12-05 00:00:00.000,"28.15783621","Sales Representative","Retail","Mass Customer","N","Yes",5,"26 to 35"
1671,"Nerty","Renak","Female",69,1957-01-23 00:00:00.000,"65.04824716","Account Executive","Property","Mass Customer","N","Yes",14,"55 above"
1680,"Loise","Austins","Female",5,1998-07-28 00:00:00.000,"23.51126086","Desktop Support Technician","Property","Mass Customer","N","Yes",4,"25 below"
1703,"Nerita","Keppie","Female",14,1991-04-01 00:00:00.000,"30.84002799","Product Engineer","Telecommunications","Mass Customer","N","Yes",3,"26 to 35"
1734,"Adriana","Cullerne","Female",88,1977-10-10 00:00:00.000,"44.32221977","Community Outreach Specialist","Retail","Mass Customer","N","Yes",11,"36 to 45"
1758,"Helli","Cooksley","Female",16,1971-10-28 00:00:00.000,"50.27838415","Administrative Assistant I","Argiculture","Mass Customer","N","Yes",6,"46 to 55"
1815,"Bab","Bingall","Female",23,1954-03-26 00:00:00.000,"67.88112388","Software Test Engineer I","Argiculture","Mass Customer","N","Yes",19,"55 above"
1818,"Katha","Lockhurst","Female",64,1967-04-01 00:00:00.000,"54.85646634","Assistant Media Planner","Entertainment","Mass Customer","N","Yes",11,"46 to 55"
1819,"Deedee","Fransinelli","Female",26,1994-11-23 00:00:00.000,"27.19071292","Graphic Designer","Entertainment","Mass Customer","N","Yes",8,"26 to 35"
2024,"Elinor","Biggerstaff","Female",69,2000-07-14 00:00:00.000,"21.5468773","VP Sales","IT","Mass Customer","N","Yes",2,"25 below"
2026,"Anabelle","Rogerson","Female",62,1987-09-18 00:00:00.000,"34.37701429","Structural Engineer","Property","Mass Customer","N","Yes",7,"26 to 35"
2108,"Michel","O'Halligan","Female",41,1985-11-24 00:00:00.000,"36.19345264","Software Test Engineer IV","Property","Mass Customer","N","Yes",18,"36 to 45"
2144,"Maureene","Kingstne","Female",12,1978-04-11 00:00:00.000,"43.8208499","Office Assistant IV","Property","Mass Customer","N","Yes",9,"36 to 45"
2173,"Gracia","McAteer","Female",27,1976-09-21 00:00:00.000,"45.37427456","Help Desk Technician","IT","Mass Customer","N","Yes",22,"46 to 55"
2238,"Nata","Plinck","Female",96,1978-09-14 00:00:00.000,"43.39345264","Director of Sales","Retail","Mass Customer","N","Yes",14,"36 to 45"
2263,"Lois","Sorel","Female",79,1987-02-06 00:00:00.000,"34.99071292","Professor","Argiculture","Mass Customer","N","Yes",21,"26 to 35"
2302,"Loraine","Beamish","Female",43,1999-01-09 00:00:00.000,"23.05920607","Mechanical Systems Engineer","Retail","Mass Customer","N","Yes",4,"25 below"
2365,"Lauretta","Furmonger","Female",2,1998-10-18 00:00:00.000,"23.28660333","Structural Analysis Engineer","Argiculture","Mass Customer","N","Yes",3,"25 below"
2380,"Merissa","Milella","Female",44,1956-04-09 00:00:00.000,"65.84002799","Technical Writer","Retail","Mass Customer","N","Yes",15,"55 above"
2418,"Elspeth","Brazil","Female",82,1970-04-05 00:00:00.000,"51.84276771","Software Engineer III","Property","Mass Customer","N","Yes",13,"46 to 55"
2454,"Gene","Brome","Female",81,1960-02-13 00:00:00.000,"61.99071292","Senior Sales Associate","Property","Mass Customer","N","Yes",12,"55 above"
2484,"Elise","Slimm","Female",77,1979-10-03 00:00:00.000,"42.34139785","Senior Quality Engineer","Property","Mass Customer","N","Yes",14,"36 to 45"
2530,"Engracia","Foulcher","Female",63,1960-08-03 00:00:00.000,"61.51948004","Business Systems Development Analyst","Property","Mass Customer","N","Yes",18,"55 above"
2627,"Hildegaard","Gennrich","Female",7,1971-10-29 00:00:00.000,"50.27564442","Budget/Accounting Analyst II","Retail","Mass Customer","N","Yes",12,"46 to 55"
2637,"Marcile","Christley","Female",28,1972-07-30 00:00:00.000,"49.52221977","Help Desk Operator","Retail","Mass Customer","N","Yes",11,"46 to 55"
2639,"Mufi","O'Kielt","Female",70,1986-07-03 00:00:00.000,"35.58797319","Geologist IV","Entertainment","Mass Customer","N","Yes",10,"36 to 45"
2646,"Jesselyn","Di Biaggi","Female",14,1972-10-11 00:00:00.000,"49.32221977","Sales Representative","Retail","Mass Customer","N","Yes",17,"46 to 55"
2662,"Louisette","Cullimore","Female",53,1977-12-21 00:00:00.000,"44.12495949","Accountant IV","Property","Mass Customer","N","Yes",16,"36 to 45"
2731,"Meagan","Ferry","Female",74,2000-05-18 00:00:00.000,"21.70304169","Accounting Assistant III","Retail","Mass Customer","N","Yes",1,"25 below"
2803,"Ailsun","Hawlgarth","Female",95,1970-09-30 00:00:00.000,"51.35509648","Senior Editor","Retail","Mass Customer","N","Yes",11,"46 to 55"
2848,"Callie","Garthshore","Female",42,1967-01-17 00:00:00.000,"55.05920607","Analyst Programmer","Property","Mass Customer","N","Yes",13,"55 above"
2879,"Tatum","Askem","Female",62,1974-04-09 00:00:00.000,"47.82906908","Executive Secretary","Argiculture","Mass Customer","N","Yes",5,"46 to 55"
2895,"Lind","Mc Ilory","Female",85,1967-03-15 00:00:00.000,"54.90304169","Librarian","Entertainment","Mass Customer","N","Yes",5,"46 to 55"
2906,"Ivory","MacKnocker","Female",93,1992-07-02 00:00:00.000,"29.58523347","GIS Technical Architect","Retail","Mass Customer","N","Yes",4,"26 to 35"
2924,"Fina","McLaughlin","Female",79,1988-01-26 00:00:00.000,"34.0208499","Assistant Media Planner","Entertainment","Mass Customer","N","Yes",6,"26 to 35"
2934,"Candida","Hickenbottom","Female",26,1986-04-08 00:00:00.000,"35.82358963","Media Manager III","Telecommunications","Mass Customer","N","Yes",9,"36 to 45"
2960,"Hollie","MacEllen","Female",6,1976-07-16 00:00:00.000,"45.55783621","Design Engineer","Property","Mass Customer","N","Yes",16,"46 to 55"
2964,"Geneva","McCrystal","Female",36,1974-01-07 00:00:00.000,"48.08112388","Product Engineer","Telecommunications","Mass Customer","N","Yes",14,"46 to 55"
3003,"Brita","Tupie","Female",72,1963-05-02 00:00:00.000,"58.77427456","Web Developer I","Retail","Mass Customer","N","Yes",4,"55 above"
3026,"Minda","Pendrid","Female",11,1988-11-21 00:00:00.000,"33.1989321","Account Representative III","Property","Mass Customer","N","Yes",5,"26 to 35"
3041,"Sherrie","Kingaby","Female",20,1974-03-12 00:00:00.000,"47.90578141","Physical Therapy Assistant","Retail","Mass Customer","N","Yes",11,"46 to 55"
3071,"Shirlee","Murdoch","Female",59,1989-12-25 00:00:00.000,"32.10578141","Assistant Media Planner","Entertainment","Mass Customer","N","Yes",12,"26 to 35"
3104,"Diahann","Blundan","Female",19,1994-11-30 00:00:00.000,"27.17153484","Business Systems Development Analyst","Property","Mass Customer","N","Yes",2,"26 to 35"
3113,"Wenonah","Lethabridge","Female",52,1969-12-06 00:00:00.000,"52.17153484","Teacher","Property","Mass Customer","N","Yes",18,"46 to 55"
3141,"Esmaria","Kiernan","Female",92,1995-11-04 00:00:00.000,"26.24276771","Associate Professor","Retail","Mass Customer","N","Yes",3,"26 to 35"
3154,"Angil","Ellesmere","Female",63,1957-11-21 00:00:00.000,"64.2208499","Desktop Support Technician","Telecommunications","Mass Customer","N","Yes",19,"55 above"
3162,"Deanne","Delacour","Female",76,1978-02-24 00:00:00.000,"43.9468773","Media Manager IV","Argiculture","Mass Customer","N","Yes",15,"36 to 45"
3218,"Conny","Starbeck","Female",38,1976-02-12 00:00:00.000,"45.98249374","Information Systems Manager","Argiculture","Mass Customer","N","Yes",22,"46 to 55"
3258,"Hettie","Godden","Female",77,1978-12-10 00:00:00.000,"43.15509648","Sales Representative","Retail","Mass Customer","N","Yes",18,"36 to 45"
3283,"Rowe","Barbary","Female",46,1979-01-15 00:00:00.000,"43.05646634","Administrative Officer","Property","Mass Customer","N","Yes",6,"36 to 45"
3315,"Ninnette","Pandey","Female",77,1994-09-08 00:00:00.000,"27.3989321","Account Executive","Property","Mass Customer","N","Yes",5,"26 to 35"
3333,"Celinda","Asher","Female",30,1979-05-08 00:00:00.000,"42.7468773","Software Test Engineer II","Property","Mass Customer","N","Yes",17,"36 to 45"
3361,"Riva","Yushin","Female",68,1968-01-20 00:00:00.000,"54.05098689","General Manager","Property","Mass Customer","N","Yes",9,"46 to 55"
3367,"Melisse","Massei","Female",75,2000-12-05 00:00:00.000,"21.15235675","Librarian","Entertainment","Mass Customer","N","Yes",1,"25 below"
3393,"Henrietta","Olexa","Female",23,1954-02-21 00:00:00.000,"67.97153484","Technical Writer","Retail","Mass Customer","N","Yes",7,"55 above"
3401,"Cristie","","Female",92,1993-07-28 00:00:00.000,"28.51400059","Tax Accountant","Telecommunications","Mass Customer","N","Yes",4,"26 to 35"
3406,"Lucy","Lackmann","Female",35,1979-04-28 00:00:00.000,"42.77427456","Business Systems Development Analyst","IT","Mass Customer","N","Yes",10,"36 to 45"
3432,"Max","Cloney","Female",99,1988-11-27 00:00:00.000,"33.18249374","Junior Executive","Argiculture","Mass Customer","N","Yes",2,"26 to 35"
3442,"Adrianne","Petrecz","Female",17,1962-05-22 00:00:00.000,"59.71948004","Research Associate","Retail","Mass Customer","N","Yes",14,"55 above"
3489,"Margo","Fletcher","Female",90,1969-10-30 00:00:00.000,"52.2729047","Help Desk Operator","Argiculture","Mass Customer","N","Yes",9,"46 to 55"
3501,"Kayla","Alentyev","Female",63,1970-01-19 00:00:00.000,"52.05098689","Operator","Telecommunications","Mass Customer","N","Yes",18,"46 to 55"
3518,"Magdaia","Beardwell","Female",45,1980-06-18 00:00:00.000,"41.63180881","Biostatistician I","IT","Mass Customer","N","Yes",8,"36 to 45"
3550,"Daisey","Britto","Female",50,1988-11-27 00:00:00.000,"33.18249374","Environmental Tech","Retail","Mass Customer","N","Yes",16,"26 to 35"
3571,"Othilia","Metcalf","Female",9,1976-06-09 00:00:00.000,"45.65920607","Senior Sales Associate","Property","Mass Customer","N","Yes",3,"46 to 55"
3615,"Junia","Napton","Female",63,1978-07-09 00:00:00.000,"43.57701429","Safety Technician II","IT","Mass Customer","N","Yes",8,"36 to 45"
3649,"Jayne","Gawthrope","Female",66,1977-07-12 00:00:00.000,"44.56879511","Office Assistant II","Property","Mass Customer","N","Yes",12,"36 to 45"
3650,"Darrelle","Rosas","Female",85,1999-10-21 00:00:00.000,"22.27838415","Office Assistant I","IT","Mass Customer","N","Yes",2,"25 below"
3667,"Nettie","Goghin","Female",3,1983-02-06 00:00:00.000,"38.99345264","Graphic Designer","Retail","Mass Customer","N","Yes",8,"36 to 45"
3668,"Katlin","Ragsdale","Female",79,1955-02-09 00:00:00.000,"67.00441155","Desktop Support Technician","Property","Mass Customer","N","Yes",6,"55 above"
3681,"Doll","Benedicto","Female",90,1962-02-06 00:00:00.000,"60.00715127","Community Outreach Specialist","Property","Mass Customer","N","Yes",20,"55 above"
3758,"Naomi","Whiles","Female",71,1959-07-30 00:00:00.000,"62.53317867","Recruiting Manager","Telecommunications","Mass Customer","N","Yes",12,"55 above"
3759,"Sue","Batstone","Female",68,1995-03-04 00:00:00.000,"26.91400059","Programmer IV","Property","Mass Customer","N","Yes",4,"26 to 35"
3761,"Zarla","Seyers","Female",87,1973-07-20 00:00:00.000,"48.54961703","Biostatistician II","Telecommunications","Mass Customer","N","Yes",13,"46 to 55"
3781,"Karalee","Hosten","Female",30,1961-10-16 00:00:00.000,"60.31674032","Graphic Designer","Retail","Mass Customer","N","Yes",12,"55 above"
3812,"Sophie","Druhan","Female",91,1977-07-04 00:00:00.000,"44.59071292","VP Product Management","Retail","Mass Customer","N","Yes",12,"36 to 45"
3816,"Farra","Klimkiewich","Female",93,1969-10-26 00:00:00.000,"52.2838636","Safety Technician I","Property","Mass Customer","N","Yes",18,"46 to 55"
3849,"Marice","Morrice","Female",2,1968-01-01 00:00:00.000,"54.10304169","Database Administrator III","Property","Mass Customer","N","Yes",15,"46 to 55"
3858,"Sabina","Tarbin","Female",57,1998-08-31 00:00:00.000,"23.41811018","Librarian","Entertainment","Mass Customer","N","Yes",1,"25 below"
3867,"Carmelia","Klimentyonok","Female",14,1998-10-09 00:00:00.000,"23.31126086","Geologist II","IT","Mass Customer","N","Yes",1,"25 below"
3913,"Phylys","Neenan","Female",11,1959-12-29 00:00:00.000,"62.11674032","Community Outreach Specialist","Retail","Mass Customer","N","Yes",6,"55 above"
